"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Warrington","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire","Warrington","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Devon CC","Unknown","60","[c]","31190","30930"
"New entrant CS","2021","Digital, Data & Technology","Devon","Plymouth","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon","Plymouth","Unknown","40","[c]","33460","27130"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset and Somerset","Somerset","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Anglia","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Monmouthshire and Newport","Heterosexual / straight","50","[c]","37390","36030"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Monmouthshire and Newport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Wales","Monmouthshire and Newport","Unknown","50","[c]","34290","30130"
"New entrant CS","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Eastern Scotland","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Southend-on-Sea","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Essex","Southend-on-Sea","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","55","[c]","38380","37300"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","35","[c]","35510","31810"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Greater Manchester South West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester","Manchester","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Lambeth","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Inner London - East","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
