"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Unknown","Outside London","HEO","1150","1100","33810","32840"
"In post","2021","50-59","Unknown","Outside London","SCS level","125","120","92910","83230"
"In post","2021","50-59","Unknown","Outside London","SEO","840","805","41910","40400"
"In post","2021","50-59","Unknown","Outside London","Unknown","190","175","33100","31820"
"In post","2021","50-59","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","EO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","G6","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","G7","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","HEO","45","45","43590","46620"
"In post","2021","50-59","Unknown","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","AO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","HEO","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Unknown","500","500","42800","37300"
"In post","2021","50-59","White","London","AA","240","230","22100","22210"
"In post","2021","50-59","White","London","AO","1180","1115","26390","25110"
"In post","2021","50-59","White","London","EO","2420","2270","30750","30700"
"In post","2021","50-59","White","London","G6","1520","1475","71920","71000"
"In post","2021","50-59","White","London","G7","2565","2505","58840","58590"
"In post","2021","50-59","White","London","HEO","1990","1935","36920","36620"
"In post","2021","50-59","White","London","SCS level","1045","1020","97850","90000"
"In post","2021","50-59","White","London","SEO","2055","2000","44510","43690"
"In post","2021","50-59","White","London","Unknown","135","130","38730","38280"
"In post","2021","50-59","White","Outside London","AA","4410","4070","19730","19560"
"In post","2021","50-59","White","Outside London","AO","24595","21835","22820","21130"
"In post","2021","50-59","White","Outside London","EO","26985","24855","27710","27570"
"In post","2021","50-59","White","Outside London","G6","2790","2745","68640","66480"
"In post","2021","50-59","White","Outside London","G7","7135","6935","55050","53360"
"In post","2021","50-59","White","Outside London","HEO","13575","13010","33690","33300"
"In post","2021","50-59","White","Outside London","SCS level","875","860","91680","83780"
"In post","2021","50-59","White","Outside London","SEO","10185","9870","42020","40580"
"In post","2021","50-59","White","Outside London","Unknown","2440","2305","34340","32710"
"In post","2021","50-59","White","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Overseas","AO","15","15","[c]","[c]"
"In post","2021","50-59","White","Overseas","EO","75","75","28510","27430"
"In post","2021","50-59","White","Overseas","G6","120","120","67680","65400"
"In post","2021","50-59","White","Overseas","G7","125","120","60150","56800"
"In post","2021","50-59","White","Overseas","HEO","155","155","36960","34350"
"In post","2021","50-59","White","Overseas","SCS level","95","95","90580","84320"
"In post","2021","50-59","White","Overseas","SEO","125","125","49000","42870"
"In post","2021","50-59","White","Overseas","Unknown","45","45","[c]","[c]"
"In post","2021","50-59","White","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","AO","35","30","22040","21010"
"In post","2021","50-59","White","Unknown","EO","135","125","27970","27570"
"In post","2021","50-59","White","Unknown","G6","10","10","[c]","[c]"
"In post","2021","50-59","White","Unknown","G7","30","30","52830","49700"
"In post","2021","50-59","White","Unknown","HEO","65","65","36310","34240"
"In post","2021","50-59","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","White","Unknown","SEO","30","30","40690","38110"
"In post","2021","50-59","White","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Asian","London","AA","45","40","22130","22210"
"In post","2021","60-64","Asian","London","AO","250","210","24920","25630"
"In post","2021","60-64","Asian","London","EO","280","235","30300","30550"
"In post","2021","60-64","Asian","London","G6","10","10","[c]","[c]"
"In post","2021","60-64","Asian","London","G7","35","30","60420","59750"
"In post","2021","60-64","Asian","London","HEO","120","105","37030","37100"
"In post","2021","60-64","Asian","London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Asian","London","SEO","55","55","44990","44180"
"In post","2021","60-64","Asian","London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Outside London","AA","35","30","19370","19560"
"In post","2021","60-64","Asian","Outside London","AO","200","160","21400","21010"
"In post","2021","60-64","Asian","Outside London","EO","165","135","27680","27570"
"In post","2021","60-64","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Outside London","G7","20","20","[c]","[c]"
"In post","2021","60-64","Asian","Outside London","HEO","50","45","34440","33840"
"In post","2021","60-64","Asian","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Outside London","SEO","40","35","44640","41250"
"In post","2021","60-64","Asian","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","AO","15","10","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","London","AA","40","40","22690","22430"
"In post","2021","60-64","Black","London","AO","220","200","25710","25110"
"In post","2021","60-64","Black","London","EO","265","240","30580","31060"
"In post","2021","60-64","Black","London","G6","5","5","[c]","[c]"
"In post","2021","60-64","Black","London","G7","35","35","60290","60040"
"In post","2021","60-64","Black","London","HEO","85","80","36290","36160"
"In post","2021","60-64","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","London","SEO","50","50","43880","42900"
"In post","2021","60-64","Black","London","Unknown","35","35","34220","32090"
"In post","2021","60-64","Black","Outside London","AA","30","25","[c]","[c]"
"In post","2021","60-64","Black","Outside London","AO","110","90","22120","21010"
"In post","2021","60-64","Black","Outside London","EO","120","105","27710","27570"
"In post","2021","60-64","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Outside London","G7","10","10","[c]","[c]"
"In post","2021","60-64","Black","Outside London","HEO","40","35","33050","32180"
"In post","2021","60-64","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","60-64","Black","Outside London","Unknown","45","45","29750","28200"
"In post","2021","60-64","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","London","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","AA","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","AO","10","5","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","EO","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","London","AO","25","25","[c]","[c]"
"In post","2021","60-64","Mixed","London","EO","35","30","30830","31060"
"In post","2021","60-64","Mixed","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","London","G7","10","5","[c]","[c]"
"In post","2021","60-64","Mixed","London","HEO","20","20","[c]","[c]"
"In post","2021","60-64","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","London","SEO","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","London","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","AA","15","15","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","AO","75","55","21640","21010"
"In post","2021","60-64","Mixed","Outside London","EO","70","55","27380","27570"
"In post","2021","60-64","Mixed","Outside London","G6","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","G7","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","HEO","15","15","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","60-64","Mixed","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","AO","20","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","EO","20","20","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","G6","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","G7","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","HEO","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","SEO","5","5","[c]","[c]"
