"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","SEO/HEO","HEO","15","[c]","33760","32430"
"Leaver CS","2021","30-39","Human Resources","SEO/HEO","SEO","10","[c]","43720","41420"
"Leaver CS","2021","30-39","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","AA/AO","AO","20","[c]","22020","21950"
"Leaver CS","2021","30-39","Legal","EO","EO","15","[c]","27460","27050"
"Leaver CS","2021","30-39","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","G6/G7","G7","45","[c]","53110","51490"
"Leaver CS","2021","30-39","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","SEO/HEO","SEO","15","[c]","39820","37940"
"Leaver CS","2021","30-39","No function","AA/AO","AA","130","[c]","17910","18060"
"Leaver CS","2021","30-39","No function","AA/AO","AO","745","[c]","21180","20970"
"Leaver CS","2021","30-39","No function","EO","EO","215","[c]","26950","26350"
"Leaver CS","2021","30-39","No function","G6/G7","G6","30","[c]","64030","64980"
"Leaver CS","2021","30-39","No function","G6/G7","G7","130","[c]","52780","53320"
"Leaver CS","2021","30-39","No function","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","SEO/HEO","HEO","150","[c]","32590","32560"
"Leaver CS","2021","30-39","No function","SEO/HEO","SEO","140","[c]","39430","39250"
"Leaver CS","2021","30-39","No function","Unknown","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","EO","EO","25","[c]","22970","23710"
"Leaver CS","2021","30-39","Project Delivery","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","G6/G7","G7","20","[c]","52180","52930"
"Leaver CS","2021","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","SEO/HEO","HEO","30","[c]","32430","32860"
"Leaver CS","2021","30-39","Project Delivery","SEO/HEO","SEO","30","[c]","38570","39190"
"Leaver CS","2021","30-39","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","AA/AO","AA","15","[c]","18790","18800"
"Leaver CS","2021","30-39","Property","AA/AO","AO","15","[c]","24240","23070"
"Leaver CS","2021","30-39","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","AA/AO","AO","35","[c]","31770","28750"
"Leaver CS","2021","30-39","Security","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","AA","45","[c]","19400","19050"
"Leaver CS","2021","30-39","Unknown","AA/AO","AO","610","[c]","21510","21010"
"Leaver CS","2021","30-39","Unknown","EO","EO","505","[c]","28180","27570"
"Leaver CS","2021","30-39","Unknown","G6/G7","G6","30","[c]","68470","68590"
"Leaver CS","2021","30-39","Unknown","G6/G7","G7","105","[c]","54890","54400"
"Leaver CS","2021","30-39","Unknown","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","HEO","170","[c]","33960","33300"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","SEO","120","[c]","40570","40610"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","95","[c]","27040","29000"
"Leaver CS","2021","40-49","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","G6/G7","G7","10","[c]","60210","59410"
"Leaver CS","2021","40-49","Commercial","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","SEO/HEO","HEO","10","[c]","32270","32250"
"Leaver CS","2021","40-49","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","EO","EO","10","[c]","25950","26470"
"Leaver CS","2021","40-49","Digital, Data & Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","G6/G7","G7","25","[c]","56540","55000"
"Leaver CS","2021","40-49","Digital, Data & Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","SEO/HEO","HEO","15","[c]","33450","33260"
"Leaver CS","2021","40-49","Digital, Data & Technology","SEO/HEO","SEO","15","[c]","42060","41250"
"Leaver CS","2021","40-49","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","G6/G7","G7","15","[c]","55500","52630"
"Leaver CS","2021","40-49","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","SEO/HEO","HEO","15","[c]","33540","32310"
"Leaver CS","2021","40-49","Human Resources","SEO/HEO","SEO","15","[c]","42950","43290"
"Leaver CS","2021","40-49","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","G6/G7","G7","20","[c]","55390","55000"
"Leaver CS","2021","40-49","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","SEO/HEO","SEO","15","[c]","42130","42000"
"Leaver CS","2021","40-49","No function","AA/AO","AA","115","[c]","18600","18050"
"Leaver CS","2021","40-49","No function","AA/AO","AO","445","[c]","21380","21170"
"Leaver CS","2021","40-49","No function","EO","EO","150","[c]","27170","26410"
"Leaver CS","2021","40-49","No function","G6/G7","G6","30","[c]","69370","66730"
"Leaver CS","2021","40-49","No function","G6/G7","G7","85","[c]","55200","53180"
"Leaver CS","2021","40-49","No function","SCS level","SCS level","30","[c]","98610","91850"
"Leaver CS","2021","40-49","No function","SEO/HEO","HEO","105","[c]","32860","32800"
"Leaver CS","2021","40-49","No function","SEO/HEO","SEO","105","[c]","41300","40560"
"Leaver CS","2021","40-49","No function","Unknown","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","EO","EO","15","[c]","23830","25560"
"Leaver CS","2021","40-49","Project Delivery","G6/G7","G6","10","[c]","67110","66180"
"Leaver CS","2021","40-49","Project Delivery","G6/G7","G7","20","[c]","56160","56860"
"Leaver CS","2021","40-49","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","SEO/HEO","HEO","15","[c]","30840","30850"
"Leaver CS","2021","40-49","Project Delivery","SEO/HEO","SEO","25","[c]","41430","41120"
"Leaver CS","2021","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","EO","EO","10","[c]","25310","25860"
"Leaver CS","2021","40-49","Property","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","AA/AO","AA","10","[c]","19580","19560"
"Leaver CS","2021","40-49","Security","AA/AO","AO","15","[c]","28980","25680"
"Leaver CS","2021","40-49","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","AA","40","[c]","19750","19560"
"Leaver CS","2021","40-49","Unknown","AA/AO","AO","690","[c]","21300","21010"
"Leaver CS","2021","40-49","Unknown","EO","EO","485","[c]","28260","27570"
"Leaver CS","2021","40-49","Unknown","G6/G7","G6","60","[c]","73760","72360"
"Leaver CS","2021","40-49","Unknown","G6/G7","G7","70","[c]","54620","54060"
"Leaver CS","2021","40-49","Unknown","SCS level","SCS level","45","[c]","86670","81760"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","HEO","170","[c]","34780","34290"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","SEO","90","[c]","41090","40640"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","75","[c]","31180","23240"
"Leaver CS","2021","50-59","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","G6/G7","G6","10","[c]","76660","72000"
"Leaver CS","2021","50-59","Commercial","G6/G7","G7","15","[c]","58570","56570"
"Leaver CS","2021","50-59","Commercial","SCS level","SCS level","15","[c]","117900","120000"
"Leaver CS","2021","50-59","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","SEO/HEO","SEO","15","[c]","41510","40830"
"Leaver CS","2021","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","SEO/HEO","HEO","10","[c]","32360","32630"
"Leaver CS","2021","50-59","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Debt","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","G6/G7","G7","10","[c]","56160","54540"
"Leaver CS","2021","50-59","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data & Technology","SEO/HEO","HEO","10","[c]","34340","33020"
"Leaver CS","2021","50-59","Digital, Data & Technology","SEO/HEO","SEO","10","[c]","44370","43870"
"Leaver CS","2021","50-59","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","G6/G7","G7","10","[c]","63530","63290"
"Leaver CS","2021","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","SEO/HEO","HEO","15","[c]","34950","33700"
"Leaver CS","2021","50-59","Finance","SEO/HEO","SEO","15","[c]","44070","43110"
"Leaver CS","2021","50-59","Grants Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","AA/AO","AO","10","[c]","21880","21580"
"Leaver CS","2021","50-59","Human Resources","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","SEO/HEO","HEO","10","[c]","34510","32960"
"Leaver CS","2021","50-59","Human Resources","SEO/HEO","SEO","15","[c]","45730","47900"
"Leaver CS","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","AA/AO","AO","15","[c]","23500","22820"
"Leaver CS","2021","50-59","Legal","EO","EO","10","[c]","25510","27490"
"Leaver CS","2021","50-59","Legal","G6/G7","G6","20","[c]","70460","71910"
"Leaver CS","2021","50-59","Legal","G6/G7","G7","50","[c]","57700","55610"
"Leaver CS","2021","50-59","Legal","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","SEO/HEO","SEO","35","[c]","44280","44500"
"Leaver CS","2021","50-59","No function","AA/AO","AA","170","[c]","17830","17280"
"Leaver CS","2021","50-59","No function","AA/AO","AO","590","[c]","21220","20670"
"Leaver CS","2021","50-59","No function","EO","EO","275","[c]","28800","27130"
