"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Legal","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Surrey","G6/G7","20","20","59430","62370"
"In post","2021","Attorney General's Departments","Legal","West Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Westminster","EO","95","95","30880","29280"
"In post","2021","Attorney General's Departments","Legal","Westminster","G6/G7","2220","2055","60120","61150"
"In post","2021","Attorney General's Departments","Legal","Westminster","SCS level","215","205","85900","80940"
"In post","2021","Attorney General's Departments","Legal","Westminster","SEO/HEO","160","155","42140","43920"
"In post","2021","Attorney General's Departments","Legal","Wiltshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","York","G6/G7","160","140","58500","55610"
"In post","2021","Attorney General's Departments","Legal","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","AA/AO","30","25","23270","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","EO","20","20","28480","27600"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bexley and Greenwich","AA/AO","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Birmingham","AA/AO","110","100","21760","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Birmingham","EO","85","80","27280","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Birmingham","SEO/HEO","25","25","32350","31270"
"In post","2021","Attorney General's Departments","Operational Delivery","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Brighton and Hove","AA/AO","20","20","22910","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Brighton and Hove","EO","25","25","28530","27760"
"In post","2021","Attorney General's Departments","Operational Delivery","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bristol, City of","AA/AO","25","25","21760","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Bristol, City of","EO","25","25","27140","26900"
"In post","2021","Attorney General's Departments","Operational Delivery","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bristol, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","AA/AO","50","45","21840","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","EO","30","30","27690","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","34120","32480"
"In post","2021","Attorney General's Departments","Operational Delivery","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","AA/AO","10","10","22550","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Croydon","AA/AO","15","15","23570","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Croydon","EO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon CC","AA/AO","15","15","20930","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon CC","EO","20","20","27050","27350"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon CC","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Cumbria","AA/AO","15","10","21950","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Kent","AA/AO","30","30","23210","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","East Kent","EO","30","25","28810","30110"
"In post","2021","Attorney General's Departments","Operational Delivery","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Flintshire and Wrexham","AA/AO","10","10","22240","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Flintshire and Wrexham","EO","10","10","27330","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Haringey and Islington","AA/AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Harrow and Hillingdon","AA/AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Heart of Essex","AA/AO","40","35","22800","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Heart of Essex","EO","40","35","29250","30110"
"In post","2021","Attorney General's Departments","Operational Delivery","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Heart of Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Hertfordshire","AA/AO","35","30","23150","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Hertfordshire","EO","30","25","28870","29620"
"In post","2021","Attorney General's Departments","Operational Delivery","Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Hounslow and Richmond upon Thames","AA/AO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Kingston upon Hull, City of","AA/AO","20","20","21930","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Kingston upon Hull, City of","EO","15","15","27700","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Leeds","AA/AO","75","65","21700","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Leeds","EO","55","50","27420","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Leeds","SEO/HEO","20","20","33350","33310"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","AA/AO","35","30","21300","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","EO","20","20","28140","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Lewisham and Southwark","AA/AO","10","10","23150","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Liverpool","AA/AO","85","80","21840","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Liverpool","EO","65","60","27290","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Liverpool","G6/G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Liverpool","SEO/HEO","20","20","33500","32050"
"In post","2021","Attorney General's Departments","Operational Delivery","Manchester","AA/AO","70","60","21940","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Manchester","EO","80","70","28020","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Manchester","SEO/HEO","20","20","33710","32520"
"In post","2021","Attorney General's Departments","Operational Delivery","Merton, Kingston upon Thames and Sutton","AA/AO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Lancashire","AA/AO","35","30","22310","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Lancashire","EO","35","35","28040","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Lancashire","SEO/HEO","15","15","35060","33310"
"In post","2021","Attorney General's Departments","Operational Delivery","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","AA/AO","30","25","21190","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","EO","10","10","27890","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Nottingham","AA/AO","60","55","21330","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Nottingham","EO","45","40","27000","26930"
