"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","85","80","31400","29180"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","LGBO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Undeclared","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","Unknown","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","Heterosexual / straight","45","45","24490","22360"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","LGBO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","Unknown","30","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","Unknown","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Heterosexual / straight","50","50","39700","33250"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","Unknown","30","30","58820","55720"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","Heterosexual / straight","60","60","57860","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","LGBO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","Undeclared","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","Unknown","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","Unknown","45","45","41960","29250"
"In post","2021","Cabinet Office (excl. agencies)","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lambeth","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","Heterosexual / straight","545","535","53400","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","LGBO","70","70","51970","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","Undeclared","85","85","50060","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","Unknown","165","160","46630","43730"
"In post","2021","Cabinet Office (excl. agencies)","London","Westminster","Heterosexual / straight","2610","2560","51480","53330"
"In post","2021","Cabinet Office (excl. agencies)","London","Westminster","LGBO","280","275","45940","40600"
"In post","2021","Cabinet Office (excl. agencies)","London","Westminster","Undeclared","315","310","50810","47050"
"In post","2021","Cabinet Office (excl. agencies)","London","Westminster","Unknown","2250","2235","47180","34550"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Darlington","Unknown","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Heterosexual / straight","310","290","28350","23850"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Tyneside","LGBO","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Undeclared","20","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North East (England)","Tyneside","Unknown","55","55","30250","28000"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Blackpool","Unknown","35","35","49770","49700"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Heterosexual / straight","85","80","41440","37300"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","LGBO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester South West","Unknown","75","75","50380","51560"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Heterosexual / straight","40","40","47230","32960"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Liverpool","Unknown","80","80","50570","49700"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Manchester","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Manchester","Unknown","65","65","46260","36500"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","West Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
