"Status","Year","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department of Health and Social Care","West Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Essex","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","AO","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","G7","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Sussex (North East)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Westminster","AO","Female","15","15","[c]","[c]"
"In post","2021","Department of Health and Social Care","Westminster","AO","Male","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Westminster","EO","Female","210","205","27780","27270"
"In post","2021","Department of Health and Social Care","Westminster","EO","Male","110","110","27400","27270"
"In post","2021","Department of Health and Social Care","Westminster","G6","Female","190","180","67510","66230"
"In post","2021","Department of Health and Social Care","Westminster","G6","Male","135","135","67090","66230"
"In post","2021","Department of Health and Social Care","Westminster","G7","Female","360","350","54190","53360"
"In post","2021","Department of Health and Social Care","Westminster","G7","Male","255","250","54190","53360"
"In post","2021","Department of Health and Social Care","Westminster","HEO","Female","360","355","33090","32790"
"In post","2021","Department of Health and Social Care","Westminster","HEO","Male","215","215","33010","32790"
"In post","2021","Department of Health and Social Care","Westminster","SCS level","Female","110","105","84810","76600"
"In post","2021","Department of Health and Social Care","Westminster","SCS level","Male","110","110","93340","81610"
"In post","2021","Department of Health and Social Care","Westminster","SEO","Female","210","205","41110","40650"
"In post","2021","Department of Health and Social Care","Westminster","SEO","Male","145","145","41220","40650"
"In post","2021","Department of Health and Social Care","Wiltshire","AA","Female","15","15","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","AA","Male","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","AO","Female","65","55","20030","19630"
"In post","2021","Department of Health and Social Care","Wiltshire","AO","Male","25","20","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","EO","Female","95","90","24300","23850"
"In post","2021","Department of Health and Social Care","Wiltshire","EO","Male","25","25","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","G6","Female","25","25","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","G6","Male","25","25","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","G7","Female","70","70","51130","50420"
"In post","2021","Department of Health and Social Care","Wiltshire","G7","Male","55","55","52890","51060"
"In post","2021","Department of Health and Social Care","Wiltshire","HEO","Female","140","130","30740","29890"
"In post","2021","Department of Health and Social Care","Wiltshire","HEO","Male","50","50","31110","29870"
"In post","2021","Department of Health and Social Care","Wiltshire","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wiltshire","SEO","Female","115","105","38330","37960"
"In post","2021","Department of Health and Social Care","Wiltshire","SEO","Male","65","60","39450","38200"
"In post","2021","Department of Health and Social Care","York","AO","Female","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","G6","Female","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","G7","Female","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","G7","Male","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","SEO","Female","15","15","[c]","[c]"
"In post","2021","Department of Health and Social Care","York","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","AO","Female","5","5","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","EO","Female","15","15","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","EO","Male","5","5","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","G6","Female","30","30","74220","74730"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","G6","Male","35","35","74730","74730"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Cardiff and Vale of Glamorgan","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barking & Dagenham and Havering","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barking & Dagenham and Havering","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barnsley, Doncaster and Rotherham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Barnsley, Doncaster and Rotherham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","10","5","[c]","[c]"
"In post","2021","Food Standards Agency","Bedford","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bedford","EO","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","EO","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","G7","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","HEO","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","HEO","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","SEO","Female","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Belfast","SEO","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","G7","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","G7","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","HEO","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","HEO","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","SEO","Female","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Birmingham","SEO","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Bradford","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Bradford","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Breckland and South Norfolk","EO","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Calderdale and Kirklees","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Calderdale and Kirklees","EO","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
