"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","SEO/HEO","85","[c]","37360","38630"
"New entrant CS","2021","50-59","Project Delivery","Project Delivery","Unknown","10","[c]","37820","41000"
"New entrant CS","2021","50-59","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Science and Engineering","SEO/HEO","25","[c]","39630","42000"
"New entrant CS","2021","50-59","Project Delivery","Science and Engineering","Unknown","10","[c]","51840","57000"
"New entrant CS","2021","50-59","Project Delivery","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Operational Delivery","AA/AO","25","[c]","20780","20880"
"New entrant CS","2021","50-59","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Property","AA/AO","15","[c]","18070","17230"
"New entrant CS","2021","50-59","Property","Property","EO","10","[c]","26050","26350"
"New entrant CS","2021","50-59","Property","Property","G6/G7","20","[c]","61320","60440"
"New entrant CS","2021","50-59","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Property","SEO/HEO","50","[c]","36250","33300"
"New entrant CS","2021","50-59","Property","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Security","AA/AO","100","[c]","26190","19560"
"New entrant CS","2021","50-59","Security","Security","EO","30","[c]","30280","26350"
"New entrant CS","2021","50-59","Security","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Security","SEO/HEO","25","[c]","38060","36870"
"New entrant CS","2021","50-59","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data and Technology","G6/G7","15","[c]","61810","57430"
"New entrant CS","2021","50-59","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data and Technology","SEO/HEO","10","[c]","42970","44950"
"New entrant CS","2021","50-59","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Intelligence Analysis","EO","10","[c]","25830","24880"
"New entrant CS","2021","50-59","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Medicine","EO","10","[c]","32070","30620"
"New entrant CS","2021","50-59","Unknown","Medicine","G6/G7","20","[c]","71980","78870"
"New entrant CS","2021","50-59","Unknown","Medicine","SEO/HEO","25","[c]","38390","37890"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","AA/AO","55","[c]","21460","21430"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","EO","120","[c]","26650","24890"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","SEO/HEO","20","[c]","36980","37450"
"New entrant CS","2021","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other","AA/AO","135","[c]","20250","20500"
"New entrant CS","2021","50-59","Unknown","Other","EO","65","[c]","27700","26670"
"New entrant CS","2021","50-59","Unknown","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other","SEO/HEO","30","[c]","36300","33000"
"New entrant CS","2021","50-59","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Policy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Policy","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Science and Engineering","AA/AO","20","[c]","20980","20920"
"New entrant CS","2021","50-59","Unknown","Science and Engineering","EO","10","[c]","25920","25000"
"New entrant CS","2021","50-59","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","AA/AO","960","[c]","21570","21010"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","1940","[c]","28270","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","G6/G7","85","[c]","59900","59590"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","15","[c]","100580","95470"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO/HEO","135","[c]","36020","35500"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Tax","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Tax","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","10","[c]","34790","36040"
"New entrant CS","2021","60-64","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Medicine","SCS level","15","[c]","95870","91970"
"New entrant CS","2021","60-64","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Operational Delivery","AA/AO","180","[c]","20310","19930"
"New entrant CS","2021","60-64","No function","Operational Delivery","EO","25","[c]","26800","24960"
"New entrant CS","2021","60-64","No function","Operational Delivery","G6/G7","10","[c]","58180","58770"
"New entrant CS","2021","60-64","No function","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Operational Delivery","SEO/HEO","55","[c]","35850","36330"
"New entrant CS","2021","60-64","No function","Operational Delivery","Unknown","40","[c]","20790","18460"
"New entrant CS","2021","60-64","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Policy","G6/G7","15","[c]","58140","53800"
"New entrant CS","2021","60-64","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Policy","SEO/HEO","15","[c]","35160","33570"
"New entrant CS","2021","60-64","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Science and Engineering","SEO/HEO","15","[c]","33680","31370"
"New entrant CS","2021","60-64","No function","Tax","AA/AO","25","[c]","20140","20140"
"New entrant CS","2021","60-64","No function","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Project Delivery","SEO/HEO","20","[c]","38650","40000"
"New entrant CS","2021","60-64","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
