"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Economics","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
