"Status","Year","Disability","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Property","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","HM Revenue and Customs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Defence Equipment and Support","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","East Midlands (England)","105","[c]","26450","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","East of England","160","[c]","27340","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","London","305","[c]","31000","31060"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","180","[c]","24000","21010"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","310","[c]","24810","21010"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","110","[c]","25380","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","230","[c]","27140","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","140","[c]","25810","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","40","[c]","29090","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","Wales","65","[c]","24960","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands (England)","145","[c]","26670","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","205","[c]","25810","27570"
"New entrant CS","2021","Declared disabled","Unknown","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
