"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Science and Engineering","Outer London - West and North West","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","20","20","42010","42540"
"In post","2021","Science and Engineering","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","G6/G7","25","25","62010","57000"
"In post","2021","Science and Engineering","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","SEO/HEO","65","65","43820","42870"
"In post","2021","Science and Engineering","Overseas","Overseas","Unknown","20","20","34960","32750"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Shropshire CC","AA/AO","20","20","22140","22500"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Shropshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","AA/AO","10","10","20500","20910"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","55","55","19400","19620"
"In post","2021","Science and Engineering","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","AA/AO","135","130","24230","24370"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","EO","120","115","28480","28270"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","G6/G7","50","50","57080","54560"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Surrey","SEO/HEO","175","165","37230","36140"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Tees Valley and Durham","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","Unknown","70","65","27660","27370"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","15","15","30230","29200"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","10","10","67350","66730"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","80","80","45650","46850"
"In post","2021","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","15","15","48910","46130"
"In post","2021","Science and Engineering","West Central Scotland","Glasgow City","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Central Scotland","Glasgow City","EO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Central Scotland","Glasgow City","G6/G7","20","20","59400","56800"
"In post","2021","Science and Engineering","West Central Scotland","Glasgow City","SEO/HEO","45","45","36340","33740"
"In post","2021","Science and Engineering","West Midlands","Birmingham","AA/AO","40","40","20530","19890"
"In post","2021","Science and Engineering","West Midlands","Birmingham","EO","25","20","24390","23850"
"In post","2021","Science and Engineering","West Midlands","Birmingham","G6/G7","40","35","58050","54500"
"In post","2021","Science and Engineering","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Birmingham","SEO/HEO","85","80","38600","37640"
"In post","2021","Science and Engineering","West Midlands","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands","Solihull","SEO/HEO","20","20","34840","33640"
"In post","2021","Science and Engineering","West Midlands","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Conwy and Denbighshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Conwy and Denbighshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Isle of Anglesey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","South West Wales","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","South West Wales","EO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","South West Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Wales and The Valleys","Swansea","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","AA/AO","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","G6/G7","25","25","58250","52000"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","West Yorkshire","Leeds","SEO/HEO","35","30","37410","37490"
"In post","2021","Science and Engineering","West Yorkshire","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","30","30","19750","19560"
"In post","2021","Security","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","AA/AO","35","35","23080","22650"
"In post","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bedfordshire and Hertfordshire","Hertfordshire","SEO/HEO","15","15","41830","42200"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","525","520","32470","28750"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","80","80","44340","45920"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","25","25","56850","56300"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","55","55","23330","22850"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","40","40","27820","27330"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","25","25","61690","56000"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","85","75","39880","40330"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AA/AO","100","100","24930","19560"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","EO","25","25","38480","40190"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO/HEO","15","15","44200","44150"
"In post","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cheshire","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","40","40","20760","19560"
"In post","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","10","10","26890","26670"
"In post","2021","Security","Cumbria","East Cumbria","AA/AO","45","45","24900","20060"
"In post","2021","Security","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cumbria","West Cumbria","AA/AO","35","35","28240","23540"
"In post","2021","Security","Cumbria","West Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Security","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","AA/AO","35","35","31480","28890"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","EO","5","5","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","10","10","21070","19560"
"In post","2021","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Devon","Devon CC","AA/AO","30","30","20350","19560"
"In post","2021","Security","Devon","Devon CC","EO","60","60","20060","19120"
"In post","2021","Security","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Devon","Devon CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Devon","Plymouth","AA/AO","260","250","28000","25680"
"In post","2021","Security","Devon","Plymouth","EO","65","65","27640","19530"
"In post","2021","Security","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Devon","Plymouth","SEO/HEO","10","10","44500","40000"
"In post","2021","Security","Dorset and Somerset","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Dorset CC","AA/AO","55","55","20660","19560"
"In post","2021","Security","Dorset and Somerset","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Dorset CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Somerset","AA/AO","40","35","20360","19560"
"In post","2021","Security","Dorset and Somerset","Somerset","EO","25","20","21890","20240"
"In post","2021","Security","Dorset and Somerset","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dorset and Somerset","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Breckland and South Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Cambridgeshire CC","AA/AO","30","30","29220","25680"
"In post","2021","Security","East Anglia","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Cambridgeshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Security","East Anglia","North and West Norfolk","AA/AO","75","75","30120","28890"
"In post","2021","Security","East Anglia","North and West Norfolk","EO","10","10","35270","41770"
"In post","2021","Security","East Anglia","North and West Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","EO","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Peterborough","SEO/HEO","15","15","32440","29750"
"In post","2021","Security","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Anglia","Suffolk","AA/AO","55","55","22460","19560"
"In post","2021","Security","East Anglia","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","Security","East Anglia","Suffolk","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","AA/AO","40","40","20460","19560"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","EO","10","10","[c]","[c]"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","15","15","32690","31490"
"In post","2021","Security","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Flintshire and Wrexham","AA/AO","15","15","19850","19560"
"In post","2021","Security","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","EO","5","5","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Monmouthshire and Newport","SEO/HEO","15","15","36700","34440"
"In post","2021","Security","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Powys","AA/AO","30","30","19860","19560"
"In post","2021","Security","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","40","40","33380","39070"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Eastern Scotland","City of Edinburgh","AA/AO","15","15","19930","20060"
"In post","2021","Security","Eastern Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Eastern Scotland","City of Edinburgh","SEO/HEO","15","15","38480","36780"
"In post","2021","Security","Eastern Scotland","Clackmannanshire and Fife","AA/AO","45","45","26100","20060"
"In post","2021","Security","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Eastern Scotland","Perth and Kinross and Stirling","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","Essex","Essex Haven Gateway","AA/AO","120","115","31200","30890"
"In post","2021","Security","Essex","Essex Haven Gateway","EO","50","50","42410","43920"
"In post","2021","Security","Essex","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Essex Haven Gateway","SEO/HEO","35","35","58280","54600"
"In post","2021","Security","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","EO","5","5","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","85","85","22990","19560"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","30400","26670"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","10","58300","55180"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","55","55","37690","36900"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","20","36940","35080"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","AA/AO","70","70","31720","39070"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","190","190","25710","20060"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","30","30","30820","26670"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","10","10","47810","46080"
"In post","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","40","40","35600","33300"
"In post","2021","Security","Greater Manchester","Greater Manchester North East","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South East","AA/AO","10","10","19700","19560"
"In post","2021","Security","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","EO","10","10","25830","25180"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","G6/G7","5","5","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","SEO/HEO","40","40","33860","32110"
"In post","2021","Security","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester","Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Security","Hampshire and Isle of Wight","Central Hampshire","AA/AO","65","65","25620","20060"
"In post","2021","Security","Hampshire and Isle of Wight","Central Hampshire","EO","10","10","[c]","[c]"
"In post","2021","Security","Hampshire and Isle of Wight","Central Hampshire","G6/G7","5","5","[c]","[c]"
