"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Department for Transport","Unknown","40","40","38660","35060"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Operational Delivery","115","115","29920","30160"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Science and Engineering","65","65","27340","26370"
"In post","2021","20-29","Declared non-disabled","Department for Work and Pensions","Unknown","7615","7485","26530","27570"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Commercial","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Communications","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Economics","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Finance","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Human Resources","35","35","34310","32330"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","50","50","28950","28590"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Operational Delivery","520","480","27870","26880"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Other","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Policy","70","70","40810","39140"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Science and Engineering","400","390","28450","27150"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Statistics","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Department of Health and Social Care","Unknown","50","50","30220","27140"
"In post","2021","20-29","Declared non-disabled","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","ESTYN","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Operational Delivery","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Policy","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Science and Engineering","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Commercial","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Communications","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Economics","40","40","38040","36030"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Finance","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Human Resources","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Intelligence Analysis","40","40","37940","36030"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Internal Audit","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Legal","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Delivery","100","100","26980","24750"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Other","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Policy","510","510","35770","34770"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Project Delivery","35","35","34930","34640"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Property","45","45","27660","26650"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Security","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","40","40","35360","36360"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Finance","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Human Resources","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Operational Delivery","300","295","25480","27130"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Communications","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Digital, Data and Technology","145","145","33600","31810"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Economics","45","45","39280","36160"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Finance","55","50","28980","25560"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Human Resources","40","40","36030","31810"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","International Trade","20","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Legal","310","310","28660","25560"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Operational Delivery","1540","1500","24290","24120"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Operational Research","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Other","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Policy","40","40","39540","36160"
"In post","2021","20-29","Declared non-disabled","HM Revenue and Customs","Project Delivery","125","120","33180","31810"
