"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Heterosexual / straight","135","130","39590","39170"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Unknown","110","105","39160","39170"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Unknown","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Heterosexual / straight","35","35","30950","26780"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Heterosexual / straight","50","50","38850","37320"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","120","115","38640","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Undeclared","20","15","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Unknown","45","45","34810","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Heterosexual / straight","1945","1855","31410","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","LGBO","105","100","31020","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Undeclared","335","320","33360","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Unknown","955","915","30660","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","1830","1690","31130","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","LGBO","75","70","28610","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Undeclared","260","240","30230","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Unknown","720","660","27780","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Heterosexual / straight","190","170","40360","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Undeclared","45","40","41290","35000"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Unknown","90","80","34090","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Heterosexual / straight","1175","1105","39800","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","LGBO","65","60","42290","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Undeclared","210","195","43330","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Unknown","455","430","35710","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Heterosexual / straight","70","70","33430","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Unknown","40","40","30450","29570"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2021","Debt","Department for Work and Pensions","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Debt","Department for Work and Pensions","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","1840","1630","24380","21440"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","LGBO","110","100","24110","21440"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Undeclared","300","255","24170","21440"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Unknown","1310","1160","22950","21440"
"In post","2021","Debt","HM Revenue and Customs","Tax","Heterosexual / straight","270","260","21100","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","LGBO","35","35","20590","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","Undeclared","15","15","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Tax","Unknown","670","655","20580","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Heterosexual / straight","35","35","27260","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Unknown","50","50","23000","20140"
"In post","2021","Debt","HM Treasury","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Treasury","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Treasury","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Debt","UK Export Finance","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","125","120","41300","38180"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Security","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","Heterosexual / straight","655","645","51870","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","LGBO","90","90","49180","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","Undeclared","95","95","52380","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","125","125","49140","49700"
"In post","2021","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
