"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Chancellor's other departments","G6/G7","G7","15","15","55370","57250"
"In post","2021","30-39","Chancellor's other departments","SEO/HEO","HEO","25","25","35240","34880"
"In post","2021","30-39","Chancellor's other departments","SEO/HEO","SEO","20","20","45310","44880"
"In post","2021","30-39","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","EO","EO","25","25","24100","24440"
"In post","2021","30-39","Charity Commission","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","30-39","Charity Commission","G6/G7","G7","15","15","50300","51070"
"In post","2021","30-39","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Charity Commission","SEO/HEO","HEO","30","30","29080","29160"
"In post","2021","30-39","Charity Commission","SEO/HEO","SEO","30","25","37830","37910"
"In post","2021","30-39","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Competition and Markets Authority","EO","EO","25","25","28470","27920"
"In post","2021","30-39","Competition and Markets Authority","G6/G7","G6","90","85","76150","75140"
"In post","2021","30-39","Competition and Markets Authority","G6/G7","G7","105","100","57310","56360"
"In post","2021","30-39","Competition and Markets Authority","SCS level","SCS level","20","20","104330","99920"
"In post","2021","30-39","Competition and Markets Authority","SEO/HEO","HEO","45","40","35070","34870"
"In post","2021","30-39","Competition and Markets Authority","SEO/HEO","SEO","15","15","43510","43490"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AA","20","15","20090","18900"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","AO","265","245","21500","20880"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","EO","EO","445","425","25880","24900"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G6","300","290","66960","64990"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","G7","810","790","54380","53600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","90","90","78060","73770"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","680","660","33250","33550"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","825","805","41400","40180"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","EO","30","30","27270","26180"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G6","95","90","66290","65170"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6/G7","G7","265","260","56260","52300"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","SCS level","45","45","79100","75170"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","170","170","36460","34020"
"In post","2021","30-39","Department for Education","AA/AO","AO","20","20","21310","21000"
"In post","2021","30-39","Department for Education","EO","EO","195","185","26370","26000"
"In post","2021","30-39","Department for Education","G6/G7","G6","250","240","64070","64180"
"In post","2021","30-39","Department for Education","G6/G7","G7","610","585","52280","51910"
"In post","2021","30-39","Department for Education","SCS level","SCS level","65","60","76600","74100"
"In post","2021","30-39","Department for Education","SEO/HEO","HEO","410","390","31160","30090"
"In post","2021","30-39","Department for Education","SEO/HEO","SEO","590","570","38990","37100"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AA/AO","AO","370","330","21290","21050"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","EO","EO","380","355","25820","25190"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G6","110","105","62690","62780"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6/G7","G7","470","450","51440","52290"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","SCS level","35","35","75950","72850"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","495","470","30820","30040"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","625","600","37930","37090"
"In post","2021","30-39","Department for International Trade","EO","EO","30","30","26890","26510"
"In post","2021","30-39","Department for International Trade","G6/G7","G6","125","120","61850","62170"
"In post","2021","30-39","Department for International Trade","G6/G7","G7","295","295","52410","51970"
"In post","2021","30-39","Department for International Trade","SCS level","SCS level","60","55","75940","73500"
"In post","2021","30-39","Department for International Trade","SEO/HEO","HEO","100","95","32250","32120"
"In post","2021","30-39","Department for International Trade","SEO/HEO","SEO","135","135","39080","38540"
"In post","2021","30-39","Department for Transport","AA/AO","AA","320","250","18480","18060"
"In post","2021","30-39","Department for Transport","AA/AO","AO","1080","960","22240","21590"
"In post","2021","30-39","Department for Transport","EO","EO","755","720","27810","26700"
"In post","2021","30-39","Department for Transport","G6/G7","G6","145","145","66200","66090"
"In post","2021","30-39","Department for Transport","G6/G7","G7","370","365","55320","54760"
"In post","2021","30-39","Department for Transport","SCS level","SCS level","50","50","79030","75150"
"In post","2021","30-39","Department for Transport","SEO/HEO","HEO","525","515","33440","32180"
"In post","2021","30-39","Department for Transport","SEO/HEO","SEO","440","435","42780","42470"
"In post","2021","30-39","Department for Work and Pensions","AA/AO","AA","15","10","20000","20230"
"In post","2021","30-39","Department for Work and Pensions","AA/AO","AO","4365","3765","21210","21010"
"In post","2021","30-39","Department for Work and Pensions","EO","EO","8680","8110","28150","27570"
"In post","2021","30-39","Department for Work and Pensions","G6/G7","G6","115","110","67200","66260"
"In post","2021","30-39","Department for Work and Pensions","G6/G7","G7","360","350","53160","52710"
"In post","2021","30-39","Department for Work and Pensions","SCS level","SCS level","25","25","83120","76900"
"In post","2021","30-39","Department for Work and Pensions","SEO/HEO","HEO","1040","1000","32980","31990"
"In post","2021","30-39","Department for Work and Pensions","SEO/HEO","SEO","550","535","39890","39340"
"In post","2021","30-39","Department of Health and Social Care","AA/AO","AA","25","20","19560","19260"
"In post","2021","30-39","Department of Health and Social Care","AA/AO","AO","145","130","21590","21570"
"In post","2021","30-39","Department of Health and Social Care","EO","EO","275","250","26140","26880"
"In post","2021","30-39","Department of Health and Social Care","G6/G7","G6","265","255","66780","66230"
"In post","2021","30-39","Department of Health and Social Care","G6/G7","G7","690","660","53020","53360"
"In post","2021","30-39","Department of Health and Social Care","SCS level","SCS level","120","110","82180","76700"
"In post","2021","30-39","Department of Health and Social Care","SEO/HEO","HEO","555","530","32090","32640"
"In post","2021","30-39","Department of Health and Social Care","SEO/HEO","SEO","715","680","39740","40070"
"In post","2021","30-39","ESTYN","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","EO","EO","5","5","[c]","[c]"
"In post","2021","30-39","ESTYN","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","EO","EO","35","35","27030","26750"
"In post","2021","30-39","Food Standards Agency","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","G6/G7","G7","40","40","54330","55300"
"In post","2021","30-39","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","SEO/HEO","HEO","75","70","31350","30810"
"In post","2021","30-39","Food Standards Agency","SEO/HEO","SEO","95","90","39100","37910"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","AA/AO","AO","80","75","24840","24750"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","EO","EO","185","175","28760","27390"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","G6/G7","G6","245","245","65080","65610"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","G6/G7","G7","915","900","54500","55020"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","SCS level","SCS level","50","50","77440","75000"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","595","590","35460","34740"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","265","260","42010","41740"
"In post","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","AA/AO","AO","415","395","22490","22350"
"In post","2021","30-39","HM Land Registry","EO","EO","220","200","27530","27130"
"In post","2021","30-39","HM Land Registry","G6/G7","G6","10","10","70630","69600"
"In post","2021","30-39","HM Land Registry","G6/G7","G7","45","40","58610","60520"
"In post","2021","30-39","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","SEO/HEO","HEO","115","110","35540","33840"
"In post","2021","30-39","HM Land Registry","SEO/HEO","SEO","90","90","42050","42100"
"In post","2021","30-39","HM Revenue and Customs","AA/AO","AA","70","55","20040","20070"
"In post","2021","30-39","HM Revenue and Customs","AA/AO","AO","3570","3185","20350","20140"
"In post","2021","30-39","HM Revenue and Customs","EO","EO","3505","3360","25650","25560"
"In post","2021","30-39","HM Revenue and Customs","G6/G7","G6","340","335","66390","64670"
"In post","2021","30-39","HM Revenue and Customs","G6/G7","G7","1390","1355","53550","52580"
"In post","2021","30-39","HM Revenue and Customs","SCS level","SCS level","65","65","80290","78000"
"In post","2021","30-39","HM Revenue and Customs","SEO/HEO","HEO","3670","3575","32020","31810"
"In post","2021","30-39","HM Revenue and Customs","SEO/HEO","SEO","1370","1345","38620","38630"
"In post","2021","30-39","HM Treasury","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","30-39","HM Treasury","EO","EO","30","30","26980","26780"
"In post","2021","30-39","HM Treasury","G6/G7","G6","205","200","65720","63410"
"In post","2021","30-39","HM Treasury","G6/G7","G7","265","255","55560","54000"
"In post","2021","30-39","HM Treasury","SCS level","SCS level","75","75","76840","73870"
"In post","2021","30-39","HM Treasury","SEO/HEO","HEO","130","125","36150","35850"
"In post","2021","30-39","HM Treasury","SEO/HEO","SEO","25","25","41560","40000"
"In post","2021","30-39","Home Office","AA/AO","AA","130","105","19230","17990"
"In post","2021","30-39","Home Office","AA/AO","AO","1640","1460","22080","21430"
"In post","2021","30-39","Home Office","EO","EO","3475","3275","26230","25260"
"In post","2021","30-39","Home Office","G6/G7","G6","235","230","69030","68720"
"In post","2021","30-39","Home Office","G6/G7","G7","730","715","57370","57460"
"In post","2021","30-39","Home Office","SCS level","SCS level","35","35","82090","79130"
"In post","2021","30-39","Home Office","SEO/HEO","HEO","1340","1300","32830","30980"
"In post","2021","30-39","Home Office","SEO/HEO","SEO","910","895","40950","41970"
"In post","2021","30-39","Home Office","Unknown","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Ministry of Defence","AA/AO","AA","520","505","19500","19560"
"In post","2021","30-39","Ministry of Defence","AA/AO","AO","1690","1615","25630","21130"
"In post","2021","30-39","Ministry of Defence","EO","EO","1590","1510","26720","26670"
"In post","2021","30-39","Ministry of Defence","G6/G7","G6","145","145","68630","68500"
"In post","2021","30-39","Ministry of Defence","G6/G7","G7","1160","1125","52760","53500"
"In post","2021","30-39","Ministry of Defence","SCS level","SCS level","35","35","80470","76480"
"In post","2021","30-39","Ministry of Defence","SEO/HEO","HEO","2295","2205","32850","33300"
"In post","2021","30-39","Ministry of Defence","SEO/HEO","SEO","2160","2105","40800","40580"
"In post","2021","30-39","Ministry of Defence","Unknown","Unknown","905","895","38650","37400"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","AA/AO","AO","45","40","22140","21270"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","EO","EO","65","60","27150","26980"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","G6/G7","G6","130","125","63540","63470"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","G6/G7","G7","295","285","52490","53130"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","SCS level","SCS level","35","30","76140","72400"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","150","145","32630","32780"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","150","150","39360","39600"
"In post","2021","30-39","Ministry of Justice","AA/AO","AA","1100","1045","20800","20600"
"In post","2021","30-39","Ministry of Justice","AA/AO","AO","7925","7425","25310","24920"
"In post","2021","30-39","Ministry of Justice","EO","EO","2555","2465","28020","27380"
"In post","2021","30-39","Ministry of Justice","G6/G7","G6","30","30","72610","71030"
