"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Project Delivery","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Education","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Work and Pensions","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Work and Pensions","London","80","[c]","30180","31060"
"Leaver CS","2021","Asian","Unknown","Department for Work and Pensions","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Department for Work and Pensions","North West (England)","30","[c]","23260","21010"
