"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","No function","Department for Education","SCS level","60","55","78910","74100"
"In post","2021","40-49","No function","Department for Education","SEO/HEO","455","425","35670","36780"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","AA/AO","170","155","21710","21050"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","EO","205","190","26960","26520"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","G6/G7","385","365","55600","54500"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","SCS level","70","65","83260","76180"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","475","450","36240","36590"
"In post","2021","40-49","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Department for International Trade","EO","25","25","27740","27580"
"In post","2021","40-49","No function","Department for International Trade","G6/G7","145","140","56810","56080"
"In post","2021","40-49","No function","Department for International Trade","SCS level","45","45","87540","78640"
"In post","2021","40-49","No function","Department for International Trade","SEO/HEO","100","95","36220","38160"
"In post","2021","40-49","No function","Department for Transport","AA/AO","1175","1040","21780","21590"
"In post","2021","40-49","No function","Department for Transport","EO","770","745","28280","26780"
"In post","2021","40-49","No function","Department for Transport","G6/G7","290","280","61950","59200"
"In post","2021","40-49","No function","Department for Transport","SCS level","60","60","89310","80000"
"In post","2021","40-49","No function","Department for Transport","SEO/HEO","495","490","38190","36640"
"In post","2021","40-49","No function","Department for Work and Pensions","AA/AO","35","25","22060","22160"
"In post","2021","40-49","No function","Department for Work and Pensions","EO","70","70","28220","28210"
"In post","2021","40-49","No function","Department for Work and Pensions","G6/G7","120","120","59200","53430"
"In post","2021","40-49","No function","Department for Work and Pensions","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","No function","Department for Work and Pensions","SEO/HEO","345","325","47130","45100"
"In post","2021","40-49","No function","Department of Health and Social Care","AA/AO","115","100","21690","21720"
"In post","2021","40-49","No function","Department of Health and Social Care","EO","170","155","26250","26490"
"In post","2021","40-49","No function","Department of Health and Social Care","G6/G7","820","780","57460","54230"
"In post","2021","40-49","No function","Department of Health and Social Care","SCS level","195","180","95370","93000"
"In post","2021","40-49","No function","Department of Health and Social Care","SEO/HEO","730","650","37010","37480"
"In post","2021","40-49","No function","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","ESTYN","EO","5","5","[c]","[c]"
"In post","2021","40-49","No function","ESTYN","G6/G7","15","15","74370","74730"
"In post","2021","40-49","No function","ESTYN","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Food Standards Agency","EO","75","70","27200","26750"
"In post","2021","40-49","No function","Food Standards Agency","G6/G7","55","55","55220","55300"
"In post","2021","40-49","No function","Food Standards Agency","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","No function","Food Standards Agency","SEO/HEO","120","115","36400","37910"
"In post","2021","40-49","No function","Foreign, Commonwealth and Development Office","AA/AO","50","45","26300","26980"
"In post","2021","40-49","No function","Foreign, Commonwealth and Development Office","EO","80","75","30730","30950"
"In post","2021","40-49","No function","Foreign, Commonwealth and Development Office","G6/G7","395","390","60530","59980"
"In post","2021","40-49","No function","Foreign, Commonwealth and Development Office","SCS level","155","155","83460","77060"
"In post","2021","40-49","No function","Foreign, Commonwealth and Development Office","SEO/HEO","300","295","37320","36490"
"In post","2021","40-49","No function","HM Land Registry","AA/AO","295","280","22480","22350"
"In post","2021","40-49","No function","HM Land Registry","EO","330","285","27200","27130"
"In post","2021","40-49","No function","HM Land Registry","G6/G7","15","15","59100","56750"
"In post","2021","40-49","No function","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","HM Land Registry","SEO/HEO","255","240","36280","33840"
"In post","2021","40-49","No function","HM Revenue and Customs","AA/AO","2950","2545","20680","20140"
"In post","2021","40-49","No function","HM Revenue and Customs","EO","1220","1125","25770","25560"
"In post","2021","40-49","No function","HM Revenue and Customs","G6/G7","615","595","56480","52580"
"In post","2021","40-49","No function","HM Revenue and Customs","SCS level","30","30","80840","75960"
"In post","2021","40-49","No function","HM Revenue and Customs","SEO/HEO","1835","1775","33890","31810"
"In post","2021","40-49","No function","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","HM Treasury","EO","20","20","28770","28390"
"In post","2021","40-49","No function","HM Treasury","G6/G7","65","60","63540","63710"
"In post","2021","40-49","No function","HM Treasury","SCS level","55","50","86430","80090"
"In post","2021","40-49","No function","HM Treasury","SEO/HEO","20","20","37560","38400"
"In post","2021","40-49","No function","Ministry of Defence","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Defence","EO","60","55","26580","26740"
"In post","2021","40-49","No function","Ministry of Defence","G6/G7","400","390","50910","46720"
"In post","2021","40-49","No function","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Ministry of Defence","SEO/HEO","245","235","35670","37320"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government","AA/AO","35","35","22040","22560"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government","EO","55","50","27410","27530"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government","G6/G7","285","270","56060","54400"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government","SCS level","50","45","89480","80860"
"In post","2021","40-49","No function","Ministry of Housing, Communities and Local Government","SEO/HEO","175","165","36480","36340"
"In post","2021","40-49","No function","Ministry of Justice","AA/AO","7355","6825","24780","23240"
"In post","2021","40-49","No function","Ministry of Justice","EO","2215","2130","28550","27380"
"In post","2021","40-49","No function","Ministry of Justice","G6/G7","405","390","64070","61600"
"In post","2021","40-49","No function","Ministry of Justice","SCS level","65","65","89910","83260"
"In post","2021","40-49","No function","Ministry of Justice","SEO/HEO","2160","2090","39100","38160"
"In post","2021","40-49","No function","Ministry of Justice","Unknown","2960","2710","32000","32690"
"In post","2021","40-49","No function","National Crime Agency","AA/AO","50","45","24710","24220"
"In post","2021","40-49","No function","National Crime Agency","EO","420","405","34490","35380"
"In post","2021","40-49","No function","National Crime Agency","G6/G7","70","70","64510","60990"
"In post","2021","40-49","No function","National Crime Agency","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","No function","National Crime Agency","SEO/HEO","605","590","45140","43710"
"In post","2021","40-49","No function","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Northern Ireland Office","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office for Standards in Education","AA/AO","45","40","21160","21160"
"In post","2021","40-49","No function","Office for Standards in Education","EO","35","30","26230","25880"
"In post","2021","40-49","No function","Office for Standards in Education","G6/G7","155","155","74330","75500"
"In post","2021","40-49","No function","Office for Standards in Education","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office for Standards in Education","SEO/HEO","150","145","46880","51360"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","EO","20","20","25650","24650"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","G6/G7","75","75","61290","58700"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","SCS level","15","15","105310","92020"
"In post","2021","40-49","No function","Office of Gas and Electricity Markets","SEO/HEO","40","40","37460","37000"
"In post","2021","40-49","No function","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Qualifications and Examinations Regulation","G6/G7","30","30","52290","48350"
"In post","2021","40-49","No function","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","25","25","37560","38000"
"In post","2021","40-49","No function","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","G6/G7","30","30","59090","56340"
"In post","2021","40-49","No function","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Office of Rail and Road","SEO/HEO","15","15","41090","41140"
"In post","2021","40-49","No function","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Other Cabinet Office Agencies","G6/G7","20","20","55170","56370"
"In post","2021","40-49","No function","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Other Cabinet Office Agencies","SEO/HEO","15","15","33390","34800"
"In post","2021","40-49","No function","Scottish Government","AA/AO","380","355","23660","24130"
"In post","2021","40-49","No function","Scottish Government","EO","485","475","31910","33650"
"In post","2021","40-49","No function","Scottish Government","G6/G7","35","35","62950","60910"
"In post","2021","40-49","No function","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Scottish Government","SEO/HEO","250","240","38520","38610"
"In post","2021","40-49","No function","The National Archives","AA/AO","15","15","21180","21100"
"In post","2021","40-49","No function","The National Archives","EO","5","5","[c]","[c]"
"In post","2021","40-49","No function","The National Archives","G6/G7","15","15","52840","49630"
"In post","2021","40-49","No function","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","The National Archives","SEO/HEO","40","40","34510","34770"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","AA/AO","175","130","19760","19520"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","EO","70","65","23990","23050"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","G6/G7","55","55","50920","49120"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","No function","United Kingdom Statistics Authority","SEO/HEO","145","135","33480","36030"
"In post","2021","40-49","No function","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Water Services Regulation Authority","EO","10","10","28670","28060"
"In post","2021","40-49","No function","Water Services Regulation Authority","G6/G7","15","15","82760","78970"
"In post","2021","40-49","No function","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Water Services Regulation Authority","SEO/HEO","20","20","51120","51630"
"In post","2021","40-49","Project Delivery","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Attorney General's Departments","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Attorney General's Departments","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Cabinet Office","G6/G7","10","10","61210","60570"
"In post","2021","40-49","Project Delivery","Cabinet Office","SCS level","25","25","102410","92500"
"In post","2021","40-49","Project Delivery","Cabinet Office","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
