"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","AA/AO","30","[c]","25080","25110"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","EO","265","[c]","31060","31060"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","AA/AO","555","[c]","21180","21010"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","EO","1075","[c]","27780","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","London","SEO/HEO","40","[c]","34680","32790"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","AA/AO","30","[c]","19900","19630"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Outside London","SEO/HEO","40","[c]","33670","31870"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","AA/AO","75","[c]","20190","20140"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","AA/AO","80","[c]","20400","20920"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","EO","50","[c]","24690","26350"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","SEO/HEO","55","[c]","33870","33000"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","AA/AO","40","[c]","24090","22680"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","SEO/HEO","35","[c]","35910","36800"
"New entrant CS","2021","Declared disabled","Ministry of Justice","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","AA/AO","230","[c]","21030","20210"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","EO","30","[c]","23080","23740"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","SEO/HEO","35","[c]","29350","27700"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Outside London","Unknown","95","[c]","22530","22920"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
