"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Savings and Investments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Budget Responsibility","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Budget Responsibility","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Scottish Charity Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Office of the Scottish Charity Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Public Health England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Queen Elizabeth II Centre","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Registers of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Revenue Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Revenue Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Royal Fleet Auxiliary","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Rural Payments Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Rural Payments Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Fiscal Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Fiscal Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Fiscal Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Forestry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Housing Regulator","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Housing Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Public Pensions Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Serious Fraud Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Security Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Security Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Standards and Testing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
