"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Revenue Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Revenue Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Courts and Tribunals Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Fiscal Commission","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Forestry","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Scottish Government","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Scottish Government","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Housing Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Prison Service","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Prison Service","Scottish Government","EO","5","5","[c]","[c]"
"In post","2021","Black","Scottish Prison Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Prison Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Prison Service","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Public Pensions Agency","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Public Pensions Agency","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Public Pensions Agency","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","EO","10","10","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Security Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Security Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Security Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Security Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Security Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Standards and Testing Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Standards and Testing Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Standards and Testing Agency","Department for Education","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Student Awards Agency for Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Student Awards Agency for Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Submarine Delivery Agency","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Submarine Delivery Agency","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Teaching Regulation Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Teaching Regulation Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Teaching Regulation Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Teaching Regulation Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","The National Archives","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","The National Archives","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","The National Archives","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","The National Archives","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Transport Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Transport Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Transport Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Transport Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Transport Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Export Finance","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Export Finance","UK Export Finance","EO","10","10","[c]","[c]"
"In post","2021","Black","UK Export Finance","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Export Finance","UK Export Finance","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","UK Hydrographic Office","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Hydrographic Office","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Hydrographic Office","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Hydrographic Office","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Supreme Court","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Supreme Court","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Supreme Court","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","UK Supreme Court","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA/AO","30","20","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
