"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","AA","10","10","18540","18730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","AO","620","545","21420","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","EO","810","765","26300","25100"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","G6","75","75","66610","65680"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","G7","350","330","57640","58490"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","SCS level","35","35","79200","74470"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","HEO","395","375","33440","31500"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","SEO","480","465","42130","40800"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","AA","30","30","18900","18900"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","AO","145","130","20930","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","EO","110","105","25340","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","G6","20","20","64790","62440"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","G7","60","60","52010","50540"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","HEO","175","165","32990","31670"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","SEO","120","120","41830","41870"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","AO","40","40","20820","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","EO","35","35","24950","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","HEO","70","65","32610","31330"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","SEO","40","35","42400","42360"
"In post","2021","Department for Digital, Culture, Media and Sport","London","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","EO","EO","170","165","27490","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","London","G6/G7","G6","200","195","66620","65120"
"In post","2021","Department for Digital, Culture, Media and Sport","London","G6/G7","G7","585","575","56120","52250"
"In post","2021","Department for Digital, Culture, Media and Sport","London","SCS level","SCS level","120","115","86940","77180"
"In post","2021","Department for Digital, Culture, Media and Sport","London","SEO/HEO","HEO","635","625","37120","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","EO","EO","10","10","25950","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","G7","10","10","52080","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","HEO","20","20","34290","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","EO","EO","40","35","26410","26000"
"In post","2021","Department for Education","East Midlands (England)","G6/G7","G6","25","25","63440","61960"
"In post","2021","Department for Education","East Midlands (England)","G6/G7","G7","75","70","50950","50630"
"In post","2021","Department for Education","East Midlands (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","SEO/HEO","HEO","65","60","30760","30200"
"In post","2021","Department for Education","East Midlands (England)","SEO/HEO","SEO","85","80","38740","37100"
"In post","2021","Department for Education","East of England","EO","EO","5","5","[c]","[c]"
"In post","2021","Department for Education","East of England","G6/G7","G6","15","15","64050","62890"
"In post","2021","Department for Education","East of England","G6/G7","G7","20","20","51690","50630"
"In post","2021","Department for Education","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","SEO/HEO","HEO","15","15","32380","33300"
"In post","2021","Department for Education","East of England","SEO/HEO","SEO","10","10","39790","40510"
"In post","2021","Department for Education","London","AA/AO","AO","30","30","24180","24100"
"In post","2021","Department for Education","London","EO","EO","275","270","29250","28500"
"In post","2021","Department for Education","London","G6/G7","G6","440","425","66550","65370"
"In post","2021","Department for Education","London","G6/G7","G7","745","715","54940","54160"
"In post","2021","Department for Education","London","SCS level","SCS level","200","190","84400","75290"
"In post","2021","Department for Education","London","SEO/HEO","HEO","430","420","34590","33740"
"In post","2021","Department for Education","London","SEO/HEO","SEO","505","490","42330","40940"
"In post","2021","Department for Education","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North East (England)","AA/AO","AO","25","25","21030","21000"
"In post","2021","Department for Education","North East (England)","EO","EO","115","110","25770","26000"
"In post","2021","Department for Education","North East (England)","G6/G7","G6","45","45","63440","61960"
"In post","2021","Department for Education","North East (England)","G6/G7","G7","160","155","50940","50400"
"In post","2021","Department for Education","North East (England)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Education","North East (England)","SEO/HEO","HEO","195","190","30430","30090"
"In post","2021","Department for Education","North East (England)","SEO/HEO","SEO","235","225","37960","37100"
"In post","2021","Department for Education","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North West (England)","AA/AO","AO","15","10","21030","21000"
"In post","2021","Department for Education","North West (England)","EO","EO","165","160","25540","25000"
"In post","2021","Department for Education","North West (England)","G6/G7","G6","115","110","63150","61950"
"In post","2021","Department for Education","North West (England)","G6/G7","G7","260","250","50760","50370"
"In post","2021","Department for Education","North West (England)","SCS level","SCS level","20","20","81820","74100"
"In post","2021","Department for Education","North West (England)","SEO/HEO","HEO","255","255","30410","30090"
"In post","2021","Department for Education","North West (England)","SEO/HEO","SEO","310","305","37870","36780"
"In post","2021","Department for Education","North West (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Education","South West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","EO","EO","10","10","25170","25000"
"In post","2021","Department for Education","South West (England)","G6/G7","G6","30","25","65010","63130"
"In post","2021","Department for Education","South West (England)","G6/G7","G7","55","55","51320","50400"
"In post","2021","Department for Education","South West (England)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Education","South West (England)","SEO/HEO","HEO","50","50","30590","29730"
"In post","2021","Department for Education","South West (England)","SEO/HEO","SEO","65","60","38460","36960"
"In post","2021","Department for Education","Unknown","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Department for Education","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Education","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","AA/AO","AO","25","25","20950","21000"
"In post","2021","Department for Education","West Midlands (England)","EO","EO","170","165","25430","25000"
"In post","2021","Department for Education","West Midlands (England)","G6/G7","G6","115","115","63940","61960"
"In post","2021","Department for Education","West Midlands (England)","G6/G7","G7","300","295","51070","50480"
"In post","2021","Department for Education","West Midlands (England)","SCS level","SCS level","25","25","87920","78000"
"In post","2021","Department for Education","West Midlands (England)","SEO/HEO","HEO","305","295","30610","30090"
"In post","2021","Department for Education","West Midlands (England)","SEO/HEO","SEO","335","325","38040","36960"
"In post","2021","Department for Education","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Yorkshire and The Humber","AA/AO","AO","15","15","21310","21000"
"In post","2021","Department for Education","Yorkshire and The Humber","EO","EO","175","165","25610","25000"
"In post","2021","Department for Education","Yorkshire and The Humber","G6/G7","G6","135","130","63120","61680"
