"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Medicine","South West Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Southampton","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Suffolk","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Suffolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Swansea","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Telford and Wrekin","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Telford and Wrekin","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tower Hamlets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","West Sussex (South West)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Westminster","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","AO","10","[c]","21650","21240"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","EO","10","[c]","29690","30620"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wiltshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","York","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","AO","40","[c]","21330","20810"
"New entrant CS","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Angus and Dundee City","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Angus and Dundee City","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barking & Dagenham and Havering","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barking & Dagenham and Havering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barking & Dagenham and Havering","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnet","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnet","London","AO","30","[c]","22650","23530"
"New entrant CS","2021","Operational Delivery","Barnet","London","EO","25","[c]","26900","26880"
"New entrant CS","2021","Operational Delivery","Barnet","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnet","London","G7","10","[c]","55540","53120"
"New entrant CS","2021","Operational Delivery","Barnet","London","HEO","35","[c]","32820","32330"
"New entrant CS","2021","Operational Delivery","Barnet","London","SEO","15","[c]","40510","40070"
"New entrant CS","2021","Operational Delivery","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AA","50","[c]","20400","20600"
"New entrant CS","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","AO","65","[c]","22900","22850"
"New entrant CS","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Unknown","15","[c]","21670","22920"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","20","[c]","19760","20600"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","20","[c]","21770","22850"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","75","[c]","29090","28840"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","30","[c]","24200","22920"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","AA","25","[c]","20950","21500"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","AO","40","[c]","25660","27850"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bedford","Outside London","Unknown","20","[c]","19670","18460"
"New entrant CS","2021","Operational Delivery","Belfast","Outside London","AO","85","[c]","20290","20140"
"New entrant CS","2021","Operational Delivery","Belfast","Outside London","EO","40","[c]","26700","24880"
"New entrant CS","2021","Operational Delivery","Belfast","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","AO","20","[c]","21970","21300"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","EO","15","[c]","29510","27660"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Berkshire","Outside London","Unknown","40","[c]","25270","24020"
"New entrant CS","2021","Operational Delivery","Bexley and Greenwich","London","AA","35","[c]","22590","23790"
"New entrant CS","2021","Operational Delivery","Bexley and Greenwich","London","AO","110","[c]","28390","28720"
"New entrant CS","2021","Operational Delivery","Bexley and Greenwich","London","EO","10","[c]","30700","31720"
"New entrant CS","2021","Operational Delivery","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bexley and Greenwich","London","Unknown","15","[c]","27310","26810"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","AA","35","[c]","19430","20600"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","AO","195","[c]","20340","19930"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","EO","130","[c]","25950","24250"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","G7","20","[c]","53690","51230"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","HEO","65","[c]","32820","31180"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","SEO","40","[c]","38470","36740"
"New entrant CS","2021","Operational Delivery","Birmingham","Outside London","Unknown","45","[c]","23410","22920"
"New entrant CS","2021","Operational Delivery","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Blackburn with Darwen","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Blackpool","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bournemouth and Poole","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bournemouth and Poole","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bournemouth and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bournemouth and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bournemouth and Poole","Outside London","Unknown","10","[c]","20250","18460"
"New entrant CS","2021","Operational Delivery","Bradford","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bradford","Outside London","AO","10","[c]","20280","18880"
"New entrant CS","2021","Operational Delivery","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bradford","Outside London","Unknown","10","[c]","23180","22920"
"New entrant CS","2021","Operational Delivery","Breckland and South Norfolk","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Breckland and South Norfolk","Outside London","AO","35","[c]","22240","22850"
"New entrant CS","2021","Operational Delivery","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Brent","London","AO","15","[c]","22680","22680"
"New entrant CS","2021","Operational Delivery","Brent","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","EO","10","[c]","28480","24620"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Brighton and Hove","Outside London","AO","20","[c]","20350","19930"
"New entrant CS","2021","Operational Delivery","Brighton and Hove","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Brighton and Hove","Outside London","Unknown","15","[c]","19810","18460"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","AA","30","[c]","19400","20600"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","AO","145","[c]","20820","21050"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","EO","40","[c]","24680","24920"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","HEO","40","[c]","29710","29180"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","SEO","10","[c]","38550","38150"
"New entrant CS","2021","Operational Delivery","Bristol, City of","Outside London","Unknown","25","[c]","20970","18460"
"New entrant CS","2021","Operational Delivery","Bromley","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Bromley","London","AO","15","[c]","21400","21300"
"New entrant CS","2021","Operational Delivery","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Buckinghamshire CC","Outside London","AA","15","[c]","20820","21500"
"New entrant CS","2021","Operational Delivery","Buckinghamshire CC","Outside London","AO","40","[c]","25700","27850"
"New entrant CS","2021","Operational Delivery","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Buckinghamshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Buckinghamshire CC","Outside London","Unknown","15","[c]","24740","24020"
"New entrant CS","2021","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Calderdale and Kirklees","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Calderdale and Kirklees","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","AA","25","[c]","19980","20600"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","AO","75","[c]","23570","25850"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","EO","15","[c]","24850","24960"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","HEO","10","[c]","31020","30910"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cambridgeshire CC","Outside London","Unknown","15","[c]","21040","22920"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","AA","15","[c]","19060","19060"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","AO","135","[c]","22570","22680"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","EO","25","[c]","27180","26410"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","AA","40","[c]","18850","20600"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","AO","165","[c]","20850","20500"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","EO","35","[c]","24500","24250"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","HEO","15","[c]","30330","30760"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","Unknown","15","[c]","22240","22920"
"New entrant CS","2021","Operational Delivery","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","AA","15","[c]","20360","20600"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","AO","20","[c]","26460","27850"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","EO","35","[c]","28390","24920"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Central Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire East","Outside London","AA","15","[c]","20140","20600"
"New entrant CS","2021","Operational Delivery","Cheshire East","Outside London","AO","30","[c]","22080","22850"
"New entrant CS","2021","Operational Delivery","Cheshire East","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire West and Chester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cheshire West and Chester","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Chorley and West Lancashire","Outside London","AA","30","[c]","20600","20600"
"New entrant CS","2021","Operational Delivery","Chorley and West Lancashire","Outside London","AO","35","[c]","23250","22850"
"New entrant CS","2021","Operational Delivery","Chorley and West Lancashire","Outside London","EO","20","[c]","28670","29720"
"New entrant CS","2021","Operational Delivery","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","AA","15","[c]","19940","20070"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","AO","115","[c]","20720","20810"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","EO","30","[c]","25440","25410"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","City of Edinburgh","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","AO","15","[c]","20810","20810"
"New entrant CS","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Conwy and Denbighshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","AO","40","[c]","21780","22350"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","EO","20","[c]","26360","25000"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","G7","10","[c]","49610","49860"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","HEO","20","[c]","30710","31000"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","SEO","25","[c]","37360","36570"
"New entrant CS","2021","Operational Delivery","Coventry","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Croydon","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Croydon","London","AO","105","[c]","23850","24120"
"New entrant CS","2021","Operational Delivery","Croydon","London","EO","30","[c]","28680","28650"
"New entrant CS","2021","Operational Delivery","Croydon","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Croydon","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Croydon","London","HEO","15","[c]","31940","32940"
"New entrant CS","2021","Operational Delivery","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Croydon","London","Unknown","15","[c]","23930","24580"
"New entrant CS","2021","Operational Delivery","Darlington","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Darlington","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Darlington","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derby","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Derby","Outside London","Unknown","15","[c]","22170","22920"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","AA","40","[c]","19290","20600"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","AO","180","[c]","22110","22850"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","EO","25","[c]","26480","24920"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","HEO","10","[c]","34750","34060"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Devon CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset CC","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset CC","Outside London","AO","75","[c]","23370","22850"
"New entrant CS","2021","Operational Delivery","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dorset CC","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dudley","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dudley","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Dumfries and Galloway","Outside London","AO","15","[c]","20810","20810"
"New entrant CS","2021","Operational Delivery","Durham CC","Outside London","AA","55","[c]","20420","20600"
"New entrant CS","2021","Operational Delivery","Durham CC","Outside London","AO","200","[c]","22030","22350"
"New entrant CS","2021","Operational Delivery","Durham CC","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Durham CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Durham CC","Outside London","Unknown","10","[c]","24990","22920"
"New entrant CS","2021","Operational Delivery","Ealing","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Cumbria","Outside London","AO","20","[c]","21050","21050"
"New entrant CS","2021","Operational Delivery","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
