"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Operational Delivery","Westminster","15","[c]","58830","48540"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Policy","Westminster","115","[c]","53810","52300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Statistics","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Other","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Policy","Westminster","55","[c]","46150","34280"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Communications","Westminster","15","[c]","31170","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Sheffield","10","[c]","31110","26000"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Finance","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Legal","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Legal","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Operational Delivery","Westminster","10","[c]","47190","40940"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Sheffield","15","[c]","40680","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Policy","Westminster","95","[c]","50180","53420"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Property","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Security","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Security","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Commercial","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
