"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Prison and Probation Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","HM Prison and Probation Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Ministry of Defence (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","London","Heterosexual / straight","45","[c]","46840","51120"
"Leaver CS","2021","Legal","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","Outside London","Heterosexual / straight","125","[c]","41020","38760"
"Leaver CS","2021","Legal","Crown Prosecution Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","Outside London","Unknown","50","[c]","47740","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","London","Heterosexual / straight","65","[c]","51740","51250"
"Leaver CS","2021","Legal","Government Legal Department","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","40","[c]","43590","43460"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","Undeclared","100","[c]","27690","22820"
"Leaver CS","2021","Legal","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
