"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office (incl. agencies)","Harrow and Hillingdon","London","Female","1020","890","30960","29080"
"In post","2021","Home Office (incl. agencies)","Harrow and Hillingdon","London","Male","1220","1090","31540","29080"
"In post","2021","Home Office (incl. agencies)","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","Female","380","350","30960","29080"
"In post","2021","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","Male","240","235","31550","29080"
"In post","2021","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","60","60","27990","26410"
"In post","2021","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","75","70","28600","27140"
"In post","2021","Home Office (incl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Isle of Anglesey","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Isle of Anglesey","Outside London","Male","30","30","26450","25130"
"In post","2021","Home Office (incl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","Female","55","50","26530","25310"
"In post","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","Male","85","80","26900","25310"
"In post","2021","Home Office (incl. agencies)","Lambeth","London","Female","70","70","42960","37560"
"In post","2021","Home Office (incl. agencies)","Lambeth","London","Male","40","40","48480","42070"
"In post","2021","Home Office (incl. agencies)","Leeds","Outside London","Female","425","390","28360","25310"
"In post","2021","Home Office (incl. agencies)","Leeds","Outside London","Male","385","375","28690","25310"
"In post","2021","Home Office (incl. agencies)","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","Female","95","85","27910","25920"
"In post","2021","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","Male","105","105","28360","26160"
"In post","2021","Home Office (incl. agencies)","Lewisham and Southwark","London","Female","110","105","32510","29080"
"In post","2021","Home Office (incl. agencies)","Lewisham and Southwark","London","Male","160","160","32380","29030"
"In post","2021","Home Office (incl. agencies)","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","Female","40","40","28200","25310"
"In post","2021","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","Male","35","35","27140","25580"
"In post","2021","Home Office (incl. agencies)","Liverpool","Outside London","Female","2565","2285","25950","24890"
"In post","2021","Home Office (incl. agencies)","Liverpool","Outside London","Male","1795","1730","26930","24890"
"In post","2021","Home Office (incl. agencies)","Luton","Outside London","Female","45","40","27630","25710"
"In post","2021","Home Office (incl. agencies)","Luton","Outside London","Male","110","85","29160","27370"
"In post","2021","Home Office (incl. agencies)","Manchester","Outside London","Female","320","305","28330","25310"
"In post","2021","Home Office (incl. agencies)","Manchester","Outside London","Male","405","390","27640","25310"
"In post","2021","Home Office (incl. agencies)","Mid Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Milton Keynes","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Milton Keynes","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","Female","145","120","24140","21430"
"In post","2021","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","Male","60","55","27030","21430"
"In post","2021","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","Female","60","55","25150","24890"
"In post","2021","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","Male","80","80","26200","24890"
"In post","2021","Home Office (incl. agencies)","North Hampshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Norwich and East Norfolk","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","Female","130","130","27940","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","Male","200","195","28500","27370"
"In post","2021","Home Office (incl. agencies)","Oxfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Peterborough","Outside London","Female","350","290","23690","21430"
"In post","2021","Home Office (incl. agencies)","Peterborough","Outside London","Male","205","190","24780","21430"
"In post","2021","Home Office (incl. agencies)","Plymouth","Outside London","Female","35","35","28280","25310"
"In post","2021","Home Office (incl. agencies)","Plymouth","Outside London","Male","60","55","29300","27370"
"In post","2021","Home Office (incl. agencies)","Portsmouth","Outside London","Female","110","105","27800","25360"
"In post","2021","Home Office (incl. agencies)","Portsmouth","Outside London","Male","325","315","29250","27280"
"In post","2021","Home Office (incl. agencies)","Sefton","Outside London","Female","710","615","24420","21430"
"In post","2021","Home Office (incl. agencies)","Sefton","Outside London","Male","505","490","25800","24880"
"In post","2021","Home Office (incl. agencies)","Sheffield","Outside London","Female","1295","1135","27470","24890"
"In post","2021","Home Office (incl. agencies)","Sheffield","Outside London","Male","1215","1180","27980","24890"
"In post","2021","Home Office (incl. agencies)","Solihull","Outside London","Female","440","395","27790","25310"
"In post","2021","Home Office (incl. agencies)","Solihull","Outside London","Male","335","325","28100","26000"
"In post","2021","Home Office (incl. agencies)","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Ayrshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Lanarkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Lanarkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South Teesside","Outside London","Female","45","45","25480","25240"
"In post","2021","Home Office (incl. agencies)","South Teesside","Outside London","Male","50","50","26070","25260"
"In post","2021","Home Office (incl. agencies)","South West Wales","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West Wales","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Southampton","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Southampton","Outside London","Male","60","60","27660","25310"
"In post","2021","Home Office (incl. agencies)","Stoke-on-Trent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Stoke-on-Trent","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Suffolk","Outside London","Female","95","90","25110","25220"
"In post","2021","Home Office (incl. agencies)","Suffolk","Outside London","Male","160","155","26150","25490"
"In post","2021","Home Office (incl. agencies)","Swansea","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Swansea","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Thurrock","Outside London","Female","95","90","24610","24890"
"In post","2021","Home Office (incl. agencies)","Thurrock","Outside London","Male","170","165","25410","25040"
"In post","2021","Home Office (incl. agencies)","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Tyneside","Outside London","Female","140","135","27720","25400"
"In post","2021","Home Office (incl. agencies)","Tyneside","Outside London","Male","125","125","28210","25380"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wandsworth","London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Warrington","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Warwickshire","Outside London","Female","50","45","24510","21430"
"In post","2021","Home Office (incl. agencies)","Warwickshire","Outside London","Male","60","55","25270","21430"
"In post","2021","Home Office (incl. agencies)","West Essex","Outside London","Female","175","155","28190","27230"
