"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","AA/AO","Female","30","25","20870","21420"
"In post","2021","Communications","Tax","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Communications","Tax","EO","Female","705","665","25660","25560"
"In post","2021","Communications","Tax","EO","Male","880","865","25660","25560"
"In post","2021","Communications","Tax","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Communications","Tax","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Communications","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","SEO/HEO","Female","230","220","32430","31810"
"In post","2021","Communications","Tax","SEO/HEO","Male","260","260","32590","31810"
"In post","2021","Communications","Unknown","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","EO","Female","140","140","26020","25560"
"In post","2021","Communications","Unknown","EO","Male","145","145","25980","25560"
"In post","2021","Communications","Unknown","G6/G7","Female","100","95","58640","57860"
"In post","2021","Communications","Unknown","G6/G7","Male","50","50","59980","57600"
"In post","2021","Communications","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Communications","Unknown","SEO/HEO","Female","180","180","36290","34640"
"In post","2021","Communications","Unknown","SEO/HEO","Male","140","140","35620","34550"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","EO","Female","45","40","27360","26780"
"In post","2021","Counter Fraud","Counter Fraud","EO","Male","35","35","27430","26780"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","Female","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","G6/G7","Male","80","80","61850","58820"
"In post","2021","Counter Fraud","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","Female","190","180","37320","37910"
"In post","2021","Counter Fraud","Counter Fraud","SEO/HEO","Male","275","270","37960","38450"
"In post","2021","Counter Fraud","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","EO","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","Female","55","50","34440","32100"
"In post","2021","Counter Fraud","Intelligence Analysis","SEO/HEO","Male","70","70","35830","36160"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Legal","AA/AO","Female","150","120","21130","21400"
"In post","2021","Counter Fraud","Legal","AA/AO","Male","110","105","21200","20140"
"In post","2021","Counter Fraud","Legal","EO","Female","720","675","27100","25560"
"In post","2021","Counter Fraud","Legal","EO","Male","835","820","27260","25560"
"In post","2021","Counter Fraud","Legal","G6/G7","Female","50","45","54990","52580"
"In post","2021","Counter Fraud","Legal","G6/G7","Male","90","90","57510","59160"
"In post","2021","Counter Fraud","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Legal","SEO/HEO","Female","485","465","34460","32100"
"In post","2021","Counter Fraud","Legal","SEO/HEO","Male","885","860","35590","35000"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","Female","330","270","21580","21440"
"In post","2021","Counter Fraud","Operational Delivery","AA/AO","Male","200","185","21400","21260"
"In post","2021","Counter Fraud","Operational Delivery","EO","Female","630","555","26680","25560"
"In post","2021","Counter Fraud","Operational Delivery","EO","Male","490","480","26400","25560"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","Female","60","60","53740","52580"
"In post","2021","Counter Fraud","Operational Delivery","G6/G7","Male","90","85","57160","54240"
"In post","2021","Counter Fraud","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","Female","600","555","34180","31810"
"In post","2021","Counter Fraud","Operational Delivery","SEO/HEO","Male","485","465","34360","31810"
"In post","2021","Counter Fraud","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Other","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Other","EO","Female","55","45","27640","27420"
"In post","2021","Counter Fraud","Other","EO","Male","45","40","27670","27230"
"In post","2021","Counter Fraud","Other","G6/G7","Female","45","40","55580","53110"
"In post","2021","Counter Fraud","Other","G6/G7","Male","50","45","59310","58650"
"In post","2021","Counter Fraud","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","SEO/HEO","Female","65","60","34620","33430"
"In post","2021","Counter Fraud","Other","SEO/HEO","Male","55","55","35750","35580"
"In post","2021","Counter Fraud","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Policy","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Tax","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Tax","EO","Female","215","190","27290","25560"
"In post","2021","Counter Fraud","Tax","EO","Male","225","215","27100","25560"
"In post","2021","Counter Fraud","Tax","G6/G7","Female","170","165","56420","52580"
"In post","2021","Counter Fraud","Tax","G6/G7","Male","340","325","57780","52770"
"In post","2021","Counter Fraud","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","SEO/HEO","Female","415","385","34860","32100"
"In post","2021","Counter Fraud","Tax","SEO/HEO","Male","515","490","35260","34170"
"In post","2021","Counter Fraud","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","EO","Female","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","EO","Male","40","40","26890","25560"
"In post","2021","Counter Fraud","Unknown","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","G6/G7","Male","30","30","57710","55610"
"In post","2021","Counter Fraud","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","Female","45","40","34480","34550"
"In post","2021","Counter Fraud","Unknown","SEO/HEO","Male","45","45","34590","35070"
"In post","2021","Debt","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","AA/AO","Female","1420","1160","21400","20640"
"In post","2021","Debt","Operational Delivery","AA/AO","Male","985","935","20960","20140"
"In post","2021","Debt","Operational Delivery","EO","Female","495","430","26960","25560"
"In post","2021","Debt","Operational Delivery","EO","Male","395","375","26810","25560"
"In post","2021","Debt","Operational Delivery","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Debt","Operational Delivery","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","SEO/HEO","Female","140","125","33810","31810"
"In post","2021","Debt","Operational Delivery","SEO/HEO","Male","100","95","35030","34990"
"In post","2021","Debt","Tax","AA/AO","Female","495","475","20320","20140"
"In post","2021","Debt","Tax","AA/AO","Male","445","440","20250","20140"
"In post","2021","Debt","Tax","EO","Female","20","20","[c]","[c]"
"In post","2021","Debt","Tax","EO","Male","25","25","[c]","[c]"
"In post","2021","Debt","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Debt","Unknown","AA/AO","Male","40","40","20500","20140"
"In post","2021","Debt","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2021","Debt","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2021","Debt","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Female","175","165","21670","21330"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","AA/AO","Male","220","215","21940","21490"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Female","710","665","27380","26670"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Male","1235","1215","27770","26750"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Female","960","925","56330","53680"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","G6/G7","Male","1720","1700","58320","56130"
