"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Property Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Project Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","West Midlands (England)","10","10","55370","38000"
"In post","2021","Government Property Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Commercial","East Midlands (England)","15","15","49070","45870"
"In post","2021","Health and Safety Executive","Commercial","North West (England)","15","15","40160","33050"
"In post","2021","Health and Safety Executive","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Communications","North West (England)","30","30","43530","39390"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","North West (England)","50","45","38530","31710"
"In post","2021","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Finance","North West (England)","20","20","51880","53430"
"In post","2021","Health and Safety Executive","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Human Resources","North West (England)","35","35","46620","44120"
"In post","2021","Health and Safety Executive","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Knowledge and Information Management","North West (England)","20","20","31810","29750"
"In post","2021","Health and Safety Executive","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Legal","North West (England)","20","20","48900","55700"
"In post","2021","Health and Safety Executive","Operational Delivery","East Midlands (England)","125","115","40740","31660"
"In post","2021","Health and Safety Executive","Operational Delivery","East of England","125","120","44120","44820"
"In post","2021","Health and Safety Executive","Operational Delivery","London","130","125","46770","44610"
"In post","2021","Health and Safety Executive","Operational Delivery","North East (England)","70","65","42270","43830"
"In post","2021","Health and Safety Executive","Operational Delivery","North West (England)","530","500","39330","31710"
"In post","2021","Health and Safety Executive","Operational Delivery","Scotland","220","210","59800","53290"
"In post","2021","Health and Safety Executive","Operational Delivery","South East (England)","85","80","41880","41480"
"In post","2021","Health and Safety Executive","Operational Delivery","South West (England)","80","75","44850","46110"
"In post","2021","Health and Safety Executive","Operational Delivery","Wales","95","85","40810","43830"
"In post","2021","Health and Safety Executive","Operational Delivery","West Midlands (England)","80","75","43770","46320"
"In post","2021","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","185","170","40720","41480"
"In post","2021","Health and Safety Executive","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","London","20","20","58720","57810"
"In post","2021","Health and Safety Executive","Policy","North West (England)","50","45","43820","39390"
"In post","2021","Health and Safety Executive","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Policy","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Project Delivery","East Midlands (England)","25","20","38640","34840"
"In post","2021","Health and Safety Executive","Project Delivery","North West (England)","20","15","38880","35910"
"In post","2021","Health and Safety Executive","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","North West (England)","10","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","East Midlands (England)","220","200","43090","40020"
"In post","2021","Health and Safety Executive","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","North West (England)","100","95","37870","35910"
"In post","2021","Health and Safety Executive","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","135","130","36260","34620"
"In post","2021","Health and Safety Executive","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Statistics","North West (England)","10","10","50910","58330"
"In post","2021","HM Courts and Tribunals Service","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","London","20","20","41460","36800"
"In post","2021","HM Courts and Tribunals Service","Communications","North West (England)","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","East of England","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","London","65","65","39990","36800"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","North West (England)","15","15","29900","30290"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","South West (England)","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Digital, Data and Technology","West Midlands (England)","10","10","32650","30990"
