"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","EO","45","45","26020","25560"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","HEO","50","50","32730","31810"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","HEO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","EO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","EO","30","30","26170","25560"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East of England","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Debt","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","London","AO","40","35","25030","25630"
"In post","2021","Declared disabled","Debt","London","EO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","EO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","AO","100","85","20620","20140"
"In post","2021","Declared disabled","Debt","Scotland","EO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","EO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East of England","EO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
