"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","G7","10","10","52380","52580"
"In post","2021","Analysis","Operational Research","Greater Manchester","HEO","10","10","32180","31810"
"In post","2021","Analysis","Operational Research","Greater Manchester","SEO","15","10","37920","38630"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","G7","125","120","48830","46130"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","HEO","45","45","28880","28650"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","SEO","65","65","37640","37320"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","G7","40","40","62000","59160"
"In post","2021","Analysis","Operational Research","Inner London - East","HEO","30","30","34710","34000"
"In post","2021","Analysis","Operational Research","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","SEO","25","25","42330","40480"
"In post","2021","Analysis","Operational Research","Inner London - West","AO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","G6","20","20","72860","73450"
"In post","2021","Analysis","Operational Research","Inner London - West","G7","45","40","61160","59640"
"In post","2021","Analysis","Operational Research","Inner London - West","HEO","45","45","35580","35830"
"In post","2021","Analysis","Operational Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","SEO","35","35","48590","48680"
"In post","2021","Analysis","Operational Research","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","G7","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","G7","10","10","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","AO","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","EO","25","25","28360","28230"
"In post","2021","Analysis","Other","Inner London - West","G6","90","80","91780","89720"
"In post","2021","Analysis","Other","Inner London - West","G7","15","15","57850","57250"
"In post","2021","Analysis","Other","Inner London - West","HEO","30","30","35770","35890"
"In post","2021","Analysis","Other","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","SEO","25","25","47700","48610"
"In post","2021","Analysis","Other","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","42350","41990"
"In post","2021","Analysis","Policy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","SEO","10","10","42260","42220"
"In post","2021","Analysis","Policy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","EO","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","G6","25","25","69250","65870"
"In post","2021","Analysis","Policy","Inner London - West","G7","65","60","55540","54280"
"In post","2021","Analysis","Policy","Inner London - West","HEO","50","50","37060","36980"
"In post","2021","Analysis","Policy","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","SEO","55","50","45000","45540"
"In post","2021","Analysis","Policy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","G7","20","20","51660","50630"
"In post","2021","Analysis","Policy","South Yorkshire","HEO","20","15","33260","33190"
"In post","2021","Analysis","Policy","South Yorkshire","SEO","20","20","42700","42250"
"In post","2021","Analysis","Policy","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","AO","10","10","21050","21050"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","EO","30","25","25050","24920"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","G7","15","10","48590","48080"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","HEO","35","35","29680","29270"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","SEO","20","15","37570","36580"
"In post","2021","Analysis","Science and Engineering","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","East Anglia","AO","25","25","21210","21050"
"In post","2021","Analysis","Science and Engineering","East Anglia","EO","55","50","25050","24920"
"In post","2021","Analysis","Science and Engineering","East Anglia","G6","15","15","60770","57390"
"In post","2021","Analysis","Science and Engineering","East Anglia","G7","55","50","48870","48080"
"In post","2021","Analysis","Science and Engineering","East Anglia","HEO","110","105","29760","29270"
"In post","2021","Analysis","Science and Engineering","East Anglia","SEO","90","85","37160","36580"
"In post","2021","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","15","49590","46080"
"In post","2021","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","30","30","28010","28650"
"In post","2021","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","25","20","37350","37320"
"In post","2021","Analysis","Science and Engineering","Hampshire and Isle of Wight","G7","25","25","50120","46110"
"In post","2021","Analysis","Science and Engineering","Hampshire and Isle of Wight","HEO","25","25","27680","28650"
"In post","2021","Analysis","Science and Engineering","Hampshire and Isle of Wight","SEO","35","35","36940","37320"
"In post","2021","Analysis","Science and Engineering","Inner London - East","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","West Central Scotland","G7","[c]","[c]","[c]","[c]"
