"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Birmingham","80","75","33980","29200"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Gwent Valleys","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","30","30","26070","22240"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","South West Wales","30","25","23910","20720"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Yorkshire","Leeds","15","10","21020","21130"
"In post","2021","50-59","Ministry of Defence (excl. agencies)","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","20","15","40990","35780"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Warrington","20","20","44340","39620"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","15","15","44470","36340"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","Devon CC","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","Plymouth","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Westminster","315","310","51030","53130"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Wirral","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","15","15","42070","36340"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Birmingham","25","25","42150","42900"
"In post","2021","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Leeds","15","15","44650","37250"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","42210","40330"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Devon","Devon CC","10","10","47620","44550"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Dorset and Somerset","Dorset CC","10","10","37850","31340"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Anglia","Suffolk","15","15","40440","41590"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","40530","32730"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Greater Manchester","Manchester","20","20","42470","43680"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","40","40","33320","30450"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","10","10","38790","36270"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - East","Tower Hamlets","225","220","46120","40800"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - West","Camden and City of London","40","40","39330","33630"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","435","430","48670","44880"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Kent","Kent Thames Gateway","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Kent","Medway","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","15","30770","25660"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Merseyside","Liverpool","15","15","41790","33980"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Outer London - South","Croydon","25","25","52280","53880"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Justice (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
