"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Security","Ministry of Defence","55","[c]","23700","20060"
"Leaver CS","2021","65+","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","10","[c]","45530","44540"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","780","[c]","25460","25860"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","700","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","160","[c]","27350","25120"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","280","[c]","28550","22500"
"Leaver CS","2021","65+","Unknown","Scottish Government","40","[c]","38970","35110"
"Leaver CS","2021","65+","Unknown","Welsh Government","20","[c]","39670","36500"
"Leaver CS","2021","Unknown","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","15","[c]","48310","53140"
"Leaver Dept.","2021","16-19","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","20","[c]","32880","29510"
"Leaver Dept.","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Department for International Trade","10","[c]","32050","31180"
"Leaver Dept.","2021","20-29","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Defence","20","[c]","33330","29670"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","20","[c]","35360","33990"
"Leaver Dept.","2021","20-29","Analysis","Ministry of Justice","25","[c]","39560","34090"
"Leaver Dept.","2021","20-29","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","United Kingdom Statistics Authority","15","[c]","33960","32040"
"Leaver Dept.","2021","20-29","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Cabinet Office","15","[c]","38810","34550"
"Leaver Dept.","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Defence","10","[c]","31030","29480"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Cabinet Office","30","[c]","34440","33630"
"Leaver Dept.","2021","20-29","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Department for International Trade","10","[c]","31820","31180"
"Leaver Dept.","2021","20-29","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Cabinet Office","20","[c]","38550","34550"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Ministry of Defence","10","[c]","34320","28430"
"Leaver Dept.","2021","20-29","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Ministry of Justice","15","[c]","39020","33930"
"Leaver Dept.","2021","20-29","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","Department for Environment, Food and Rural Affairs","15","[c]","23760","21050"
"Leaver Dept.","2021","20-29","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Cabinet Office","65","[c]","27940","27500"
"Leaver Dept.","2021","20-29","Human Resources","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Ministry of Defence","25","[c]","31160","29250"
"Leaver Dept.","2021","20-29","Human Resources","Ministry of Housing, Communities and Local Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Ministry of Justice","15","[c]","32080","33280"
"Leaver Dept.","2021","20-29","Human Resources","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Attorney General's Departments","50","[c]","28710","27350"
"Leaver Dept.","2021","20-29","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Cabinet Office","590","[c]","33010","32000"
"Leaver Dept.","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","185","[c]","36310","33570"
"Leaver Dept.","2021","20-29","No function","Department for Digital, Culture, Media and Sport","70","[c]","36490","32620"
"Leaver Dept.","2021","20-29","No function","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Department for Environment, Food and Rural Affairs","180","[c]","34180","33120"
"Leaver Dept.","2021","20-29","No function","Department for International Trade","90","[c]","36870","32730"
"Leaver Dept.","2021","20-29","No function","Department for Transport","35","[c]","23120","21590"
"Leaver Dept.","2021","20-29","No function","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Department of Health and Social Care","10","[c]","37530","38380"
"Leaver Dept.","2021","20-29","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","HM Treasury","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Ministry of Defence","15","[c]","26760","28650"
"Leaver Dept.","2021","20-29","No function","Ministry of Housing, Communities and Local Government","115","[c]","32710","32560"
"Leaver Dept.","2021","20-29","No function","Ministry of Justice","315","[c]","24900","21230"
"Leaver Dept.","2021","20-29","No function","National Crime Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Northern Ireland Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Office for Standards in Education","10","[c]","[c]","[c]"
