"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Project Delivery","Other Cabinet Office Agencies","Outside London","15","15","52480","52050"
"In post","2021","50-59","Project Delivery","Scottish Government","Outside London","100","100","38660","37530"
"In post","2021","50-59","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","United Kingdom Statistics Authority","Outside London","55","55","42700","37790"
"In post","2021","50-59","Project Delivery","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Cabinet Office","London","15","15","70130","59920"
"In post","2021","50-59","Property","Cabinet Office","Outside London","10","10","53150","54230"
"In post","2021","50-59","Property","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Business, Energy and Industrial Strategy","Outside London","20","20","35540","33690"
"In post","2021","50-59","Property","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Education","London","20","20","61750","64180"
"In post","2021","50-59","Property","Department for Education","Outside London","45","45","49490","50400"
"In post","2021","50-59","Property","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2021","50-59","Property","Department for Environment, Food and Rural Affairs","Outside London","125","115","39000","35900"
"In post","2021","50-59","Property","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Department for Transport","Outside London","55","50","34030","31500"
"In post","2021","50-59","Property","Department for Work and Pensions","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Property","Department of Health and Social Care","London","10","10","44760","42470"
"In post","2021","50-59","Property","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Property","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Foreign, Commonwealth and Development Office","London","55","55","53340","50060"
"In post","2021","50-59","Property","Foreign, Commonwealth and Development Office","Outside London","50","50","41080","38840"
"In post","2021","50-59","Property","Foreign, Commonwealth and Development Office","Overseas","40","40","42840","42020"
"In post","2021","50-59","Property","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","HM Land Registry","Outside London","10","10","44450","48930"
"In post","2021","50-59","Property","HM Revenue and Customs","London","240","230","41990","37380"
"In post","2021","50-59","Property","HM Revenue and Customs","Outside London","980","925","35350","32100"
"In post","2021","50-59","Property","Ministry of Defence","London","35","35","35830","33620"
"In post","2021","50-59","Property","Ministry of Defence","Outside London","1015","1000","33420","33300"
"In post","2021","50-59","Property","Ministry of Defence","Overseas","35","35","35670","33300"
"In post","2021","50-59","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Ministry of Justice","London","65","65","47380","39780"
"In post","2021","50-59","Property","Ministry of Justice","Outside London","75","75","36330","31900"
"In post","2021","50-59","Property","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","National Crime Agency","Outside London","10","10","43580","38850"
"In post","2021","50-59","Property","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Other Cabinet Office Agencies","London","5","5","[c]","[c]"
"In post","2021","50-59","Property","Other Cabinet Office Agencies","Outside London","10","10","57930","54160"
"In post","2021","50-59","Property","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Scottish Government","Outside London","330","325","32130","30160"
"In post","2021","50-59","Property","The National Archives","London","5","5","[c]","[c]"
"In post","2021","50-59","Property","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Attorney General's Departments","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Security","Cabinet Office","London","30","30","50070","41500"
"In post","2021","50-59","Security","Cabinet Office","Outside London","225","215","30930","33300"
"In post","2021","50-59","Security","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Cabinet Office","Unknown","25","20","39620","33630"
"In post","2021","50-59","Security","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Security","Department for International Trade","London","10","10","[c]","[c]"
"In post","2021","50-59","Security","Department for Transport","Outside London","30","30","32870","26780"
"In post","2021","50-59","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Foreign, Commonwealth and Development Office","London","75","75","42370","36460"
"In post","2021","50-59","Security","Foreign, Commonwealth and Development Office","Outside London","65","65","41200","37870"
"In post","2021","50-59","Security","Foreign, Commonwealth and Development Office","Overseas","35","35","37000","34350"
"In post","2021","50-59","Security","HM Revenue and Customs","London","15","15","50980","59160"
"In post","2021","50-59","Security","HM Revenue and Customs","Outside London","65","60","40580","38630"
"In post","2021","50-59","Security","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Ministry of Defence","London","125","125","30660","22990"
"In post","2021","50-59","Security","Ministry of Defence","Outside London","2175","2155","30430","22650"
"In post","2021","50-59","Security","Ministry of Defence","Overseas","10","10","48560","34800"
"In post","2021","50-59","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Ministry of Justice","London","40","40","52160","48390"
"In post","2021","50-59","Security","Ministry of Justice","Outside London","150","150","40730","38160"
"In post","2021","50-59","Security","National Crime Agency","London","5","5","[c]","[c]"
"In post","2021","50-59","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","United Kingdom Statistics Authority","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Attorney General's Departments","London","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Charity Commission","London","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Charity Commission","Outside London","60","60","34470","29160"
"In post","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","15","15","62200","57480"
"In post","2021","50-59","Unknown","Department for Education","London","50","50","63960","61130"
"In post","2021","50-59","Unknown","Department for Education","Outside London","80","80","52680","41100"
"In post","2021","50-59","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
