"Status","Year","Age","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Other","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","45","18120","17780"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","East Wales","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Tax","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Tax","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Tax","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Tax","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
