"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Unknown","75","[c]","35360","32240"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Unknown","70","[c]","41740","34810"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Unknown","65","[c]","36450","34030"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Unknown","55","[c]","39500","36470"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Female","Unknown","50","[c]","29360","18200"
"Leaver CS","2021","Department for International Trade","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Male","Unknown","35","[c]","29540","25730"
"Leaver CS","2021","Department for International Trade","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Female","Heterosexual / straight","140","[c]","31790","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Female","Unknown","145","[c]","32230","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Male","Heterosexual / straight","90","[c]","29210","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Male","Unknown","80","[c]","34920","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Female","Heterosexual / straight","1325","[c]","25560","25020"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Female","LGBO","55","[c]","24250","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Female","Undeclared","160","[c]","25320","24500"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Female","Unknown","885","[c]","25200","25980"
