"Status","Year","Age","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","London","300","[c]","32020","31060"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","North East (England)","160","[c]","23660","21010"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","North West (England)","290","[c]","26370","26870"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Scotland","240","[c]","27570","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","South East (England)","430","[c]","27200","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","South West (England)","250","[c]","27420","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","40","[c]","27410","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Wales","75","[c]","27100","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","West Midlands (England)","135","[c]","26940","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Yorkshire and The Humber","205","[c]","26350","27570"
"New entrant CS","2021","50-59","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","London","40","[c]","50010","42470"
"New entrant CS","2021","50-59","Undeclared","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","South East (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","London","45","[c]","88700","73500"
"New entrant CS","2021","50-59","Unknown","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","Scotland","30","[c]","20480","20140"
"New entrant CS","2021","50-59","Unknown","Debt","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
