"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","AA/AO","Female","295","240","24180","24400"
"In post","2021","Asian","Inner London - East","AA/AO","Male","175","170","25320","25080"
"In post","2021","Asian","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","EO","Female","520","465","30340","31060"
"In post","2021","Asian","Inner London - East","EO","Male","375","370","30380","31060"
"In post","2021","Asian","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","G6/G7","Female","165","160","60060","59160"
"In post","2021","Asian","Inner London - East","G6/G7","Male","175","175","61350","59160"
"In post","2021","Asian","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Asian","Inner London - East","SCS level","Male","25","20","[c]","[c]"
"In post","2021","Asian","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","SEO/HEO","Female","420","405","38050","37300"
"In post","2021","Asian","Inner London - East","SEO/HEO","Male","300","295","39020","38770"
"In post","2021","Asian","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Asian","Inner London - East","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Asian","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","AA/AO","Female","380","335","24570","24120"
"In post","2021","Asian","Inner London - West","AA/AO","Male","280","270","25420","24160"
"In post","2021","Asian","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","EO","Female","790","745","29210","29280"
"In post","2021","Asian","Inner London - West","EO","Male","475","470","29500","29570"
"In post","2021","Asian","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","G6/G7","Female","915","880","58570","57430"
"In post","2021","Asian","Inner London - West","G6/G7","Male","605","600","59430","57950"
"In post","2021","Asian","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","SCS level","Female","85","80","84270","77830"
"In post","2021","Asian","Inner London - West","SCS level","Male","75","75","91530","84310"
"In post","2021","Asian","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","SEO/HEO","Female","1370","1335","37720","36650"
"In post","2021","Asian","Inner London - West","SEO/HEO","Male","1005","995","38300","37010"
"In post","2021","Asian","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Asian","Inner London - West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","AA/AO","Female","30","30","23250","22450"
"In post","2021","Asian","Kent","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Asian","Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","EO","Female","40","35","29510","29290"
"In post","2021","Asian","Kent","EO","Male","30","30","29290","29290"
"In post","2021","Asian","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Kent","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","AA/AO","Female","235","180","20600","20280"
"In post","2021","Asian","Lancashire","AA/AO","Male","310","285","20770","21010"
"In post","2021","Asian","Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","EO","Female","115","100","26950","27570"
"In post","2021","Asian","Lancashire","EO","Male","175","170","26960","27570"
"In post","2021","Asian","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","Lancashire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Asian","Lancashire","SEO/HEO","Male","65","60","35090","33680"
"In post","2021","Asian","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Asian","Lancashire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","295","235","20410","20180"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","245","225","20840","21010"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","EO","Female","175","155","27010","27570"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","EO","Male","145","145","26720","27570"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","50","45","34500","33570"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","50","45","35260","33840"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Female","35","35","27920","28200"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Asian","Merseyside","AA/AO","Male","35","30","21070","21430"
"In post","2021","Asian","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","EO","Female","20","15","[c]","[c]"
"In post","2021","Asian","Merseyside","EO","Male","20","20","[c]","[c]"
"In post","2021","Asian","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","Merseyside","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Asian","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Merseyside","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Asian","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Asian","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Asian","North Yorkshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Asian","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
