"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","HEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","HEO","15","15","36650","35380"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Devon","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","AO","20","20","21640","21590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","EO","10","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","AO","25","20","24920","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","EO","10","10","29980","31580"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","G7","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","HEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","SEO","15","15","51660","46970"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Essex","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","AO","115","110","23640","21590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","EO","145","140","28070","26780"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","G6","20","20","70840","69560"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","G7","95","90","54070","52270"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","HEO","135","130","32930","31860"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","SEO","165","155","42620","40480"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","AO","25","20","26420","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","EO","10","10","32130","31780"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","HEO","25","25","36400","36180"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Kent","AO","20","20","26090","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Kent","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Kent","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","AO","15","15","24240","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","EO","10","10","29270","30300"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","HEO","15","15","34760","35180"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","AO","10","10","25340","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","EO","10","10","31300","31780"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northumberland and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","G7","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","SEO","15","15","51120","47980"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","AO","25","25","25630","26590"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","EO","20","20","31280","31740"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","HEO","10","10","36390","36180"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","AO","10","10","23530","23550"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","EO","50","45","28000","27510"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","G6","30","30","70460","69040"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","G7","70","65","54570","53860"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","HEO","70","70","33610","33090"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","SCS level","10","10","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","SEO","80","80","42000","41010"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","AO","30","30","23600","23550"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","EO","170","165","27770","27400"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","G6","135","125","67540","66850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","G7","195","190","53620","53630"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","HEO","135","135","33250","32980"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","SCS level","135","125","87260","84310"
