"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","65","[c]","33170","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Operational Delivery","95","[c]","35030","24530"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Policy","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Project Delivery","35","[c]","50890","45200"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Operational Delivery","55","[c]","32760","25400"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Other","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","365","[c]","33760","29160"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data & Technology","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Grants Management","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Operational Delivery","50","[c]","33770","22680"
"Leaver Dept.","2021","50-59","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Policy","35","[c]","51820","40610"
"Leaver Dept.","2021","50-59","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
