"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Ministry of Defence","Medway","AA/AO","10","10","21510","19560"
"In post","2021","Security","Ministry of Defence","Mid Lancashire","AA/AO","20","20","19860","19560"
"In post","2021","Security","Ministry of Defence","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Monmouthshire and Newport","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Newry, Mourne and Down","AA/AO","50","50","20400","20310"
"In post","2021","Security","Ministry of Defence","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","North and West Norfolk","AA/AO","75","75","30120","28890"
"In post","2021","Security","Ministry of Defence","North and West Norfolk","EO","10","10","36330","41770"
"In post","2021","Security","Ministry of Defence","North Hampshire","AA/AO","50","50","23820","19560"
"In post","2021","Security","Ministry of Defence","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","North Nottinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Defence","North Yorkshire CC","AA/AO","240","235","28760","25680"
"In post","2021","Security","Ministry of Defence","North Yorkshire CC","EO","20","20","40940","43920"
"In post","2021","Security","Ministry of Defence","North Yorkshire CC","SEO/HEO","10","10","55560","54300"
"In post","2021","Security","Ministry of Defence","Northumberland","AA/AO","10","10","19850","19560"
"In post","2021","Security","Ministry of Defence","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Oxfordshire","AA/AO","85","85","23300","19560"
"In post","2021","Security","Ministry of Defence","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Perth and Kinross and Stirling","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Plymouth","AA/AO","260","250","28000","25680"
"In post","2021","Security","Ministry of Defence","Plymouth","EO","65","65","27640","19530"
"In post","2021","Security","Ministry of Defence","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Plymouth","SEO/HEO","10","10","44500","40000"
"In post","2021","Security","Ministry of Defence","Portsmouth","AA/AO","330","325","28440","25610"
"In post","2021","Security","Ministry of Defence","Portsmouth","EO","65","65","33480","26670"
"In post","2021","Security","Ministry of Defence","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Portsmouth","SEO/HEO","25","20","44070","40580"
"In post","2021","Security","Ministry of Defence","Powys","AA/AO","30","30","19860","19560"
"In post","2021","Security","Ministry of Defence","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Sefton","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Shropshire CC","AA/AO","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Somerset","AA/AO","40","35","20360","19560"
"In post","2021","Security","Ministry of Defence","Somerset","EO","25","20","21890","20240"
"In post","2021","Security","Ministry of Defence","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","South Ayrshire","AA/AO","10","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","South Hampshire","AA/AO","85","85","21990","19560"
"In post","2021","Security","Ministry of Defence","South Hampshire","EO","10","10","23980","19950"
"In post","2021","Security","Ministry of Defence","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","South West Wales","AA/AO","20","20","19680","19560"
"In post","2021","Security","Ministry of Defence","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Staffordshire CC","AA/AO","25","25","19900","19560"
"In post","2021","Security","Ministry of Defence","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Suffolk","AA/AO","55","55","22460","19560"
"In post","2021","Security","Ministry of Defence","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Swindon","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Telford and Wrekin","AA/AO","55","50","24900","20060"
"In post","2021","Security","Ministry of Defence","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Tyneside","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Wandsworth","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Warwickshire","AA/AO","45","45","21400","19560"
"In post","2021","Security","Ministry of Defence","Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","West Cumbria","AA/AO","35","35","28240","23540"
"In post","2021","Security","Ministry of Defence","West Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","West Kent","AA/AO","20","20","41670","43580"
"In post","2021","Security","Ministry of Defence","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","West Northamptonshire","AA/AO","10","10","35700","39070"
"In post","2021","Security","Ministry of Defence","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","West Surrey","AA/AO","20","20","20570","19560"
"In post","2021","Security","Ministry of Defence","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Westminster","AA/AO","165","165","26850","22650"
"In post","2021","Security","Ministry of Defence","Westminster","EO","15","15","39690","38590"
"In post","2021","Security","Ministry of Defence","Westminster","G6/G7","10","10","61700","59730"
"In post","2021","Security","Ministry of Defence","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Westminster","SEO/HEO","45","45","43230","45200"
"In post","2021","Security","Ministry of Defence","Wiltshire","AA/AO","190","190","25710","20060"
"In post","2021","Security","Ministry of Defence","Wiltshire","EO","30","30","30820","26670"
"In post","2021","Security","Ministry of Defence","Wiltshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Wiltshire","SEO/HEO","40","40","35780","33460"
"In post","2021","Security","Ministry of Defence","York","AA/AO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","10","10","35830","38750"
"In post","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","40","40","37130","40190"
"In post","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","20","20","42940","43600"
"In post","2021","Security","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cardiff and Vale of Glamorgan","SEO/HEO","10","10","31560","30450"
"In post","2021","Security","Ministry of Justice","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Croydon","SEO/HEO","15","15","34300","33900"
"In post","2021","Security","Ministry of Justice","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Devon CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Dorset CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
