"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Outside London","Male","65","[c]","44430","41640"
"Leaver CS","2021","50-59","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Defence Science and Technology Laboratory","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Development","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","Female","65","[c]","32570","31060"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","Female","580","[c]","26450","26890"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Outside London","Male","315","[c]","27430","27570"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Work and Pensions (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Licensing Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Driver and Vehicle Standards Agency","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education and Skills Funding Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","FCDO Services","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Forestry and Land Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Legal Department","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Government Legal Department","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Health and Safety Executive","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","Female","40","[c]","30430","26130"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","Female","150","[c]","24640","20100"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Outside London","Male","70","[c]","23480","20160"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","Female","35","[c]","31520","27130"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","Female","270","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Prison and Probation Service","Outside London","Male","405","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","Female","115","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","London","Male","105","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","Female","1115","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Outside London","Male","535","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","Female","50","[c]","41820","35200"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","London","Male","60","[c]","48800","39400"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","Female","100","[c]","26750","24740"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Outside London","Male","110","[c]","27420","25310"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office (incl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Insolvency Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Institute for Apprenticeships and Technical Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Maritime and Coastguard Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
