"Status","Year","Age","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Office for Standards in Education","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Inspector of Education and Training","Heterosexual / straight","300","295","67020","75500"
"In post","2021","50-59","Office for Standards in Education","Inspector of Education and Training","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Inspector of Education and Training","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Inspector of Education and Training","Unknown","25","20","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Operational Delivery","Heterosexual / straight","40","35","29260","21160"
"In post","2021","50-59","Office for Standards in Education","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Other","Heterosexual / straight","45","40","29960","25880"
"In post","2021","50-59","Office for Standards in Education","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Project Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Other","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Other","Unknown","30","30","59470","51170"
"In post","2021","50-59","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Gas and Electricity Markets","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Communications","Unknown","[c]","[c]","[c]","[c]"
