"Status","Year","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bristol, City of","SEO","Female","75","[c]","38250","37500"
"New entrant CS","2021","Bristol, City of","SEO","Male","40","[c]","38580","37070"
"New entrant CS","2021","Bristol, City of","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","EO","Female","45","[c]","31060","31060"
"New entrant CS","2021","Bromley","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","AO","Female","45","[c]","23380","22850"
"New entrant CS","2021","Buckinghamshire CC","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","EO","Female","75","[c]","27490","27570"
"New entrant CS","2021","Buckinghamshire CC","EO","Male","35","[c]","27220","27570"
"New entrant CS","2021","Buckinghamshire CC","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","EO","Female","60","[c]","27570","27570"
"New entrant CS","2021","Calderdale and Kirklees","EO","Male","45","[c]","27530","27570"
"New entrant CS","2021","Calderdale and Kirklees","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AO","Female","55","[c]","21660","21570"
"New entrant CS","2021","Cambridgeshire CC","AO","Male","55","[c]","24560","25850"
"New entrant CS","2021","Cambridgeshire CC","EO","Female","75","[c]","26800","27570"
"New entrant CS","2021","Cambridgeshire CC","EO","Male","55","[c]","26900","27570"
"New entrant CS","2021","Cambridgeshire CC","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","HEO","Female","30","[c]","31130","30910"
"New entrant CS","2021","Cambridgeshire CC","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AO","Female","95","[c]","22860","22680"
"New entrant CS","2021","Camden and City of London","AO","Male","60","[c]","23220","22680"
"New entrant CS","2021","Camden and City of London","EO","Female","55","[c]","29310","29570"
"New entrant CS","2021","Camden and City of London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AO","Female","250","[c]","20400","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AO","Male","240","[c]","20560","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","EO","Female","90","[c]","26380","27350"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","EO","Male","80","[c]","26620","25840"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","HEO","Female","55","[c]","30820","30700"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","HEO","Male","40","[c]","31530","31810"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AO","Female","65","[c]","21860","20920"
"New entrant CS","2021","Central Hampshire","AO","Male","40","[c]","24030","21010"
"New entrant CS","2021","Central Hampshire","EO","Female","60","[c]","26440","26350"
"New entrant CS","2021","Central Hampshire","EO","Male","50","[c]","27230","26350"
"New entrant CS","2021","Central Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","HEO","Female","30","[c]","32270","33000"
"New entrant CS","2021","Central Hampshire","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","AO","Female","50","[c]","21010","21010"
"New entrant CS","2021","Cheshire West and Chester","AO","Male","50","[c]","20970","21010"
"New entrant CS","2021","Cheshire West and Chester","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","AA","Female","50","[c]","19920","20060"
"New entrant CS","2021","City of Edinburgh","AA","Male","45","[c]","21080","20060"
"New entrant CS","2021","City of Edinburgh","AO","Female","290","[c]","20720","20140"
"New entrant CS","2021","City of Edinburgh","AO","Male","250","[c]","20680","20140"
"New entrant CS","2021","City of Edinburgh","EO","Female","150","[c]","26750","26160"
"New entrant CS","2021","City of Edinburgh","EO","Male","115","[c]","26470","26160"
"New entrant CS","2021","City of Edinburgh","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","G7","Female","85","[c]","52080","48930"
"New entrant CS","2021","City of Edinburgh","G7","Male","55","[c]","52030","48930"
"New entrant CS","2021","City of Edinburgh","HEO","Female","160","[c]","31250","30650"
"New entrant CS","2021","City of Edinburgh","HEO","Male","85","[c]","32140","30650"
"New entrant CS","2021","City of Edinburgh","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","SEO","Female","90","[c]","40420","38540"
"New entrant CS","2021","City of Edinburgh","SEO","Male","75","[c]","40880","38630"
"New entrant CS","2021","Clackmannanshire and Fife","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","Female","[c]","[c]","[c]","[c]"
