"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","AA/AO","40","[c]","19820","19520"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","Outside London","EO","55","[c]","25710","25930"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Valuation Office Agency","Outside London","SEO/HEO","35","[c]","38160","40050"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SEO/HEO","35","[c]","38960","37410"
"Leaver CS","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Accountant in Bankruptcy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Animal and Plant Health Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Commercial Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Electronics and Components Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Development","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","60","[c]","21060","21010"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","EO","50","[c]","27660","27570"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","London","EO","10","[c]","[c]","[c]"
