"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Commercial","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","ESTYN","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Commercial","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Office for Standards in Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","UK Export Finance","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Revenue and Customs","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Revenue and Customs","Tax","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Scottish Government","Communications","[c]","[c]","[c]","[c]"
