"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Surrey, East and West Sussex","SEO","Heterosexual / straight","35","30","39010","38630"
"In post","2021","Finance","Surrey, East and West Sussex","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","HEO","Heterosexual / straight","35","30","30430","30090"
"In post","2021","Finance","Tees Valley and Durham","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AO","Heterosexual / straight","190","145","20930","21400"
"In post","2021","Finance","West Central Scotland","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","AO","Undeclared","40","30","21140","21440"
"In post","2021","Finance","West Central Scotland","AO","Unknown","90","70","20570","20140"
"In post","2021","Finance","West Central Scotland","EO","Heterosexual / straight","55","50","26180","25560"
"In post","2021","Finance","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","EO","Heterosexual / straight","40","40","25140","25000"
"In post","2021","Finance","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","West Midlands","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","G7","Heterosexual / straight","50","45","52950","50630"
"In post","2021","Finance","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","West Midlands","HEO","Heterosexual / straight","45","45","31780","30200"
"In post","2021","Finance","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","West Midlands","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","SEO","Heterosexual / straight","55","55","38650","37190"
"In post","2021","Finance","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands","SEO","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AO","Heterosexual / straight","35","30","22500","21590"
"In post","2021","Finance","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","EO","Heterosexual / straight","65","55","27740","28850"
"In post","2021","Finance","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","HEO","Heterosexual / straight","60","60","34200","34270"
"In post","2021","Finance","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","SEO","Heterosexual / straight","55","50","43430","42670"
"In post","2021","Finance","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AO","Heterosexual / straight","50","40","20560","20140"
"In post","2021","Finance","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Finance","West Yorkshire","AO","Unknown","60","45","20760","20640"
"In post","2021","Finance","West Yorkshire","EO","Heterosexual / straight","50","45","25340","25560"
"In post","2021","Finance","West Yorkshire","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","EO","Unknown","35","30","25150","25560"
"In post","2021","Finance","West Yorkshire","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G7","Heterosexual / straight","35","30","52650","51580"
"In post","2021","Finance","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","West Yorkshire","HEO","Heterosexual / straight","40","40","30240","30320"
"In post","2021","Finance","West Yorkshire","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","HEO","Unknown","30","30","29490","28970"
"In post","2021","Finance","West Yorkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SEO","Heterosexual / straight","50","50","38180","37930"
"In post","2021","Finance","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","West Yorkshire","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
