"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","National Crime Agency","National Crime Agency","Overseas","55","55","70110","70320"
"In post","2021","50-59","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","10","10","44430","42950"
"In post","2021","50-59","National Crime Agency","National Crime Agency","South Yorkshire","35","35","37190","34250"
"In post","2021","50-59","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","35","35","43380","43130"
"In post","2021","50-59","National Crime Agency","National Crime Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","National Crime Agency","National Crime Agency","Unknown","50","50","45450","44000"
"In post","2021","50-59","National Crime Agency","National Crime Agency","West Central Scotland","20","20","37250","35480"
"In post","2021","50-59","National Crime Agency","National Crime Agency","West Midlands","120","120","41060","39780"
"In post","2021","50-59","National Crime Agency","National Crime Agency","West Wales and The Valleys","20","20","38630","36410"
"In post","2021","50-59","National Crime Agency","National Crime Agency","West Yorkshire","60","60","40110","40210"
"In post","2021","50-59","National Infrastructure Commission","HM Treasury","Inner London - West","5","5","[c]","[c]"
"In post","2021","50-59","National Records of Scotland","Scottish Government","Eastern Scotland","125","115","34960","32170"
"In post","2021","50-59","National Records of Scotland","Scottish Government","Southern Scotland","5","5","[c]","[c]"
"In post","2021","50-59","National Savings and Investments","Chancellor's other departments","Inner London - West","40","35","62580","50940"
"In post","2021","50-59","National Savings and Investments","Chancellor's other departments","Lancashire","5","5","[c]","[c]"
"In post","2021","50-59","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","50-59","National Savings and Investments","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Northern Ireland Office","Northern Ireland Office","Inner London - West","15","15","58790","47630"
"In post","2021","50-59","Northern Ireland Office","Northern Ireland Office","Northern Ireland","25","25","40910","37370"
"In post","2021","50-59","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","60","60","54630","51360"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","East Anglia","50","50","64380","64500"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","51750","51360"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","135","130","46900","51360"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inner London - West","145","140","62610","62810"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","North Yorkshire","50","50","64960","70500"
"In post","2021","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","50","45","61540","64500"
"In post","2021","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","95","95","61340","60500"
"In post","2021","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","45","45","41160","35720"
"In post","2021","50-59","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","50","45","49030","46660"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","Greater Manchester","10","10","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","Inner London - East","60","55","64300","61880"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","North Yorkshire","5","5","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","West Central Scotland","5","5","[c]","[c]"
"In post","2021","50-59","Office of Rail and Road","Office of Rail and Road","West Midlands","10","10","[c]","[c]"
"In post","2021","50-59","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","105","95","22630","21170"
"In post","2021","50-59","Office of the Public Guardian","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of the Public Guardian","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Office of the Public Guardian","Ministry of Justice","West Midlands","160","150","23970","20650"
"In post","2021","50-59","Office of the Scottish Charity Regulator","Scottish Government","Eastern Scotland","10","10","49160","46600"
"In post","2021","50-59","Planning Inspectorate","Ministry of Housing, Communities and Local Government","East Wales","15","15","49590","57380"
"In post","2021","50-59","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","230","215","46870","47660"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","115","100","46990","42380"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","55","55","52120","42400"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Devon","10","10","56980","53530"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","East Anglia","70","65","60190","51020"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","East Wales","5","5","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Essex","25","20","56500","45750"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","215","200","48250","42530"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Greater Manchester","80","70","38530","34980"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Hampshire and Isle of Wight","10","10","67500","69290"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Inner London - East","440","410","59070","53160"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Kent","15","10","59780","49510"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Lancashire","15","10","59580","47810"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Merseyside","30","30","57050","42480"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","North Yorkshire","25","20","59170","50420"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","35","35","61040","50420"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Outer London - West and North West","240","225","47250","42790"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","South Yorkshire","15","15","39240","32840"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","25","25","58010","51800"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","West Central Scotland","5","5","[c]","[c]"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","West Midlands","120","110","52130","42480"
"In post","2021","50-59","Public Health England","Department of Health and Social Care","West Yorkshire","65","60","50300","41140"
"In post","2021","50-59","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Inner London - West","10","10","51440","39130"
"In post","2021","50-59","Registers of Scotland","Scottish Government","Eastern Scotland","290","280","34490","30080"
"In post","2021","50-59","Registers of Scotland","Scottish Government","West Central Scotland","55","55","35940","36780"
"In post","2021","50-59","Revenue Scotland","Scottish Government","Eastern Scotland","20","15","51220","44400"
"In post","2021","50-59","Royal Fleet Auxiliary","Ministry of Defence","Unknown","500","500","42860","37740"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","65","60","33450","30490"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","25","20","26550","25330"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","180","165","26560","21050"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","20","20","25870","25860"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","75","70","28440","26040"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","10","10","[c]","[c]"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","27420","26520"
