"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AA","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","AO","Unknown","310","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","EO","Unknown","185","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","HEO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","AO","Heterosexual / straight","60","[c]","22460","21430"
"Leaver CS","2021","65+","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","EO","Heterosexual / straight","30","[c]","27780","28120"
"Leaver CS","2021","65+","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AA","Heterosexual / straight","80","[c]","19140","19050"
"Leaver CS","2021","65+","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AO","Heterosexual / straight","105","[c]","22410","21370"
"Leaver CS","2021","65+","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","EO","Heterosexual / straight","65","[c]","26770","26670"
"Leaver CS","2021","65+","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","HEO","Heterosexual / straight","85","[c]","33740","33300"
"Leaver CS","2021","65+","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","HEO","Undeclared","15","[c]","[c]","[c]"
