"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Female","Heterosexual / straight","90","[c]","36680","32000"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Male","Heterosexual / straight","35","[c]","36540","32450"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
