"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Education","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","AO","250","[c]","21210","21010"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","EO","400","[c]","28800","27570"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department for Work and Pensions","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","EO","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","G7","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","AA","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","AO","825","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","EO","270","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","G7","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","HEO","170","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","SEO","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HM Revenue and Customs","Unknown","340","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","EO","50","[c]","27130","28650"
"Leaver CS","2021","Unknown","Unknown","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","HEO","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","AA","30","[c]","18750","18780"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","AO","60","[c]","21590","20920"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","EO","55","[c]","28980","29930"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","HEO","110","[c]","35500","36100"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Ministry of Defence","Unknown","150","[c]","35200","32400"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","AA","35","[c]","21300","21150"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","EO","40","[c]","27650","27150"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","HEO","40","[c]","33860","33620"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Scottish Government","SEO","35","[c]","44000","45860"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
