"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Legal","SEO/HEO","50","[c]","42750","43710"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","AA/AO","2050","[c]","20050","19930"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","EO","230","[c]","24300","23620"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","SEO/HEO","145","[c]","33220","31250"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Delivery","Unknown","365","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Policy","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Psychology","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Psychology","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","SEO/HEO","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Justice","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Operational Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","National Crime Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
