"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Operational Delivery","South Yorkshire","Sheffield","50","45","45130","41480"
"In post","2021","Department for Work and Pensions","Operational Delivery","Surrey, East and West Sussex","East Surrey","30","25","41790","45100"
"In post","2021","Department for Work and Pensions","Operational Delivery","West Central Scotland","Glasgow City","65","60","43080","43830"
"In post","2021","Department for Work and Pensions","Operational Delivery","West Midlands","Birmingham","80","75","43770","46320"
"In post","2021","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","South West Wales","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Operational Delivery","West Yorkshire","Leeds","90","80","44880","46320"
"In post","2021","Department for Work and Pensions","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Inner London - East","Tower Hamlets","15","10","60350","58430"
"In post","2021","Department for Work and Pensions","Policy","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","Merseyside","Sefton","50","45","43820","39390"
"In post","2021","Department for Work and Pensions","Policy","North Yorkshire","York","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","25","20","38640","34840"
"In post","2021","Department for Work and Pensions","Project Delivery","Merseyside","Sefton","20","15","38880","35910"
"In post","2021","Department for Work and Pensions","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Merseyside","Sefton","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","215","200","43020","40020"
"In post","2021","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Merseyside","Sefton","100","95","37870","35910"
"In post","2021","Department for Work and Pensions","Science and Engineering","North Yorkshire","York","130","120","35460","33360"
"In post","2021","Department for Work and Pensions","Science and Engineering","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Science and Engineering","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Merseyside","Sefton","10","10","50910","58330"
"In post","2021","Department for Work and Pensions","Statistics","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Bedford","175","155","27950","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","35","30","27260","27570"
"In post","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","730","665","29560","29290"
"In post","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Luton","180","165","26760","27570"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","455","420","29410","29290"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","205","190","27760","27570"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","230","205","27150","27570"
"In post","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","255","235","27690","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire","Cheshire East","155","135","27190","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire","Cheshire West and Chester","290","270","25160","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cheshire","Warrington","495","440","25150","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cumbria","East Cumbria","95","85","27650","27570"
"In post","2021","Department for Work and Pensions","Unknown","Cumbria","West Cumbria","170","145","26010","27570"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","Derby","625","545","24300","21010"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","315","270","26040","27570"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","255","230","27900","27570"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","Nottingham","735","670","26050","27570"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","315","275","27940","27570"
"In post","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","50","45","26930","27570"
"In post","2021","Department for Work and Pensions","Unknown","Devon","Devon CC","1395","1180","25150","26120"
"In post","2021","Department for Work and Pensions","Unknown","Devon","Plymouth","375","330","27730","27570"
"In post","2021","Department for Work and Pensions","Unknown","Devon","Torbay","265","225","24720","26120"
"In post","2021","Department for Work and Pensions","Unknown","Dorset and Somerset","Bournemouth and Poole","280","245","27400","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dorset and Somerset","Dorset CC","95","85","26800","27570"
"In post","2021","Department for Work and Pensions","Unknown","Dorset and Somerset","Somerset","540","470","26230","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","Breckland and South Norfolk","60","55","27890","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","Cambridgeshire CC","235","220","28320","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","North and West Norfolk","125","105","27250","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","Norwich and East Norfolk","565","480","26240","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","Peterborough","240","205","26620","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Anglia","Suffolk","615","550","26980","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Wales","Cardiff and Vale of Glamorgan","1110","1020","26960","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Wales","Flintshire and Wrexham","630","560","24780","25600"
"In post","2021","Department for Work and Pensions","Unknown","East Wales","Monmouthshire and Newport","415","370","26150","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Wales","Powys","85","75","27310","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","115","100","28100","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","595","495","25920","27570"
"In post","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","505","435","25420","27570"
"In post","2021","Department for Work and Pensions","Unknown","Eastern Scotland","Angus and Dundee City","965","875","23850","21010"
"In post","2021","Department for Work and Pensions","Unknown","Eastern Scotland","City of Edinburgh","300","285","27460","27570"
"In post","2021","Department for Work and Pensions","Unknown","Eastern Scotland","Clackmannanshire and Fife","395","345","26040","27570"
