"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Unknown","40","[c]","18200","18200"
"New entrant CS","2021","Undeclared","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","EO","Undeclared","75","[c]","29510","31060"
"New entrant CS","2021","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G6/G7","Undeclared","40","[c]","59400","57000"
"New entrant CS","2021","Undeclared","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Undeclared","70","[c]","35750","34020"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Heterosexual / straight","50","[c]","20960","21010"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Undeclared","135","[c]","21240","21010"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","EO","Heterosexual / straight","60","[c]","27180","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","EO","Undeclared","150","[c]","26950","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Undeclared","80","[c]","35170","34610"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Unknown","900","[c]","24300","22680"
"New entrant CS","2021","Unknown","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","EO","Unknown","1060","[c]","28710","28650"
"New entrant CS","2021","Unknown","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Unknown","590","[c]","60420","57430"
"New entrant CS","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Unknown","175","[c]","88340","74000"
"New entrant CS","2021","Unknown","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO/HEO","Unknown","1680","[c]","34500","33570"
"New entrant CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Unknown","70","[c]","25610","26810"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Heterosexual / straight","50","[c]","20980","21010"
"New entrant CS","2021","Unknown","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Undeclared","80","[c]","20660","20850"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Unknown","6020","[c]","21050","20480"
"New entrant CS","2021","Unknown","Outside London","EO","Heterosexual / straight","40","[c]","26720","27570"
"New entrant CS","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","EO","Unknown","2750","[c]","25840","25560"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Unknown","555","[c]","57210","52580"
"New entrant CS","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SCS level","Unknown","75","[c]","87740","74000"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Unknown","1640","[c]","33630","31810"
"New entrant CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","Unknown","370","[c]","22990","22920"
"New entrant CS","2021","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","Unknown","45","[c]","27080","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Unknown","110","[c]","29700","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","White","London","AA/AO","Heterosexual / straight","560","[c]","24170","24220"
"New entrant CS","2021","White","London","AA/AO","LGBO","80","[c]","24500","24220"
"New entrant CS","2021","White","London","AA/AO","Undeclared","45","[c]","23570","24120"
"New entrant CS","2021","White","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","London","EO","Heterosexual / straight","1305","[c]","29330","29970"
"New entrant CS","2021","White","London","EO","LGBO","250","[c]","29060","29570"
"New entrant CS","2021","White","London","EO","Undeclared","115","[c]","28620","28310"
"New entrant CS","2021","White","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","London","G6/G7","Heterosexual / straight","730","[c]","58030","55000"
"New entrant CS","2021","White","London","G6/G7","LGBO","80","[c]","56460","53800"
"New entrant CS","2021","White","London","G6/G7","Undeclared","55","[c]","60160","57620"
"New entrant CS","2021","White","London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","White","London","SCS level","Heterosexual / straight","100","[c]","96780","88950"
"New entrant CS","2021","White","London","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","White","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","London","SEO/HEO","Heterosexual / straight","1870","[c]","36080","34710"
"New entrant CS","2021","White","London","SEO/HEO","LGBO","290","[c]","35090","34020"
"New entrant CS","2021","White","London","SEO/HEO","Undeclared","200","[c]","35080","33570"
"New entrant CS","2021","White","London","SEO/HEO","Unknown","50","[c]","35730","33570"
"New entrant CS","2021","White","London","Unknown","Heterosexual / straight","80","[c]","27260","26810"
"New entrant CS","2021","White","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Outside London","AA/AO","Heterosexual / straight","8505","[c]","21320","21010"
"New entrant CS","2021","White","Outside London","AA/AO","LGBO","915","[c]","21110","21010"
"New entrant CS","2021","White","Outside London","AA/AO","Undeclared","375","[c]","20900","21010"
"New entrant CS","2021","White","Outside London","AA/AO","Unknown","250","[c]","21490","21430"
"New entrant CS","2021","White","Outside London","EO","Heterosexual / straight","7140","[c]","27170","27570"
"New entrant CS","2021","White","Outside London","EO","LGBO","925","[c]","27120","27570"
"New entrant CS","2021","White","Outside London","EO","Undeclared","305","[c]","26930","27570"
"New entrant CS","2021","White","Outside London","EO","Unknown","125","[c]","25960","25560"
"New entrant CS","2021","White","Outside London","G6/G7","Heterosexual / straight","935","[c]","56040","53500"
