"Status","Year","Age","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Unknown","15","[c]","27930","23340"
"New entrant CS","2021","20-29","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Operational Delivery","15","[c]","33430","33000"
"New entrant CS","2021","20-29","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Operational Delivery","35","[c]","21610","20170"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Operational Delivery","55","[c]","23340","23320"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Digital, Data and Technology","50","[c]","28860","24920"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Economics","45","[c]","24720","19130"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Operational Delivery","170","[c]","26720","24390"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Operational Research","10","[c]","28660","31040"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Project Delivery","10","[c]","33960","32540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Social Research","100","[c]","31240","30790"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Statistics","90","[c]","29690","29540"
"New entrant CS","2021","20-29","Valuation Office Agency","Operational Delivery","55","[c]","21090","20880"
"New entrant CS","2021","20-29","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Property","80","[c]","27510","24500"
"New entrant CS","2021","20-29","Valuation Office Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Operational Delivery","30","[c]","21390","20500"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Policy","15","[c]","22600","20500"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Operational Delivery","40","[c]","25550","24250"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Operational Delivery","80","[c]","24610","23680"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Science and Engineering","10","[c]","29870","27960"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Veterinarian","10","[c]","31860","35900"
"New entrant CS","2021","30-39","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Operational Delivery","10","[c]","37300","37300"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","310","[c]","47510","42990"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Digital, Data and Technology","10","[c]","38350","36550"
"New entrant CS","2021","30-39","Companies House","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Project Delivery","15","[c]","58600","56650"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Commercial","20","[c]","32240","31560"
"New entrant CS","2021","30-39","Crown Commercial Service","Digital, Data and Technology","10","[c]","46120","48950"
"New entrant CS","2021","30-39","Crown Commercial Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Operational Delivery","20","[c]","29870","27770"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Operational Delivery","15","[c]","21070","20760"
"New entrant CS","2021","30-39","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Legal","120","[c]","45690","48080"
"New entrant CS","2021","30-39","Crown Prosecution Service","Operational Delivery","50","[c]","21570","20190"
"New entrant CS","2021","30-39","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Commercial","15","[c]","38090","40500"
"New entrant CS","2021","30-39","Defence Equipment and Support","Digital, Data and Technology","20","[c]","44970","50000"
"New entrant CS","2021","30-39","Defence Equipment and Support","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Human Resources","10","[c]","37450","36000"
"New entrant CS","2021","30-39","Defence Equipment and Support","Knowledge and Information Management","10","[c]","30710","30000"
"New entrant CS","2021","30-39","Defence Equipment and Support","Other","30","[c]","28470","25000"
