"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","AA/AO","Female","35","30","23020","22920"
"In post","2021","Scottish Forestry","Scottish Government","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","EO","Female","30","25","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","EO","Male","25","25","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","SEO/HEO","Female","30","30","39370","37530"
"In post","2021","Scottish Forestry","Scottish Government","SEO/HEO","Male","35","35","41590","42670"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Female","510","475","23130","23340"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","AA/AO","Male","405","400","24480","23340"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","EO","Female","620","585","27910","28170"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","EO","Male","545","540","28680","29190"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Female","1185","1110","61670","61010"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","G6/G7","Male","935","915","62910","61010"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","SCS level","Female","85","80","91450","83230"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","SCS level","Male","100","100","89440","83230"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Female","1900","1785","38510","38540"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","Male","1525","1490","39520","38540"
"In post","2021","Scottish Housing Regulator","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","AA/AO","Female","695","645","23280","22430"
"In post","2021","Scottish Prison Service","Scottish Government","AA/AO","Male","850","820","24150","25870"
"In post","2021","Scottish Prison Service","Scottish Government","EO","Female","605","580","32230","33650"
"In post","2021","Scottish Prison Service","Scottish Government","EO","Male","1520","1425","32980","33650"
"In post","2021","Scottish Prison Service","Scottish Government","G6/G7","Female","45","45","61310","54000"
"In post","2021","Scottish Prison Service","Scottish Government","G6/G7","Male","85","80","60480","55110"
"In post","2021","Scottish Prison Service","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","SEO/HEO","Female","175","165","41280","39500"
"In post","2021","Scottish Prison Service","Scottish Government","SEO/HEO","Male","510","440","40720","39500"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","AA/AO","Female","75","65","24050","24110"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","AA/AO","Male","60","55","23990","24110"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","EO","Female","45","40","28360","29190"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","EO","Male","35","35","28030","27150"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Female","30","25","34950","35110"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","EO","Female","35","35","27470","27000"
"In post","2021","Serious Fraud Office","Attorney General's Departments","EO","Male","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","G6/G7","Female","80","75","59330","56860"
"In post","2021","Serious Fraud Office","Attorney General's Departments","G6/G7","Male","105","100","62130","58700"
"In post","2021","Serious Fraud Office","Attorney General's Departments","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Female","85","80","36490","35290"
"In post","2021","Serious Fraud Office","Attorney General's Departments","SEO/HEO","Male","120","120","37900","40000"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Social Security Scotland","Scottish Government","AA/AO","Female","225","210","21020","20060"
"In post","2021","Social Security Scotland","Scottish Government","AA/AO","Male","170","170","21170","20060"
"In post","2021","Social Security Scotland","Scottish Government","EO","Female","185","175","26820","26160"
"In post","2021","Social Security Scotland","Scottish Government","EO","Male","90","90","27180","27150"
"In post","2021","Social Security Scotland","Scottish Government","G6/G7","Female","70","65","58010","56300"
"In post","2021","Social Security Scotland","Scottish Government","G6/G7","Male","65","65","61990","61010"
"In post","2021","Social Security Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scottish Government","SEO/HEO","Female","175","170","35970","35110"
"In post","2021","Social Security Scotland","Scottish Government","SEO/HEO","Male","150","150","36470","35110"
"In post","2021","Standards and Testing Agency","Department for Education","EO","Female","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","EO","Male","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","SEO/HEO","Female","50","50","37060","36960"
"In post","2021","Standards and Testing Agency","Department for Education","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","AA/AO","Female","70","65","21720","22230"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","AA/AO","Male","45","45","21910","22230"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","EO","Female","30","30","27620","27150"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","EO","Male","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Female","560","535","37990","34550"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Unknown","Male","1225","1210","43180","41000"
"In post","2021","Teaching Regulation Agency","Department for Education","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","EO","Female","20","15","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","EO","Male","10","10","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Department for Education","SEO/HEO","Female","20","20","[c]","[c]"
