"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","AA","35","[c]","19750","20600"
"New entrant CS","2021","Undeclared","Operational Delivery","AO","145","[c]","21650","20500"
"New entrant CS","2021","Undeclared","Operational Delivery","EO","75","[c]","25540","25260"
"New entrant CS","2021","Undeclared","Operational Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","HEO","60","[c]","31320","31660"
"New entrant CS","2021","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","SEO","50","[c]","38850","39460"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","EO","30","[c]","25070","23970"
"New entrant CS","2021","Undeclared","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","G7","30","[c]","55280","54110"
"New entrant CS","2021","Undeclared","Policy","HEO","120","[c]","32540","32350"
"New entrant CS","2021","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","HEO","35","[c]","30530","31370"
"New entrant CS","2021","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","210","[c]","21660","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","430","[c]","28580","27570"
"New entrant CS","2021","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","35","[c]","29470","31500"
"New entrant CS","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","40","[c]","24650","25000"
"New entrant CS","2021","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HEO","45","[c]","30110","28970"
"New entrant CS","2021","Unknown","Commercial","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO","80","[c]","39290","39780"
"New entrant CS","2021","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","95","[c]","26650","27270"
"New entrant CS","2021","Unknown","Communications","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G7","30","[c]","54610","53460"
"New entrant CS","2021","Unknown","Communications","HEO","50","[c]","34410","33210"
"New entrant CS","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO","35","[c]","41050","40820"
"New entrant CS","2021","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AO","45","[c]","21530","22350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","210","[c]","26790","26350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6","40","[c]","69700","68350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G7","205","[c]","56800","56490"
"New entrant CS","2021","Unknown","Digital, Data and Technology","HEO","220","[c]","33170","32540"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO","230","[c]","40940","39890"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AO","35","[c]","20110","19130"
"New entrant CS","2021","Unknown","Economics","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","HEO","100","[c]","33650","32790"
"New entrant CS","2021","Unknown","Economics","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AO","35","[c]","20360","20140"
"New entrant CS","2021","Unknown","Finance","EO","70","[c]","25040","25000"
"New entrant CS","2021","Unknown","Finance","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","HEO","85","[c]","31810","32790"
"New entrant CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO","65","[c]","40380","40650"
"New entrant CS","2021","Unknown","Human Resources","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AO","45","[c]","20810","20810"
"New entrant CS","2021","Unknown","Human Resources","EO","95","[c]","26030","26730"
"New entrant CS","2021","Unknown","Human Resources","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G7","30","[c]","54030","53360"
"New entrant CS","2021","Unknown","Human Resources","HEO","60","[c]","31950","31810"
"New entrant CS","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","45","[c]","26060","24880"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","G7","30","[c]","53280","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","85","[c]","26230","25560"
"New entrant CS","2021","Unknown","Legal","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G7","260","[c]","52260","50520"
"New entrant CS","2021","Unknown","Legal","HEO","150","[c]","34640","38000"
"New entrant CS","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G7","30","[c]","71070","76200"
"New entrant CS","2021","Unknown","Medicine","HEO","30","[c]","35320","34840"
"New entrant CS","2021","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","AA","900","[c]","19660","20600"
"New entrant CS","2021","Unknown","Operational Delivery","AO","3960","[c]","22190","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","1625","[c]","27450","25980"
"New entrant CS","2021","Unknown","Operational Delivery","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G7","95","[c]","54100","53110"
"New entrant CS","2021","Unknown","Operational Delivery","HEO","485","[c]","33910","31920"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO","225","[c]","39500","38630"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","405","[c]","22480","22920"
"New entrant CS","2021","Unknown","Operational Research","AO","[c]","[c]","[c]","[c]"
