"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","G6/G7","50","50","52640","50470"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","SEO/HEO","45","45","35660","36570"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","AA/AO","95","85","19160","18890"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","EO","55","50","22730","21750"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","25","20","31250","30990"
"In post","2021","Legal Aid Agency","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","25","25","19970","19930"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","20","20","23430","22570"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","20","20","35990","38410"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Outside London","AA/AO","15","15","20170","19930"
"In post","2021","Legal Aid Agency","Greater Manchester","Outside London","EO","25","25","24000","22570"
"In post","2021","Legal Aid Agency","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Outside London","SEO/HEO","20","20","33570","32220"
"In post","2021","Legal Aid Agency","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","London","AA/AO","15","15","23860","23970"
"In post","2021","Legal Aid Agency","Inner London - West","London","EO","25","25","29120","29350"
"In post","2021","Legal Aid Agency","Inner London - West","London","G6/G7","45","45","61860","57740"
"In post","2021","Legal Aid Agency","Inner London - West","London","SCS level","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","London","SEO/HEO","70","65","39740","38280"
"In post","2021","Legal Aid Agency","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Outside London","AA/AO","85","80","20140","19930"
"In post","2021","Legal Aid Agency","Merseyside","Outside London","EO","50","45","23400","22570"
"In post","2021","Legal Aid Agency","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Outside London","SEO/HEO","40","40","31270","30990"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","AA/AO","115","100","18920","18890"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","EO","95","90","22650","21430"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","SEO/HEO","45","45","30450","30990"
"In post","2021","Legal Aid Agency","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Outside London","AA/AO","60","55","20210","19930"
"In post","2021","Legal Aid Agency","West Midlands","Outside London","EO","30","25","22800","22570"
"In post","2021","Legal Aid Agency","West Midlands","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Outside London","SEO/HEO","15","15","34590","32770"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Outside London","SEO/HEO","10","10","36540","37600"
"In post","2021","Legal Aid Agency","West Yorkshire","Outside London","AA/AO","15","15","19700","19970"
"In post","2021","Legal Aid Agency","West Yorkshire","Outside London","EO","15","15","25570","26740"
"In post","2021","Legal Aid Agency","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Outside London","SEO/HEO","10","10","35920","34610"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","AA/AO","20","20","24840","26590"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","10","37030","36180"
"In post","2021","Maritime and Coastguard Agency","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Outside London","SEO/HEO","20","20","43020","36760"
"In post","2021","Maritime and Coastguard Agency","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Outside London","AA/AO","20","20","21640","21590"
"In post","2021","Maritime and Coastguard Agency","East Wales","Outside London","EO","10","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Outside London","SEO/HEO","10","10","45890","42470"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","25","20","24920","26590"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","EO","10","10","29980","31580"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","25","25","46390","43480"
"In post","2021","Maritime and Coastguard Agency","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Outside London","SEO/HEO","10","10","54990","59220"
"In post","2021","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","AA/AO","120","110","23590","21590"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","EO","145","140","28070","26780"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","G6/G7","115","110","56890","54000"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","SEO/HEO","300","285","38210","38650"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Outside London","AA/AO","25","20","26420","26590"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Outside London","EO","10","10","32130","31780"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Outside London","SEO/HEO","30","30","38010","36410"
"In post","2021","Maritime and Coastguard Agency","Kent","Outside London","AA/AO","20","20","26090","26590"
"In post","2021","Maritime and Coastguard Agency","Kent","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Kent","Outside London","SEO/HEO","10","10","37270","36040"
"In post","2021","Maritime and Coastguard Agency","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Outside London","SEO/HEO","15","15","45290","41350"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","AA/AO","15","15","24240","26590"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","EO","10","10","29270","30300"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","SEO/HEO","20","20","39120","36040"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","AA/AO","10","10","25340","26590"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","EO","10","10","31300","31780"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
