"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","No function","Cabinet Office","Unknown","100","[c]","29160","28000"
"New entrant CS","2021","20-29","No function","Cabinet Office","Wales","15","[c]","28000","28000"
"New entrant CS","2021","20-29","No function","Cabinet Office","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Cabinet Office","Yorkshire and The Humber","15","[c]","29670","28000"
"New entrant CS","2021","20-29","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","10","[c]","22780","22560"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","London","410","[c]","34540","33570"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","North West (England)","20","[c]","23970","22560"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","22120","22220"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","South West (England)","30","[c]","23510","20880"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","Wales","70","[c]","23930","23320"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","[c]","23280","20880"
"New entrant CS","2021","20-29","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","[c]","22210","20880"
"New entrant CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","London","160","[c]","34860","34020"
"New entrant CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Education","London","75","[c]","33370","32940"
"New entrant CS","2021","20-29","No function","Department for Education","North East (England)","10","[c]","25870","25000"
"New entrant CS","2021","20-29","No function","Department for Education","North West (England)","20","[c]","29280","29360"
"New entrant CS","2021","20-29","No function","Department for Education","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Education","West Midlands (England)","20","[c]","28300","25000"
"New entrant CS","2021","20-29","No function","Department for Education","Yorkshire and The Humber","25","[c]","28910","27180"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","East of England","25","[c]","25850","25230"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","London","310","[c]","32610","32560"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","North West (England)","25","[c]","26690","25230"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","South East (England)","80","[c]","25660","24370"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","South West (England)","70","[c]","26070","24920"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","Wales","30","[c]","21780","21050"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","20","[c]","23750","24920"
"New entrant CS","2021","20-29","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","[c]","25790","24920"
"New entrant CS","2021","20-29","No function","Department for International Trade","London","130","[c]","28980","31800"
"New entrant CS","2021","20-29","No function","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for International Trade","South East (England)","10","[c]","30060","31800"
"New entrant CS","2021","20-29","No function","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","London","145","[c]","33470","34710"
"New entrant CS","2021","20-29","No function","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Transport","South East (England)","45","[c]","25950","26590"
"New entrant CS","2021","20-29","No function","Department for Transport","South West (England)","15","[c]","24460","21590"
"New entrant CS","2021","20-29","No function","Department for Transport","Wales","115","[c]","20190","21590"
"New entrant CS","2021","20-29","No function","Department for Transport","West Midlands (England)","30","[c]","25290","21590"
"New entrant CS","2021","20-29","No function","Department for Transport","Yorkshire and The Humber","15","[c]","25340","26580"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","East Midlands (England)","10","[c]","28360","27040"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","North West (England)","35","[c]","26590","26370"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department for Work and Pensions","Yorkshire and The Humber","30","[c]","25760","26370"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","East Midlands (England)","15","[c]","27340","28590"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","East of England","35","[c]","26340","24240"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","London","585","[c]","31700","32330"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","North East (England)","15","[c]","24330","21380"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","North West (England)","90","[c]","21520","19630"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","South East (England)","30","[c]","26520","21720"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","South West (England)","160","[c]","23550","20600"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","West Midlands (England)","40","[c]","21800","19630"
"New entrant CS","2021","20-29","No function","Department of Health and Social Care","Yorkshire and The Humber","85","[c]","28060","28970"
"New entrant CS","2021","20-29","No function","ESTYN","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","HM Land Registry","East Midlands (England)","45","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","East of England","15","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","London","10","[c]","26330","25850"
"New entrant CS","2021","20-29","No function","HM Land Registry","North East (England)","35","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","North West (England)","20","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","South West (England)","35","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","Wales","25","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","West Midlands (England)","25","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Land Registry","Yorkshire and The Humber","20","[c]","22350","22350"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","East Midlands (England)","25","[c]","26760","25560"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","London","60","[c]","30390","29570"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","North East (England)","110","[c]","20950","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","North West (England)","275","[c]","20720","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","Northern Ireland","90","[c]","21350","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","Scotland","120","[c]","20820","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","South East (England)","35","[c]","20140","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","South West (England)","25","[c]","23300","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","Wales","125","[c]","20880","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","West Midlands (England)","60","[c]","21600","20140"
"New entrant CS","2021","20-29","No function","HM Revenue and Customs","Yorkshire and The Humber","135","[c]","20840","20140"
"New entrant CS","2021","20-29","No function","HM Treasury","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","HM Treasury","London","230","[c]","31600","28500"
"New entrant CS","2021","20-29","No function","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
