"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","Female","1120","980","31980","27760"
"In post","2021","40-49","Surrey, East and West Sussex","Outside London","Male","770","755","32970","29290"
"In post","2021","40-49","Tees Valley and Durham","Outside London","Female","1325","1175","28520","26810"
"In post","2021","40-49","Tees Valley and Durham","Outside London","Male","815","800","29970","27570"
"In post","2021","40-49","Unknown","Unknown","Female","230","215","34550","30780"
"In post","2021","40-49","Unknown","Unknown","Male","495","495","39250","34160"
"In post","2021","40-49","West Central Scotland","Outside London","Female","2110","1905","32340","27570"
"In post","2021","40-49","West Central Scotland","Outside London","Male","1730","1710","33690","30320"
"In post","2021","40-49","West Midlands","Outside London","Female","2775","2450","32300","27570"
"In post","2021","40-49","West Midlands","Outside London","Male","1690","1665","34700","29980"
"In post","2021","40-49","West Wales and The Valleys","Outside London","Female","2405","2140","29340","26780"
"In post","2021","40-49","West Wales and The Valleys","Outside London","Male","1555","1530","32190","27570"
"In post","2021","40-49","West Yorkshire","Outside London","Female","2315","2045","33160","28130"
"In post","2021","40-49","West Yorkshire","Outside London","Male","1750","1715","34470","31650"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Female","785","720","32130","29290"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Male","580","560","35760","32530"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","1460","1360","32480","29290"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","1485","1460","36910","34280"
"In post","2021","50-59","Cheshire","Outside London","Female","640","580","29960","27570"
"In post","2021","50-59","Cheshire","Outside London","Male","555","540","35720","32770"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","Female","350","315","26770","27570"
"In post","2021","50-59","Cornwall and Isles of Scilly","Outside London","Male","295","285","27080","26670"
"In post","2021","50-59","Cumbria","Outside London","Female","370","330","27300","25190"
"In post","2021","50-59","Cumbria","Outside London","Male","315","310","31570","27380"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","Female","2255","2040","31540","27570"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Outside London","Male","1625","1570","35080","31650"
"In post","2021","50-59","Devon","Outside London","Female","1345","1190","29810","27570"
"In post","2021","50-59","Devon","Outside London","Male","1525","1480","35100","32040"
"In post","2021","50-59","Dorset and Somerset","Outside London","Female","895","805","29080","27570"
"In post","2021","50-59","Dorset and Somerset","Outside London","Male","970","950","32360","31650"
"In post","2021","50-59","East Anglia","Outside London","Female","2060","1890","29620","27570"
"In post","2021","50-59","East Anglia","Outside London","Male","2060","2015","33370","31650"
"In post","2021","50-59","East Wales","Outside London","Female","2925","2660","32170","27570"
"In post","2021","50-59","East Wales","Outside London","Male","2355","2295","36830","31810"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","830","725","27410","27330"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","870","840","30440","27570"
"In post","2021","50-59","Eastern Scotland","Outside London","Female","2860","2635","35530","29040"
"In post","2021","50-59","Eastern Scotland","Outside London","Male","2800","2735","37530","33650"
"In post","2021","50-59","Essex","Outside London","Female","1155","1045","30810","29290"
"In post","2021","50-59","Essex","Outside London","Male","865","830","35130","31810"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","3420","3185","36110","32700"
"In post","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","4440","4370","43250","40580"
"In post","2021","50-59","Greater Manchester","Outside London","Female","3405","3115","30750","27570"
"In post","2021","50-59","Greater Manchester","Outside London","Male","2330","2270","34130","30670"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","Female","2510","2255","30210","27380"
"In post","2021","50-59","Hampshire and Isle of Wight","Outside London","Male","2635","2525","35320","32680"
"In post","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","720","650","27660","26600"
"In post","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","645","635","31500","31420"
"In post","2021","50-59","Highlands and Islands","Outside London","Female","350","320","28380","27570"
"In post","2021","50-59","Highlands and Islands","Outside London","Male","355","350","30850","27570"
"In post","2021","50-59","Inner London - East","London","Female","2480","2340","41010","32520"
"In post","2021","50-59","Inner London - East","London","Male","2045","2005","47120","40170"
"In post","2021","50-59","Inner London - West","London","Female","6065","5825","47890","41760"
"In post","2021","50-59","Inner London - West","London","Male","6215","6160","52670","47020"
"In post","2021","50-59","Kent","Outside London","Female","1335","1225","29550","28080"
"In post","2021","50-59","Kent","Outside London","Male","1380","1315","32520","30810"
"In post","2021","50-59","Lancashire","Outside London","Female","3000","2675","28720","27570"
"In post","2021","50-59","Lancashire","Outside London","Male","1895","1815","31600","27570"
"In post","2021","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1110","990","26960","26120"
"In post","2021","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","775","755","30750","27570"
"In post","2021","50-59","Lincolnshire","Outside London","Female","535","495","27100","26670"
"In post","2021","50-59","Lincolnshire","Outside London","Male","545","530","30740","28410"
"In post","2021","50-59","Merseyside","Outside London","Female","3540","3130","29040","26370"
"In post","2021","50-59","Merseyside","Outside London","Male","2160","2080","32340","27570"
"In post","2021","50-59","North Eastern Scotland","Outside London","Female","240","220","32640","27570"
"In post","2021","50-59","North Eastern Scotland","Outside London","Male","340","330","42900","35110"
"In post","2021","50-59","North Yorkshire","Outside London","Female","825","765","35420","30210"
"In post","2021","50-59","North Yorkshire","Outside London","Male","835","825","34590","31000"
"In post","2021","50-59","Northern Ireland","Outside London","Female","550","505","30380","27650"
"In post","2021","50-59","Northern Ireland","Outside London","Male","655","645","29200","25560"
"In post","2021","50-59","Northumberland and Tyne and Wear","Outside London","Female","3975","3350","27730","23130"
"In post","2021","50-59","Northumberland and Tyne and Wear","Outside London","Male","2305","2195","31510","27570"
"In post","2021","50-59","Outer London - East and North East","London","Female","715","650","30340","30810"
"In post","2021","50-59","Outer London - East and North East","London","Male","460","455","32830","31880"
"In post","2021","50-59","Outer London - South","London","Female","2125","1990","36630","31210"
"In post","2021","50-59","Outer London - South","London","Male","1475","1455","41640","36620"
"In post","2021","50-59","Outer London - West and North West","London","Female","1355","1245","33650","31060"
"In post","2021","50-59","Outer London - West and North West","London","Male","1280","1215","35440","31520"
"In post","2021","50-59","Overseas","Overseas","Female","345","340","51910","46620"
"In post","2021","50-59","Overseas","Overseas","Male","645","645","54040","54340"
"In post","2021","50-59","Shropshire and Staffordshire","Outside London","Female","1520","1375","30000","27570"
"In post","2021","50-59","Shropshire and Staffordshire","Outside London","Male","1325","1290","33220","31180"
"In post","2021","50-59","South Yorkshire","Outside London","Female","1795","1595","30930","27570"
"In post","2021","50-59","South Yorkshire","Outside London","Male","1170","1135","35030","31650"
"In post","2021","50-59","Southern Scotland","Outside London","Female","1160","1005","28690","26120"
"In post","2021","50-59","Southern Scotland","Outside London","Male","765","725","32410","27680"
"In post","2021","50-59","Surrey, East and West Sussex","Outside London","Female","1500","1345","30430","27570"
"In post","2021","50-59","Surrey, East and West Sussex","Outside London","Male","1220","1170","33140","29390"
"In post","2021","50-59","Tees Valley and Durham","Outside London","Female","1775","1560","27970","27130"
"In post","2021","50-59","Tees Valley and Durham","Outside London","Male","1280","1220","31660","31650"
"In post","2021","50-59","Unknown","Unknown","Female","300","275","34020","30130"
"In post","2021","50-59","Unknown","Unknown","Male","685","680","41200","35380"
"In post","2021","50-59","West Central Scotland","Outside London","Female","3140","2785","30060","27370"
"In post","2021","50-59","West Central Scotland","Outside London","Male","2705","2615","33790","31810"
"In post","2021","50-59","West Midlands","Outside London","Female","3210","2865","30580","27570"
"In post","2021","50-59","West Midlands","Outside London","Male","2040","1980","34810","28570"
"In post","2021","50-59","West Wales and The Valleys","Outside London","Female","2795","2480","28840","26780"
"In post","2021","50-59","West Wales and The Valleys","Outside London","Male","1630","1570","33790","27570"
"In post","2021","50-59","West Yorkshire","Outside London","Female","2765","2490","32210","27570"
"In post","2021","50-59","West Yorkshire","Outside London","Male","2000","1935","36090","31810"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Outside London","Female","225","190","29470","28200"
"In post","2021","60-64","Bedfordshire and Hertfordshire","Outside London","Male","185","165","33170","30280"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","405","340","30990","27920"
"In post","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","450","415","34330","31850"
"In post","2021","60-64","Cheshire","Outside London","Female","140","110","26580","26120"
"In post","2021","60-64","Cheshire","Outside London","Male","140","120","32320","31650"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","Female","95","75","24840","22080"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","Male","110","105","27550","26670"
"In post","2021","60-64","Cumbria","Outside London","Female","105","85","25090","21050"
"In post","2021","60-64","Cumbria","Outside London","Male","80","70","29930","26780"
