"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","The National Archives","Operational Delivery","London","London","15","[c]","20700","19870"
"Leaver CS","2021","The National Archives","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","London","London","15","[c]","48320","47120"
"Leaver CS","2021","UK Export Finance","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","London","London","10","[c]","36500","36500"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Wales","Outside London","25","[c]","42450","37900"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Wales","Outside London","25","[c]","19550","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","Outside London","130","[c]","22350","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Wales","Outside London","45","[c]","28920","24530"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","South East (England)","Outside London","10","[c]","30900","29540"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Wales","Outside London","10","[c]","34150","37020"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Wales","Outside London","10","[c]","37980","30420"
"Leaver CS","2021","Wales Office","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Wales","Outside London","40","[c]","34050","28850"
"Leaver CS","2021","Welsh Government","Other","Wales","Outside London","15","[c]","43330","37410"
"Leaver CS","2021","Welsh Government","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Wales","Outside London","35","[c]","46890","37410"
"Leaver CS","2021","Welsh Government","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Counter Fraud","London","London","10","[c]","44760","36740"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","London","London","60","[c]","58950","54810"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","London","London","20","[c]","27400","27440"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Other","London","London","30","[c]","30180","27350"
"Leaver Dept.","2021","Attorney General's Departments","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Policy","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","London","London","650","[c]","45760","40600"
"Leaver Dept.","2021","Cabinet Office","Unknown","North East (England)","Outside London","35","[c]","23770","20800"
"Leaver Dept.","2021","Cabinet Office","Unknown","North West (England)","Outside London","15","[c]","40090","37300"
"Leaver Dept.","2021","Cabinet Office","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Unknown","Unknown","Unknown","625","[c]","34530","32000"
"Leaver Dept.","2021","Cabinet Office","Unknown","Yorkshire and The Humber","Outside London","20","[c]","35640","32690"
"Leaver Dept.","2021","Chancellor's other departments","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Other","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Unknown","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Policy","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","London","London","15","[c]","51950","52300"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","London","London","25","[c]","38300","31310"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","London","London","10","[c]","46290","48030"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","London","London","20","[c]","44540","40140"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","London","45","[c]","49630","39250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","North West (England)","Outside London","20","[c]","27640","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Scotland","Outside London","10","[c]","22790","22180"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","Unknown","10","[c]","47970","46000"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","Outside London","15","[c]","24610","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","London","London","270","[c]","46760","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","Unknown","Unknown","15","[c]","50480","51710"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","London","London","30","[c]","47750","43340"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Communications","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Economics","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Other","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Policy","London","London","150","[c]","47110","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Social Research","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Statistics","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","London","London","10","[c]","38870","37350"
"Leaver Dept.","2021","Department for Education","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","London","London","10","[c]","50710","53660"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","London","London","15","[c]","46820","46760"
"Leaver Dept.","2021","Department for Education","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","London","London","25","[c]","41060","40040"
"Leaver Dept.","2021","Department for Education","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","West Midlands (England)","Outside London","10","[c]","34340","30210"
"Leaver Dept.","2021","Department for Education","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","London","London","105","[c]","45550","40940"
"Leaver Dept.","2021","Department for Education","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
