"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Central Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire East","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","City of Edinburgh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Clackmannanshire and Fife","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Clackmannanshire and Fife","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Croydon","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Croydon","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Darlington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dumfries and Galloway","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Durham CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Falkirk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Flintshire and Wrexham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Greater Manchester South West","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gwynedd","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Harrow and Hillingdon","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kingston upon Hull, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire CC and Rutland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lisburn and Castlereagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North and West Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Norwich and East Norfolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Nottingham","Outside London","EO","20","[c]","25110","25500"
"Leaver CS","2021","Property","Nottingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Plymouth","Outside London","AA/AO","10","[c]","20360","20170"
"Leaver CS","2021","Property","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sefton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sheffield","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Stoke-on-Trent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Stoke-on-Trent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Suffolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Swansea","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Telford and Wrekin","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tower Hamlets","London","EO","10","[c]","27430","28720"
"Leaver CS","2021","Property","Tower Hamlets","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tower Hamlets","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tyneside","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tyneside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Northamptonshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Northamptonshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wiltshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wiltshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wirral","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","York","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Aberdeen City and Aberdeenshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Security","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Antrim and Newtownabbey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ards and North Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Barnsley, Doncaster and Rotherham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
