"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","East Lothian and Midlothian","Outside London","15","15","26900","27570"
"In post","2021","30-39","East Merseyside","Outside London","155","140","27810","27570"
"In post","2021","30-39","East Riding of Yorkshire","Outside London","330","315","27930","26630"
"In post","2021","30-39","East Surrey","Outside London","215","210","33560","33900"
"In post","2021","30-39","East Sussex CC","Outside London","340","305","26700","27570"
"In post","2021","30-39","Enfield","London","60","55","30930","31060"
"In post","2021","30-39","Essex Haven Gateway","Outside London","180","175","30190","29040"
"In post","2021","30-39","Essex Thames Gateway","Outside London","140","125","27350","29290"
"In post","2021","30-39","Falkirk","Outside London","385","340","26950","25870"
"In post","2021","30-39","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Flintshire and Wrexham","Outside London","440","425","26850","25790"
"In post","2021","30-39","Glasgow City","Outside London","2690","2560","31880","28170"
"In post","2021","30-39","Gloucestershire","Outside London","215","195","29150","27570"
"In post","2021","30-39","Greater Manchester North East","Outside London","220","215","27450","27570"
"In post","2021","30-39","Greater Manchester North West","Outside London","325","305","25100","24920"
"In post","2021","30-39","Greater Manchester South East","Outside London","245","230","25750","23840"
"In post","2021","30-39","Greater Manchester South West","Outside London","1495","1435","30630","27570"
"In post","2021","30-39","Gwent Valleys","Outside London","255","230","26580","27570"
"In post","2021","30-39","Gwynedd","Outside London","155","145","24910","21050"
"In post","2021","30-39","Hackney and Newham","London","460","430","36160","31060"
"In post","2021","30-39","Haringey and Islington","London","330","315","31070","31060"
"In post","2021","30-39","Harrow and Hillingdon","London","625","600","30340","29080"
"In post","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","330","310","26730","27570"
"In post","2021","30-39","Heart of Essex","Outside London","225","215","31380","30210"
"In post","2021","30-39","Herefordshire, County of","Outside London","70","65","27980","27570"
"In post","2021","30-39","Hertfordshire","Outside London","575","550","35080","31810"
"In post","2021","30-39","Hounslow and Richmond upon Thames","London","620","600","32490","31060"
"In post","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","170","160","30480","27570"
"In post","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","185","175","29190","27570"
"In post","2021","30-39","Isle of Anglesey","Outside London","55","55","27460","26670"
"In post","2021","30-39","Isle of Wight","Outside London","155","150","26480","25830"
"In post","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","205","200","32770","32520"
"In post","2021","30-39","Kent Thames Gateway","Outside London","395","380","30010","30400"
"In post","2021","30-39","Kingston upon Hull, City of","Outside London","330","300","27580","26550"
"In post","2021","30-39","Lambeth","London","1095","1040","42270","40070"
"In post","2021","30-39","Lancaster and Wyre","Outside London","195","185","26220","26670"
"In post","2021","30-39","Leeds","Outside London","2515","2385","32520","29750"
"In post","2021","30-39","Leicester","Outside London","510","465","26880","25440"
"In post","2021","30-39","Leicestershire CC and Rutland","Outside London","495","465","28540","27370"
"In post","2021","30-39","Lewisham and Southwark","London","335","325","32000","31060"
"In post","2021","30-39","Lincolnshire","Outside London","450","430","27710","26670"
"In post","2021","30-39","Lisburn and Castlereagh","Outside London","35","35","26570","25040"
"In post","2021","30-39","Liverpool","Outside London","2535","2375","28700","25310"
"In post","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","55","55","28870","27360"
"In post","2021","30-39","Luton","Outside London","100","95","25790","25160"
"In post","2021","30-39","Manchester","Outside London","2105","2025","33260","30900"
"In post","2021","30-39","Medway","Outside London","310","295","30750","30400"
"In post","2021","30-39","Merton, Kingston upon Thames and Sutton","London","110","110","30170","31060"
"In post","2021","30-39","Mid Kent","Outside London","165","155","30400","29290"
"In post","2021","30-39","Mid Lancashire","Outside London","870","800","25460","22350"
"In post","2021","30-39","Milton Keynes","Outside London","430","420","31360","30400"
"In post","2021","30-39","Monmouthshire and Newport","Outside London","1525","1435","33590","30130"
"In post","2021","30-39","Na h-Eileanan Siar","Outside London","30","30","25760","21010"
"In post","2021","30-39","Newry, Mourne and Down","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","North and North East Lincolnshire","Outside London","160","140","25380","25040"
"In post","2021","30-39","North and West Norfolk","Outside London","155","140","26900","26810"
"In post","2021","30-39","North Hampshire","Outside London","170","160","31560","27570"
"In post","2021","30-39","North Lanarkshire","Outside London","520","485","25960","25560"
"In post","2021","30-39","North Northamptonshire","Outside London","100","85","24530","22920"
"In post","2021","30-39","North Nottinghamshire","Outside London","210","205","29310","27570"
"In post","2021","30-39","North Yorkshire CC","Outside London","265","255","30180","27720"
"In post","2021","30-39","Northumberland","Outside London","65","60","27620","27570"
"In post","2021","30-39","Norwich and East Norfolk","Outside London","335","310","28930","26810"
"In post","2021","30-39","Nottingham","Outside London","1625","1545","30710","27570"
"In post","2021","30-39","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","1065","1060","47130","50940"
"In post","2021","30-39","Oxfordshire","Outside London","470","440","30980","30400"
"In post","2021","30-39","Perth and Kinross and Stirling","Outside London","285","275","29530","28170"
"In post","2021","30-39","Peterborough","Outside London","275","245","27540","24890"
"In post","2021","30-39","Plymouth","Outside London","555","515","29850","27570"
"In post","2021","30-39","Portsmouth","Outside London","615","580","30290","27570"
"In post","2021","30-39","Powys","Outside London","85","80","29660","27570"
"In post","2021","30-39","Redbridge and Waltham Forest","London","180","170","29290","31060"
"In post","2021","30-39","Sandwell","Outside London","95","90","27380","27570"
"In post","2021","30-39","Scottish Borders","Outside London","115","105","29250","27570"
"In post","2021","30-39","Sefton","Outside London","1195","1120","27900","25560"
"In post","2021","30-39","Sheffield","Outside London","1685","1570","32620","29730"
"In post","2021","30-39","Shetland Islands","Outside London","10","10","29500","26590"
"In post","2021","30-39","Shropshire CC","Outside London","170","165","27350","26350"
"In post","2021","30-39","Solihull","Outside London","315","295","28060","25560"
"In post","2021","30-39","Somerset","Outside London","400","375","31150","31950"
"In post","2021","30-39","South and West Derbyshire","Outside London","225","200","29570","27570"
"In post","2021","30-39","South Ayrshire","Outside London","50","45","28780","27570"
"In post","2021","30-39","South Hampshire","Outside London","635","590","32940","30130"
"In post","2021","30-39","South Lanarkshire","Outside London","865","815","30770","26120"
"In post","2021","30-39","South Nottinghamshire","Outside London","150","145","29760","27690"
"In post","2021","30-39","South Teesside","Outside London","185","170","25910","23840"
"In post","2021","30-39","South West Wales","Outside London","305","285","28840","27570"
"In post","2021","30-39","Southampton","Outside London","280","255","32660","27570"
"In post","2021","30-39","Southend-on-Sea","Outside London","140","125","31030","29290"
"In post","2021","30-39","Staffordshire CC","Outside London","800","765","29080","27450"
"In post","2021","30-39","Stoke-on-Trent","Outside London","220","205","25040","22920"
"In post","2021","30-39","Suffolk","Outside London","735","685","28620","27570"
"In post","2021","30-39","Sunderland","Outside London","765","690","25110","25560"
"In post","2021","30-39","Swansea","Outside London","2345","2120","26190","21590"
"In post","2021","30-39","Swindon","Outside London","95","90","33630","30360"
"In post","2021","30-39","Telford and Wrekin","Outside London","305","290","32720","27570"
"In post","2021","30-39","Thurrock","Outside London","70","65","26220","25310"
"In post","2021","30-39","Torbay","Outside London","60","50","26940","27570"
"In post","2021","30-39","Tower Hamlets","London","1815","1765","49490","50520"
"In post","2021","30-39","Tyneside","Outside London","3590","3360","29280","25560"
"In post","2021","30-39","Unknown","Unknown","780","765","36640","32700"
"In post","2021","30-39","Wakefield","Outside London","325","305","28700","27380"
"In post","2021","30-39","Walsall","Outside London","115","100","24900","27570"
"In post","2021","30-39","Wandsworth","London","200","195","33090","33260"
"In post","2021","30-39","Warrington","Outside London","620","600","32190","30640"
"In post","2021","30-39","Warwickshire","Outside London","220","200","26040","24890"
"In post","2021","30-39","West Cumbria","Outside London","225","205","27880","25100"
"In post","2021","30-39","West Essex","Outside London","100","95","29190","29070"
"In post","2021","30-39","West Kent","Outside London","70","65","36410","37320"
"In post","2021","30-39","West Lothian","Outside London","95","90","30340","27570"
"In post","2021","30-39","West Northamptonshire","Outside London","215","200","25560","24440"
"In post","2021","30-39","West Surrey","Outside London","395","375","32060","30300"
"In post","2021","30-39","West Sussex (North East)","Outside London","220","210","28400","26550"
"In post","2021","30-39","West Sussex (South West)","Outside London","130","120","30620","27570"
"In post","2021","30-39","Westminster","London","14715","14340","50400","52850"
"In post","2021","30-39","Wiltshire","Outside London","1575","1500","35570","34530"
"In post","2021","30-39","Wirral","Outside London","295","270","26450","22350"
"In post","2021","30-39","Wolverhampton","Outside London","140","125","24680","27570"
"In post","2021","30-39","Worcestershire","Outside London","430","410","27430","25790"
"In post","2021","30-39","York","Outside London","520","490","34150","31360"
"In post","2021","40-49","Aberdeen City and Aberdeenshire","Outside London","445","425","40490","33650"
"In post","2021","40-49","Angus and Dundee City","Outside London","480","450","26630","22230"
"In post","2021","40-49","Antrim and Newtownabbey","Outside London","45","45","23960","20310"
"In post","2021","40-49","Ards and North Down","Outside London","65","65","25600","20810"
"In post","2021","40-49","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Barking & Dagenham and Havering","London","135","120","30470","31060"
"In post","2021","40-49","Barnet","London","370","345","44770","41350"
"In post","2021","40-49","Barnsley, Doncaster and Rotherham","Outside London","685","610","28030","27570"
"In post","2021","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","2880","2765","41860","40160"
"In post","2021","40-49","Bedford","Outside London","185","175","31000","29530"
"In post","2021","40-49","Belfast","Outside London","720","675","29200","25560"
"In post","2021","40-49","Berkshire","Outside London","675","640","36010","32120"
"In post","2021","40-49","Bexley and Greenwich","London","350","345","32240","31060"
"In post","2021","40-49","Birmingham","Outside London","2700","2505","33770","28130"
"In post","2021","40-49","Blackburn with Darwen","Outside London","155","135","27430","27570"
"In post","2021","40-49","Blackpool","Outside London","1360","1250","29920","27570"
"In post","2021","40-49","Bournemouth and Poole","Outside London","160","145","27690","27570"
"In post","2021","40-49","Bradford","Outside London","685","595","27800","25560"
"In post","2021","40-49","Breckland and South Norfolk","Outside London","105","100","30040","27570"
