"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","North West (England)","East Merseyside","EO","75","75","27550","27570"
"In post","2021","30-39","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","East Merseyside","SEO/HEO","10","10","36380","36710"
"In post","2021","30-39","North West (England)","East Merseyside","Unknown","30","30","30860","31420"
"In post","2021","30-39","North West (England)","Greater Manchester North East","AA/AO","50","50","23290","21590"
"In post","2021","30-39","North West (England)","Greater Manchester North East","EO","125","120","27570","27570"
"In post","2021","30-39","North West (England)","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Greater Manchester North East","SEO/HEO","15","15","35090","33740"
"In post","2021","30-39","North West (England)","Greater Manchester North East","Unknown","30","30","28970","30210"
"In post","2021","30-39","North West (England)","Greater Manchester North West","AA/AO","175","165","22500","21010"
"In post","2021","30-39","North West (England)","Greater Manchester North West","EO","110","100","27530","27570"
"In post","2021","30-39","North West (England)","Greater Manchester North West","SEO/HEO","15","15","34660","31990"
"In post","2021","30-39","North West (England)","Greater Manchester North West","Unknown","25","25","26140","23840"
"In post","2021","30-39","North West (England)","Greater Manchester South East","AA/AO","110","100","21120","21010"
"In post","2021","30-39","North West (England)","Greater Manchester South East","EO","65","65","27380","27570"
"In post","2021","30-39","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Greater Manchester South East","SEO/HEO","40","40","34180","33300"
"In post","2021","30-39","North West (England)","Greater Manchester South East","Unknown","30","30","26480","23840"
"In post","2021","30-39","North West (England)","Greater Manchester South West","AA/AO","300","270","20380","20140"
"In post","2021","30-39","North West (England)","Greater Manchester South West","EO","475","460","25610","25560"
"In post","2021","30-39","North West (England)","Greater Manchester South West","G6/G7","160","155","54130","52580"
"In post","2021","30-39","North West (England)","Greater Manchester South West","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","North West (England)","Greater Manchester South West","SEO/HEO","485","475","33480","31810"
"In post","2021","30-39","North West (England)","Greater Manchester South West","Unknown","65","60","30670","31420"
"In post","2021","30-39","North West (England)","Lancaster and Wyre","AA/AO","90","90","22480","21010"
"In post","2021","30-39","North West (England)","Lancaster and Wyre","EO","75","70","27300","26670"
"In post","2021","30-39","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Lancaster and Wyre","SEO/HEO","15","15","33600","33000"
"In post","2021","30-39","North West (England)","Lancaster and Wyre","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","North West (England)","Liverpool","AA/AO","750","680","21490","21430"
"In post","2021","30-39","North West (England)","Liverpool","EO","825","765","25230","25040"
"In post","2021","30-39","North West (England)","Liverpool","G6/G7","200","195","52490","52580"
"In post","2021","30-39","North West (England)","Liverpool","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","North West (England)","Liverpool","SEO/HEO","715","690","33130","31810"
"In post","2021","30-39","North West (England)","Liverpool","Unknown","40","35","27030","28090"
"In post","2021","30-39","North West (England)","Manchester","AA/AO","360","335","21490","20880"
"In post","2021","30-39","North West (England)","Manchester","EO","555","540","26050","25560"
"In post","2021","30-39","North West (England)","Manchester","G6/G7","335","325","54420","52580"
"In post","2021","30-39","North West (England)","Manchester","SCS level","10","10","[c]","[c]"
"In post","2021","30-39","North West (England)","Manchester","SEO/HEO","805","790","34470","32100"
"In post","2021","30-39","North West (England)","Manchester","Unknown","35","30","27030","23840"
"In post","2021","30-39","North West (England)","Mid Lancashire","AA/AO","490","435","21250","21010"
"In post","2021","30-39","North West (England)","Mid Lancashire","EO","200","190","26330","27570"
"In post","2021","30-39","North West (England)","Mid Lancashire","G6/G7","30","30","50990","52120"
"In post","2021","30-39","North West (England)","Mid Lancashire","SEO/HEO","110","110","34430","32200"
"In post","2021","30-39","North West (England)","Mid Lancashire","Unknown","40","40","29020","30810"
"In post","2021","30-39","North West (England)","Sefton","AA/AO","395","345","20430","20140"
"In post","2021","30-39","North West (England)","Sefton","EO","420","405","25860","25560"
"In post","2021","30-39","North West (England)","Sefton","G6/G7","65","65","54010","52580"
"In post","2021","30-39","North West (England)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Sefton","SEO/HEO","305","295","34430","31810"
"In post","2021","30-39","North West (England)","Sefton","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","North West (England)","Warrington","AA/AO","135","130","23520","22850"
"In post","2021","30-39","North West (England)","Warrington","EO","270","265","30900","30640"
"In post","2021","30-39","North West (England)","Warrington","G6/G7","25","25","52340","48370"
"In post","2021","30-39","North West (England)","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Warrington","SEO/HEO","165","160","38630","37170"
"In post","2021","30-39","North West (England)","Warrington","Unknown","20","20","26960","23840"
"In post","2021","30-39","North West (England)","West Cumbria","AA/AO","110","95","22320","21050"
"In post","2021","30-39","North West (England)","West Cumbria","EO","45","45","25960","25390"
"In post","2021","30-39","North West (England)","West Cumbria","SEO/HEO","20","20","35300","35200"
"In post","2021","30-39","North West (England)","West Cumbria","Unknown","50","45","39150","39640"
"In post","2021","30-39","North West (England)","Wirral","AA/AO","145","130","21390","21010"
"In post","2021","30-39","North West (England)","Wirral","EO","80","75","27420","27570"
"In post","2021","30-39","North West (England)","Wirral","G6/G7","15","15","55940","57560"
"In post","2021","30-39","North West (England)","Wirral","SEO/HEO","35","35","34070","33840"
"In post","2021","30-39","North West (England)","Wirral","Unknown","20","15","25400","23840"
"In post","2021","30-39","Northern Ireland","Antrim and Newtownabbey","AA/AO","20","20","20290","20310"
"In post","2021","30-39","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Ards and North Down","AA/AO","15","15","22290","20310"
"In post","2021","30-39","Northern Ireland","Ards and North Down","EO","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Belfast","AA/AO","245","225","20520","20140"
"In post","2021","30-39","Northern Ireland","Belfast","EO","220","215","25600","25560"
"In post","2021","30-39","Northern Ireland","Belfast","G6/G7","55","55","53810","52580"
"In post","2021","30-39","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Belfast","SEO/HEO","205","200","33080","31810"
"In post","2021","30-39","Northern Ireland","Causeway Coast and Glens","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Lisburn and Castlereagh","AA/AO","10","10","21380","21550"
"In post","2021","30-39","Northern Ireland","Lisburn and Castlereagh","EO","20","15","26640","25310"
"In post","2021","30-39","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Newry, Mourne and Down","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Overseas","Overseas","EO","50","50","27410","26670"
"In post","2021","30-39","Overseas","Overseas","G6/G7","470","470","56620","55060"
"In post","2021","30-39","Overseas","Overseas","SCS level","25","25","75920","73410"
"In post","2021","30-39","Overseas","Overseas","SEO/HEO","430","430","38060","34770"
"In post","2021","30-39","Overseas","Overseas","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Scotland","Aberdeen City and Aberdeenshire","AA/AO","100","95","26150","22920"
"In post","2021","30-39","Scotland","Aberdeen City and Aberdeenshire","EO","160","150","29170","27870"
"In post","2021","30-39","Scotland","Aberdeen City and Aberdeenshire","G6/G7","10","10","58390","56860"
"In post","2021","30-39","Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","150","145","40340","35680"
"In post","2021","30-39","Scotland","Angus and Dundee City","AA/AO","240","220","21200","21010"
"In post","2021","30-39","Scotland","Angus and Dundee City","EO","125","120","27490","27570"
"In post","2021","30-39","Scotland","Angus and Dundee City","G6/G7","10","10","59730","61010"
"In post","2021","30-39","Scotland","Angus and Dundee City","SEO/HEO","55","55","37010","35310"
"In post","2021","30-39","Scotland","Caithness and Sutherland and Ross and Cromarty","AA/AO","15","10","25380","25140"
"In post","2021","30-39","Scotland","Caithness and Sutherland and Ross and Cromarty","EO","15","15","28650","28630"
"In post","2021","30-39","Scotland","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Scotland","City of Edinburgh","AA/AO","560","530","22160","21150"
"In post","2021","30-39","Scotland","City of Edinburgh","EO","615","600","28330","28170"
"In post","2021","30-39","Scotland","City of Edinburgh","G6/G7","555","535","58390","56120"
"In post","2021","30-39","Scotland","City of Edinburgh","SCS level","15","15","85090","83230"
"In post","2021","30-39","Scotland","City of Edinburgh","SEO/HEO","1320","1275","37490","36660"
"In post","2021","30-39","Scotland","Clackmannanshire and Fife","AA/AO","70","65","22640","22190"
"In post","2021","30-39","Scotland","Clackmannanshire and Fife","EO","95","95","29800","28410"
"In post","2021","30-39","Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","Clackmannanshire and Fife","SEO/HEO","35","35","37260","35930"
"In post","2021","30-39","Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Scotland","Dumfries and Galloway","AA/AO","45","40","23500","22920"
"In post","2021","30-39","Scotland","Dumfries and Galloway","EO","35","35","30920","30930"
"In post","2021","30-39","Scotland","Dumfries and Galloway","SEO/HEO","15","15","39420","35810"
"In post","2021","30-39","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","35","25","21680","21010"
"In post","2021","30-39","Scotland","East Ayrshire and North Ayrshire mainland","EO","75","70","26360","27570"
"In post","2021","30-39","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","30","30","37120","35110"
"In post","2021","30-39","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","285","275","27190","24610"
"In post","2021","30-39","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","115","115","30240","29080"
"In post","2021","30-39","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","50","50","39740","38560"
"In post","2021","30-39","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","10","10","27610","20920"
"In post","2021","30-39","Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","East Lothian and Midlothian","EO","10","10","27570","27570"
"In post","2021","30-39","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland","Falkirk","AA/AO","200","165","21810","21010"
