"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","AO","30","30","21590","21590"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","EO","40","35","26510","26700"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","G7","10","10","53280","54480"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","HEO","40","35","32300","32180"
"In post","2021","Department for Transport","Policy","West Wales and The Valleys","SEO","20","15","40550","40650"
"In post","2021","Department for Transport","Policy","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Yorkshire","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Policy","West Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","10","40930","40640"
"In post","2021","Department for Transport","Project Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","EO","25","25","29300","30270"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","G6","80","75","67140","66230"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","G7","115","115","55020","54760"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","HEO","85","85","35270","35060"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","SCS level","55","50","92580","84780"
"In post","2021","Department for Transport","Project Delivery","Inner London - West","SEO","75","75","43050","42890"
"In post","2021","Department for Transport","Project Delivery","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","EO","15","15","26510","26470"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","G6","5","5","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","G7","20","20","51440","49940"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","HEO","30","25","32690","31380"
"In post","2021","Department for Transport","Project Delivery","West Wales and The Valleys","SEO","35","35","40820","40080"
"In post","2021","Department for Transport","Project Delivery","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Project Delivery","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Property","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Property","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Property","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Property","West Wales and The Valleys","AO","20","15","22010","21590"
