"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","AA/AO","60","60","22490","22190"
"In post","2021","20-29","Clackmannanshire and Fife","EO","50","50","29350","28410"
"In post","2021","20-29","Clackmannanshire and Fife","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","AA/AO","25","20","22880","23830"
"In post","2021","20-29","Conwy and Denbighshire","EO","10","10","27780","27570"
"In post","2021","20-29","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Unknown","10","10","23420","22920"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","75","70","20830","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","EO","45","40","27410","27570"
"In post","2021","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","AA/AO","50","50","21170","21010"
"In post","2021","20-29","Coventry","EO","150","150","26440","26000"
"In post","2021","20-29","Coventry","G6/G7","15","15","49620","49860"
"In post","2021","20-29","Coventry","SEO/HEO","185","185","32760","30900"
"In post","2021","20-29","Coventry","Unknown","10","10","26700","27020"
"In post","2021","20-29","Croydon","AA/AO","275","270","23930","24120"
"In post","2021","20-29","Croydon","EO","415","415","29230","28950"
"In post","2021","20-29","Croydon","G6/G7","70","70","58740","59160"
"In post","2021","20-29","Croydon","SEO/HEO","465","465","36790","36160"
"In post","2021","20-29","Croydon","Unknown","20","20","30510","26810"
"In post","2021","20-29","Darlington","AA/AO","15","10","20420","18880"
"In post","2021","20-29","Darlington","EO","35","35","25390","25000"
"In post","2021","20-29","Darlington","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Darlington","SEO/HEO","45","45","32990","30140"
"In post","2021","20-29","Darlington","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Derby","AA/AO","55","55","22240","21010"
"In post","2021","20-29","Derby","EO","40","40","27260","27570"
"In post","2021","20-29","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derby","Unknown","25","25","25440","23680"
"In post","2021","20-29","Devon CC","AA/AO","340","335","22350","21050"
"In post","2021","20-29","Devon CC","EO","150","150","25920","25480"
"In post","2021","20-29","Devon CC","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Devon CC","SEO/HEO","115","115","33690","32710"
"In post","2021","20-29","Devon CC","Unknown","10","10","27560","30210"
"In post","2021","20-29","Dorset CC","AA/AO","195","195","23850","22850"
"In post","2021","20-29","Dorset CC","EO","45","45","26190","26710"
"In post","2021","20-29","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","SEO/HEO","15","15","31140","29270"
"In post","2021","20-29","Dorset CC","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Dudley","AA/AO","55","55","20880","21010"
"In post","2021","20-29","Dudley","EO","40","40","26800","27570"
"In post","2021","20-29","Dudley","Unknown","15","15","24190","22920"
"In post","2021","20-29","Dumfries and Galloway","AA/AO","35","35","23200","22160"
"In post","2021","20-29","Dumfries and Galloway","EO","25","25","28990","28410"
"In post","2021","20-29","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Durham CC","AA/AO","660","630","22290","21430"
"In post","2021","20-29","Durham CC","EO","145","145","26890","27130"
"In post","2021","20-29","Durham CC","SEO/HEO","35","35","32310","30820"
"In post","2021","20-29","Durham CC","Unknown","25","25","25360","22920"
"In post","2021","20-29","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Ealing","EO","60","60","31060","31060"
"In post","2021","20-29","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ealing","Unknown","10","10","30970","28510"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","15","15","21330","21150"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","EO","60","55","23230","23230"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","East Cumbria","AA/AO","45","45","20930","21050"
"In post","2021","20-29","East Cumbria","EO","10","10","25720","25630"
"In post","2021","20-29","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","East Derbyshire","EO","15","15","27570","27570"
"In post","2021","20-29","East Derbyshire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","270","265","23770","22220"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","60","60","27650","27570"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","20","20","37830","35810"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","East Kent","AA/AO","235","235","22370","21430"
"In post","2021","20-29","East Kent","EO","250","245","26400","24920"
"In post","2021","20-29","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Kent","SEO/HEO","10","10","31940","30820"
"In post","2021","20-29","East Kent","Unknown","20","20","25830","24020"
"In post","2021","20-29","East Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","East Lancashire","EO","20","15","27040","27570"
"In post","2021","20-29","East Lancashire","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","East Lothian and Midlothian","EO","5","5","[c]","[c]"
"In post","2021","20-29","East Merseyside","AA/AO","20","20","21010","21010"
"In post","2021","20-29","East Merseyside","EO","45","45","27570","27570"
"In post","2021","20-29","East Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","East Merseyside","Unknown","15","15","23560","22920"
"In post","2021","20-29","East Riding of Yorkshire","AA/AO","235","230","23840","24440"
"In post","2021","20-29","East Riding of Yorkshire","EO","25","25","27810","27570"
"In post","2021","20-29","East Riding of Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","East Riding of Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","East Surrey","AA/AO","125","120","31100","33570"
"In post","2021","20-29","East Surrey","EO","25","25","29830","29290"
"In post","2021","20-29","East Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","East Surrey","Unknown","10","10","26230","22920"
"In post","2021","20-29","East Sussex CC","AA/AO","190","190","23460","21010"
"In post","2021","20-29","East Sussex CC","EO","85","85","27210","27570"
"In post","2021","20-29","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Sussex CC","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Enfield","AA/AO","10","10","22590","25110"
"In post","2021","20-29","Enfield","EO","55","55","31060","31060"
"In post","2021","20-29","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Enfield","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","AA/AO","50","50","23040","21430"
"In post","2021","20-29","Essex Haven Gateway","EO","40","40","27980","28580"
"In post","2021","20-29","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Essex Thames Gateway","AA/AO","40","40","24130","24180"
"In post","2021","20-29","Essex Thames Gateway","EO","50","50","28870","29290"
"In post","2021","20-29","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex Thames Gateway","Unknown","30","30","22180","22920"
"In post","2021","20-29","Falkirk","AA/AO","185","175","21460","21010"
"In post","2021","20-29","Falkirk","EO","60","55","28350","27570"
"In post","2021","20-29","Falkirk","SEO/HEO","10","10","34040","33550"
"In post","2021","20-29","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","AA/AO","270","265","22770","22850"
"In post","2021","20-29","Flintshire and Wrexham","EO","35","35","27990","27570"
"In post","2021","20-29","Flintshire and Wrexham","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","Unknown","15","15","25170","22920"
"In post","2021","20-29","Glasgow City","AA/AO","690","660","20970","20920"
"In post","2021","20-29","Glasgow City","EO","505","505","26150","26160"
"In post","2021","20-29","Glasgow City","G6/G7","35","35","50700","52580"
"In post","2021","20-29","Glasgow City","SEO/HEO","390","385","33860","32140"
"In post","2021","20-29","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire","AA/AO","60","60","22220","22350"
"In post","2021","20-29","Gloucestershire","EO","55","55","26910","27570"
"In post","2021","20-29","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire","SEO/HEO","15","15","33490","33300"
"In post","2021","20-29","Gloucestershire","Unknown","15","15","26160","23490"
"In post","2021","20-29","Greater Manchester North East","AA/AO","60","60","22900","21650"
"In post","2021","20-29","Greater Manchester North East","EO","95","95","27470","27570"
"In post","2021","20-29","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North East","Unknown","20","20","26440","23840"
"In post","2021","20-29","Greater Manchester North West","AA/AO","150","150","22170","21010"
"In post","2021","20-29","Greater Manchester North West","EO","50","50","27540","27570"
"In post","2021","20-29","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester North West","Unknown","15","15","25040","23840"
"In post","2021","20-29","Greater Manchester South East","AA/AO","105","105","21100","21010"
"In post","2021","20-29","Greater Manchester South East","EO","40","40","27160","27570"
"In post","2021","20-29","Greater Manchester South East","SEO/HEO","10","10","33440","33150"
"In post","2021","20-29","Greater Manchester South East","Unknown","15","15","27800","30210"
"In post","2021","20-29","Greater Manchester South West","AA/AO","405","390","20250","20140"
"In post","2021","20-29","Greater Manchester South West","EO","390","390","25410","25560"
"In post","2021","20-29","Greater Manchester South West","G6/G7","35","35","53380","52580"
"In post","2021","20-29","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester South West","SEO/HEO","280","280","32570","31810"
"In post","2021","20-29","Greater Manchester South West","Unknown","45","45","25690","22920"
"In post","2021","20-29","Gwent Valleys","AA/AO","45","40","20860","21010"
"In post","2021","20-29","Gwent Valleys","EO","45","40","27300","27570"
"In post","2021","20-29","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwent Valleys","Unknown","15","15","24850","22920"
"In post","2021","20-29","Gwynedd","AA/AO","75","70","21140","21010"
"In post","2021","20-29","Gwynedd","EO","15","15","27430","27570"
"In post","2021","20-29","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gwynedd","Unknown","15","15","23410","22920"
"In post","2021","20-29","Hackney and Newham","AA/AO","35","35","24680","25110"
"In post","2021","20-29","Hackney and Newham","EO","195","195","30640","31060"
"In post","2021","20-29","Hackney and Newham","G6/G7","20","20","57840","59160"
"In post","2021","20-29","Hackney and Newham","SEO/HEO","55","55","36410","36160"
"In post","2021","20-29","Hackney and Newham","Unknown","35","35","27530","26810"
"In post","2021","20-29","Haringey and Islington","AA/AO","165","165","27820","25450"
"In post","2021","20-29","Haringey and Islington","EO","90","90","30370","31060"
"In post","2021","20-29","Haringey and Islington","SEO/HEO","10","10","31570","30850"
"In post","2021","20-29","Haringey and Islington","Unknown","30","30","28000","26810"
"In post","2021","20-29","Harrow and Hillingdon","AA/AO","85","85","25350","25630"
"In post","2021","20-29","Harrow and Hillingdon","EO","200","195","29140","28810"
"In post","2021","20-29","Harrow and Hillingdon","SEO/HEO","25","25","37600","36650"
"In post","2021","20-29","Harrow and Hillingdon","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","AA/AO","100","100","22830","22850"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","EO","50","50","27560","27570"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Heart of Essex","AA/AO","95","95","26420","25850"
"In post","2021","20-29","Heart of Essex","EO","85","85","28540","29290"
"In post","2021","20-29","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Heart of Essex","SEO/HEO","20","20","35020","33520"
"In post","2021","20-29","Heart of Essex","Unknown","15","15","23990","22920"
"In post","2021","20-29","Herefordshire, County of","AA/AO","30","30","23090","20920"
"In post","2021","20-29","Herefordshire, County of","EO","10","10","26730","26670"
"In post","2021","20-29","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hertfordshire","AA/AO","140","140","26600","27850"
"In post","2021","20-29","Hertfordshire","EO","130","130","29240","29290"
"In post","2021","20-29","Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hertfordshire","SEO/HEO","90","90","36950","37000"
"In post","2021","20-29","Hertfordshire","Unknown","35","35","24480","24020"
"In post","2021","20-29","Hounslow and Richmond upon Thames","AA/AO","220","215","27940","30720"
"In post","2021","20-29","Hounslow and Richmond upon Thames","EO","230","230","29410","29250"
"In post","2021","20-29","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hounslow and Richmond upon Thames","SEO/HEO","85","85","33810","35070"
"In post","2021","20-29","Hounslow and Richmond upon Thames","Unknown","15","15","27820","26810"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","45","40","22100","21480"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","EO","40","40","27480","27570"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","15","15","35680","33550"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","55","55","21660","21030"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","30","30","28030","27570"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","10","10","34450","35580"
"In post","2021","20-29","Isle of Anglesey","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","EO","5","5","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Wight","AA/AO","85","85","23910","25300"
"In post","2021","20-29","Isle of Wight","EO","10","10","26900","27570"
"In post","2021","20-29","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","115","115","30590","31550"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","EO","55","55","31450","31060"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","20","20","29720","27730"
"In post","2021","20-29","Kent Thames Gateway","AA/AO","220","215","28540","30400"
"In post","2021","20-29","Kent Thames Gateway","EO","40","40","29800","29290"
"In post","2021","20-29","Kent Thames Gateway","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Kent Thames Gateway","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","AA/AO","170","170","23010","22350"
"In post","2021","20-29","Kingston upon Hull, City of","EO","65","65","26800","27130"
"In post","2021","20-29","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Kingston upon Hull, City of","Unknown","15","15","23840","22920"
"In post","2021","20-29","Lambeth","AA/AO","125","125","27230","25110"
"In post","2021","20-29","Lambeth","EO","390","385","31590","31060"
"In post","2021","20-29","Lambeth","G6/G7","20","20","53960","52860"
"In post","2021","20-29","Lambeth","SCS level","[c]","[c]","[c]","[c]"
