"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","90","90","46080","51970"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","5","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","260","245","35600","31860"
"In post","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","75","70","36790","32180"
"In post","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","90","85","31870","29730"
"In post","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","120","115","32480","27680"
"In post","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","75","75","30080","29460"
"In post","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","East of England","East Anglia","Heterosexual / straight","120","115","29030","27680"
"In post","2021","Department for Transport","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East of England","East Anglia","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","East of England","East Anglia","Unknown","35","35","26740","26640"
"In post","2021","Department for Transport","East of England","Essex","Heterosexual / straight","60","55","34150","26780"
"In post","2021","Department for Transport","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East of England","Essex","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","East of England","Essex","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","London","Inner London - East","Heterosexual / straight","35","30","32980","32720"
"In post","2021","Department for Transport","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","London","Inner London - East","Unknown","75","60","32660","32740"
"In post","2021","Department for Transport","London","Inner London - West","Heterosexual / straight","1965","1920","50180","46710"
"In post","2021","Department for Transport","London","Inner London - West","LGBO","205","200","47260","43360"
"In post","2021","Department for Transport","London","Inner London - West","Undeclared","235","225","49590","45990"
"In post","2021","Department for Transport","London","Inner London - West","Unknown","580","575","44240","42470"
"In post","2021","Department for Transport","London","Outer London - East and North East","Heterosexual / straight","70","65","32930","30780"
"In post","2021","Department for Transport","London","Outer London - East and North East","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - East and North East","Undeclared","45","40","31830","30780"
"In post","2021","Department for Transport","London","Outer London - East and North East","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - South","Heterosexual / straight","35","30","32780","30780"
"In post","2021","Department for Transport","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - South","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - West and North West","Heterosexual / straight","85","80","32500","30780"
"In post","2021","Department for Transport","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - West and North West","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","London","Outer London - West and North West","Unknown","30","25","[c]","[c]"
"In post","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","180","165","28130","26700"
"In post","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Undeclared","80","70","25200","21590"
"In post","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Unknown","40","40","26510","26470"
"In post","2021","Department for Transport","North East (England)","Tees Valley and Durham","Heterosexual / straight","35","35","29950","26780"
"In post","2021","Department for Transport","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North East (England)","Tees Valley and Durham","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Transport","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cheshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cumbria","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North West (England)","Cumbria","Undeclared","5","5","[c]","[c]"
