"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office for Standards in Education","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Transport","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Department for Work and Pensions","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Ministry of Justice","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Cabinet Office","120","[c]","40910","32890"
"Leaver Dept.","2021","30-39","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","65","[c]","39090","39080"
"Leaver Dept.","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs","145","[c]","39910","36970"
"Leaver Dept.","2021","30-39","Unknown","Department for International Trade","40","[c]","44070","49390"
"Leaver Dept.","2021","30-39","Unknown","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Department for Work and Pensions","30","[c]","32700","27570"
"Leaver Dept.","2021","30-39","Unknown","Department of Health and Social Care","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Foreign, Commonwealth and Development Office","55","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HM Revenue and Customs","200","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Housing, Communities and Local Government","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Ministry of Justice","45","[c]","34570","30990"
"Leaver Dept.","2021","30-39","Unknown","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other Cabinet Office Agencies","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","United Kingdom Statistics Authority","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Cabinet Office","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Department for Work and Pensions","45","[c]","32600","27570"
"Leaver Dept.","2021","40-49","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Home Office","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Ministry of Justice","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Attorney General's Departments","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Cabinet Office","90","[c]","55600","55620"
"Leaver Dept.","2021","40-49","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","60","[c]","53160","53600"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Education","40","[c]","53490","50630"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for International Trade","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Transport","50","[c]","44430","39470"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department for Work and Pensions","275","[c]","31530","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HM Revenue and Customs","175","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Home Office","185","[c]","42780","32700"
"Leaver Dept.","2021","40-49","Declared non-disabled","Ministry of Defence","120","[c]","42320","39770"
"Leaver Dept.","2021","40-49","Declared non-disabled","Ministry of Housing, Communities and Local Government","35","[c]","51720","51580"
"Leaver Dept.","2021","40-49","Declared non-disabled","Ministry of Justice","175","[c]","40500","35020"
"Leaver Dept.","2021","40-49","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Office for Standards in Education","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","United Kingdom Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department for Work and Pensions","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Ministry of Justice","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Cabinet Office","40","[c]","50250","52500"
"Leaver Dept.","2021","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","100","[c]","45010","40130"
"Leaver Dept.","2021","40-49","Unknown","Department for International Trade","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Department of Health and Social Care","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HM Revenue and Customs","125","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Home Office","5","[c]","[c]","[c]"
